install_priority,grid_gid,epdo_before,accident_cnt,사망_cnt,중상_cnt,gap_cnt,missing_facilities,total_reduction_pct,epdo_after,epdo_saved,efficiency,entropy_rank,entropy_risk
981,다사745495,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,989,80.28
982,다사685420,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1178,76.2
983,다사721520,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1269,74.7
984,다사761489,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1440,72.56
985,다사718525,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,931,82.33
986,다사639070,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1166,76.42
987,다사625131,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1191,75.93
988,다사651095,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1177,76.21
989,다사477022,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1017,79.48
990,다사502111,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1395,73.31
991,다사601137,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1378,73.53
992,다사413119,69.0,2,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1434,72.69
993,다사274103,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1252,75.05
994,다바333936,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1475,71.07
995,다사408120,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1352,73.87
996,다사502110,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1389,73.43
997,다사672439,69.0,1,0,1,3,cctv_cam_cnt | cctv_cnt | child_zone_cnt,37.3,43.26,25.74,8.58,1211,75.64
998,다사721503,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,55.43,34.32,42.68,8.536,774,85.96
999,다사743506,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,55.43,34.32,42.68,8.536,957,81.68
1000,다사648297,84.0,4,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,32.95,51.05,8.5083,563,95.09
1001,다사665094,84.0,4,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,32.95,51.05,8.5083,613,92.22
1002,다사719525,79.0,4,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,36.46,42.54,8.508,859,84.01
1003,다사656308,83.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,32.56,50.44,8.4067,497,99.03
1004,다사738492,83.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,32.56,50.44,8.4067,412,106.5
1005,다사609112,83.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,32.56,50.44,8.4067,682,89.19
1006,다사633459,78.0,3,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.99,42.01,8.402,586,93.79
1007,다사659443,78.0,3,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.99,42.01,8.402,802,85.25
1008,다사665482,78.0,3,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.99,42.01,8.402,791,85.58
1009,다사668315,77.0,2,0,1,2,bus_stop_cnt | crosswalk_cnt,21.8,60.21,16.79,8.395,728,87.29
1010,다사660463,87.0,5,0,1,4,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | speedbump_cnt,38.47,53.53,33.47,8.3675,528,97.18
1011,다사698454,77.0,2,0,1,4,cctv_cam_cnt | cctv_cnt | crosswalk_cnt | speedbump_cnt,43.15,43.77,33.23,8.3075,863,83.88
1012,다사650294,77.0,3,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,782,85.7
1013,다사663339,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,585,93.89
1014,다사669337,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,1000,79.97
1015,다사644448,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,625,91.73
1016,다사674445,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,976,81.06
1017,다사679421,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,915,82.68
1018,다사676456,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,853,84.2
1019,다사646457,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,832,84.7
1020,다사668450,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,566,94.91
1021,다사662433,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,513,97.95
1022,다사721521,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,797,85.33
1023,다사735505,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,864,83.79
1024,다사719530,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,622,91.87
1025,다사725524,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,637,91.31
1026,다사730511,77.0,3,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,913,82.71
1027,다사726516,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,700,88.48
1028,다사749493,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,494,99.09
1029,다사627103,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,941,82.25
1030,다사643117,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,979,80.97
1031,다사626125,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,946,82.07
1032,다사606130,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,848,84.26
1033,다사483023,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,1018,79.45
1034,다사619115,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,629,91.6
1035,다사644100,77.0,3,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,938,82.28
1036,다사659062,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,821,84.91
1037,다사647449,69.0,1,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,36.18,32.82,8.205,1010,79.6
1038,다사673432,69.0,1,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,36.18,32.82,8.205,1157,76.52
1039,다사741499,69.0,1,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,36.18,32.82,8.205,798,85.32
1040,다사722521,69.0,1,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,36.18,32.82,8.205,1139,76.71
1041,다사510135,69.0,1,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,36.18,32.82,8.205,1273,74.68
1042,다사614120,69.0,1,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,36.18,32.82,8.205,1056,78.0
1043,다사514130,69.0,1,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,36.18,32.82,8.205,1401,73.25
1044,다사654074,75.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,34.61,40.39,8.078,950,82.04
1045,다사681299,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,46.71,36.77,32.23,8.0575,960,81.61
1046,다사668298,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,46.71,36.77,32.23,8.0575,1055,78.04
1047,다사674326,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,46.71,36.77,32.23,8.0575,1259,74.84
1048,다사680367,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,46.71,36.77,32.23,8.0575,757,86.54
1049,다사734465,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,46.71,36.77,32.23,8.0575,1435,72.69
1050,다사628459,70.0,2,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.85,40.15,8.03,962,81.59
1051,다사673439,70.0,2,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.85,40.15,8.03,1078,77.59
1052,다사660492,70.0,2,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.85,40.15,8.03,1359,73.76
1053,다사654131,70.0,2,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.85,40.15,8.03,1117,77.03
1054,다사682444,69.0,1,0,1,3,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt,34.45,45.23,23.77,7.9233,766,86.36
1055,다사733491,69.0,1,0,1,3,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt,34.45,45.23,23.77,7.9233,718,87.82
1056,다사676344,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,961,81.6
1057,다사659296,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,972,81.18
1058,다사662325,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,729,87.22
1059,다사671301,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1077,77.61
1060,다사649296,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1035,78.66
1061,다사649327,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1106,77.15
1062,다사676314,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1101,77.23
1063,다사620304,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1279,74.61
1064,다사666293,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1135,76.75
1065,다사650268,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1201,75.76
1066,다사670380,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,771,86.2
1067,다사637343,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1222,75.48
1068,다사691399,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1361,73.72
1069,다사637342,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1306,74.31
1070,다사705396,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,741,86.8
1071,다사696354,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1214,75.61
1072,다사697376,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1244,75.14
1073,다사688420,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1208,75.66
1074,다사662491,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1228,75.39
1075,다사668402,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1083,77.51
1076,다사713484,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1414,73.07
1077,다사732506,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,865,83.77
1078,다사764445,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1187,76.0
1079,다사728526,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,873,83.55
1080,다사599130,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1111,77.08
1081,다사657115,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1429,72.77
1082,다사583116,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1013,79.57
1083,다사281031,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1353,73.86
1084,다바480966,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1108,77.14
1085,다사598112,69.0,2,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1408,73.16
1086,다사609123,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1062,77.91
1087,다사450109,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1403,73.2
1088,다사528137,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1446,72.44
1089,다바426947,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1165,76.42
1090,다사652082,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1448,72.37
1091,다사345125,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1219,75.51
1092,다사404112,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1095,77.31
1093,다사644122,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1459,71.95
1094,다사476036,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1105,77.17
1095,다사648283,78.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.6,47.4,7.9,709,88.14
1096,다사693359,78.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.6,47.4,7.9,805,85.23
1097,다사658476,78.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.6,47.4,7.9,881,83.43
1098,다사727535,78.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.6,47.4,7.9,906,82.91
1099,다사719492,78.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.6,47.4,7.9,714,87.97
1100,다사729512,78.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.6,47.4,7.9,618,92.0
1101,다사641087,78.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.6,47.4,7.9,747,86.66
1102,다사668345,77.0,4,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,50.97,37.75,39.25,7.85,476,100.51
1103,다사660357,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,50.97,37.75,39.25,7.85,1008,79.77
1104,다사669378,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,50.97,37.75,39.25,7.85,437,103.67
1105,다사680366,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,50.97,37.75,39.25,7.85,487,99.87
1106,다사658458,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,50.97,37.75,39.25,7.85,537,96.63
1107,다사660269,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,1004,79.9
1108,다사664318,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,621,91.91
1109,다사679307,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,678,89.25
1110,다사666294,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,911,82.78
1111,다사649286,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,839,84.44
1112,다사675316,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,912,82.75
1113,다사644338,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,804,85.23
1114,다사675349,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,651,90.95
1115,다사619324,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,790,85.59
1116,다사647300,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,777,85.9
1117,다사666339,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,551,95.47
1118,다사645337,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,737,86.9
1119,다사649305,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,788,85.63
1120,다사649284,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,836,84.53
1121,다사665316,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,693,88.75
1122,다사648291,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,731,87.16
1123,다사668407,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,800,85.28
1124,다사689393,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,558,95.21
1125,다사680375,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,466,101.28
1126,다사664360,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,818,85.03
1127,다사666365,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,739,86.85
1128,다사679363,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,883,83.38
1129,다사682364,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,905,82.91
1130,다사665368,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,814,85.09
1131,다사670368,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,452,101.99
1132,다사701382,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,653,90.85
1133,다사681417,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,688,88.96
1134,다사671457,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,661,90.41
