﻿inst_purp,cam_cnt,inst_ym,lon,lat,grid_gid,link_id
차량방범,1,,127.0665959326,37.2107507784,다사615125,571346768
차량방범,1,,126.9732328659,37.2271941711,다사532143,478344268
생활방범,1,,126.8833061394,37.2480285281,다사453167,478313143
생활방범,1,,126.740087581,37.1665503581,다사325078,476240231
생활방범,1,,126.6214512315,37.1634596699,다사219075,475200118
생활방범,1,,126.6214512315,37.1634596699,다사219075,475200118
생활방범,1,,126.700839892,37.1515797777,다사290061,926241160
생활방범,1,,126.700839892,37.1515797777,다사290061,926241160
생활방범,1,,126.7121206898,37.1717680584,다사300084,476240858
생활방범,1,,126.7121206898,37.1717680584,다사300084,476240858
생활방범,1,,126.6833215514,37.1432152122,다사274052,2024002422
생활방범,1,,126.7279168912,37.1525551227,다사314062,476240510
생활방범,1,,126.8420050358,37.0256908146,다바414921,477144854
생활방범,1,,126.8256237248,37.1174303482,다사400022,477242188
생활방범,1,,126.8322641471,37.1089569655,다사406013,477243914
생활방범,1,,126.9620943056,37.2131901657,다사522128,478346768
생활방범,1,,126.9608940913,37.2148662383,다사521130,478343800
생활방범,1,,127.0374878786,37.2140299734,다사589129,571343616
생활방범,1,,127.0374878786,37.2140299734,다사589129,571343616
생활방범,1,,127.1182036798,37.2002525659,다사661113,571367270
생활방범,1,,126.821491517,37.086485599,다바396988,477241568
생활방범,1,,126.821491517,37.086485599,다바396988,477241568
생활방범,1,,127.1112783326,37.200440514,다사655113,571367366
생활방범,1,,127.1112783326,37.200440514,다사655113,571367366
생활방범,1,,127.1112783326,37.200440514,다사655113,571367366
생활방범,1,,127.1112783326,37.200440514,다사655113,571367366
생활방범,1,,127.0519634996,37.2198124608,다사602135,571354030
생활방범,1,,127.0339673449,37.2090328551,다사586123,571346431
생활방범,1,,127.0309257465,37.2095503028,다사583124,571350622
생활방범,1,,127.0376795113,37.2169080145,다사589132,571347545
생활방범,1,,127.043425177,37.2171888879,다사594132,571351908
생활방범,1,,127.0360887693,37.2267998734,다사588143,571343481
생활방범,1,,127.0415646867,37.2152334157,다사593130,571348856
생활방범,1,,127.0371931664,37.2111792503,다사589125,571357392
생활방범,1,,126.9283776913,37.2484106409,다사493167,478341608
생활방범,1,,126.9283776913,37.2484106409,다사493167,478341608
생활방범,1,,126.9283776913,37.2484106409,다사493167,478341608
생활방범,1,,126.9283776913,37.2484106409,다사493167,478341608
생활방범,1,,126.9283776913,37.2484106409,다사493167,478341608
생활방범,1,,126.9283776913,37.2484106409,다사493167,478341608
생활방범,1,,126.8306961538,37.2021024775,다사406116,900000032
생활방범,1,,126.8306961538,37.2021024775,다사406116,900000032
생활방범,1,,126.9895174067,37.1388902445,다사546045,478242012
생활방범,1,,126.9895174067,37.1388902445,다사546045,478242012
생활방범,1,,127.0090816204,37.1494367566,다사564057,921246073
생활방범,1,,127.0090816204,37.1494367566,다사564057,921246073
생활방범,1,,127.008882913,37.1499213612,다사563058,921246073
생활방범,1,,126.9607044398,37.15391606,다사521062,478253240
생활방범,1,,126.958758717,37.1515085159,다사519060,478255554
생활방범,1,,126.958758717,37.1515085159,다사519060,478255554
생활방범,1,,126.7308367907,37.2064916683,다사317122,476341015
생활방범,1,,126.7308367907,37.2064916683,다사317122,476341015
생활방범,1,,126.7328259308,37.2164143596,다사319133,476345104
생활방범,1,,126.9051004705,37.1352836388,다사471042,478246552
생활방범,1,,126.9109953652,37.133012643,다사476039,478250278
생활방범,1,,126.8165607024,37.196924899,다사393111,477352478
차량방범,1,,126.9334073524,37.1730951705,다사497084,478348427
차량방범,1,,126.9722445317,37.0914747982,다바530993,478245894
차량방범,1,,126.8719045005,37.1176541047,다사442022,477244868
차량방범,1,,126.8555990452,37.0570840307,다바427955,477100214
차량방범,1,,126.8452165338,37.0372224357,다바417933,477141523
생활방범,1,,126.8238803694,37.0860406603,다바399988,477141993
생활방범,1,,126.888620649,37.2008437376,다사457115,478347346
생활방범,1,,126.888620649,37.2008437376,다사457115,478347346
생활방범,1,,126.8001926069,37.1096644034,다사378014,477210108
생활방범,1,,127.0697101124,37.1882720604,다사618100,571347764
생활방범,1,,126.7947091202,37.1248920379,다사373031,477240200
생활방범,1,,127.0415270601,37.2021381371,다사593115,571372028
생활방범,1,,127.0415270601,37.2021381371,다사593115,571372028
생활방범,1,,127.0409497461,37.21187106,다사592126,571343723
생활방범,1,,127.0409497461,37.21187106,다사592126,571343723
생활방범,1,,127.0399099434,37.2160675614,다사591131,571343650
생활방범,1,,127.0416782591,37.2125409192,다사593127,571343723
생활방범,1,,126.7279168912,37.1525551227,다사314062,476240510
생활방범,1,,126.7259104029,37.2040252123,다사313119,476341015
생활방범,1,,126.6627298661,37.1572865192,다사256068,476240774
생활방범,1,,126.8179137956,37.0876650921,다바393989,477251246
생활방범,1,,126.8871531371,37.2583564714,다사456178,478313143
생활방범,1,,126.8008521994,37.0966789936,다사378000,477246806
생활방범,1,,126.8201514012,37.2690274861,다사397191,477456928
차량방범,1,,127.0822140223,37.1941956076,다사629106,571347421
차량방범,1,,127.0809125005,37.1856440481,다사628097,571349931
차량방범,1,,126.9606493148,37.2106081873,다사521125,478346452
차량방범,1,,126.9207584886,37.1276743319,다사485033,478243239
차량방범,1,,126.9130677134,37.1316583753,다사478038,478241860
차량방범,1,,126.9276644591,37.1349137795,다사491041,478244960
차량방범,1,,127.0072659266,37.1992963755,다사562112,571354188
차량방범,1,,126.9878584969,37.1791422822,다사545090,478344704
차량방범,1,,126.9876547131,37.1784340931,다사545089,478354867
차량방범,1,,126.911378706,37.1349085214,다사477041,478241863
생활방범,1,,127.012412105,37.208317971,다사567122,571369912
생활방범,1,,126.9846576947,37.2300338957,다사542147,478341192
생활방범,1,,126.9797707923,37.22233581,다사538138,478363953
생활방범,1,,127.0133763841,37.2058477928,다사568120,571342336
생활방범,1,,127.0389453251,37.2274818539,다사590143,571347376
생활방범,1,,127.0392557621,37.2359965333,다사591153,2023002617
생활방범,1,,126.9439701399,37.230000652,다사506147,478358214
생활방범,1,,127.0423765676,37.2126157313,다사593127,571351089
생활방범,1,,127.0423765676,37.2126157313,다사593127,571351089
생활방범,1,,127.0383764184,37.2143309024,다사590129,571343604
생활방범,1,,127.0383764184,37.2143309024,다사590129,571343604
생활방범,1,,127.0383375983,37.2133031523,다사590128,571343610
생활방범,1,,126.9101096532,37.1340132439,다사476040,478250294
생활방범,1,,126.9081443316,37.132944228,다사474039,478247054
생활방범,1,,126.8601652136,37.0794813635,다바431980,477141067
생활방범,1,,126.852788658,37.0724193117,다바424972,477145472
생활방범,1,,126.8710752725,37.0797768143,다바440980,477141024
생활방범,1,,126.8401539404,37.0604853434,다바413959,477142974
생활방범,1,,126.8675821221,37.0787955157,다바437979,477141741
생활방범,1,,126.8993006747,37.1326800313,다사466039,478241075
생활방범,1,,126.9060321998,37.0801343282,다바472981,478141642
생활방범,1,,126.9109979366,37.135830394,다사476042,478241093
생활방범,1,,126.8173580136,37.1947377528,다사394108,477352478
생활방범,1,,127.0515803329,37.198295556,다사602111,571349678
생활방범,1,,127.0314003883,37.2179001031,다사584133,571361308
생활방범,1,,127.0314003883,37.2179001031,다사584133,571361308
생활방범,1,,127.0904670984,37.1680584554,다사636077,571254900
생활방범,1,,126.9509920651,37.2418460529,다사513160,478353861
생활방범,1,,126.9509920651,37.2418460529,다사513160,478353861
생활방범,1,,126.9509920651,37.2418460529,다사513160,478353861
생활방범,1,,126.9249417997,37.2231243346,다사489139,478341626
생활방범,1,,126.9295709331,37.2274671825,다사493144,478341626
생활방범,1,,126.9263279499,37.2235552015,다사491140,478341626
생활방범,1,,126.9244985915,37.2215055569,다사489137,478341626
생활방범,1,,126.9244985915,37.2215055569,다사489137,478341626
생활방범,1,,126.9244334108,37.2254562724,다사489142,478341626
생활방범,1,,126.9244334108,37.2254562724,다사489142,478341626
생활방범,1,,126.9232900469,37.2250398519,다사488141,478341626
생활방범,1,,126.9232900469,37.2250398519,다사488141,478341626
생활방범,1,,126.9230272725,37.225759432,다사488142,478341626
생활방범,1,,127.0413300081,37.21421618,다사593129,571351193
생활방범,1,,127.0413300081,37.21421618,다사593129,571351193
생활방범,1,,127.0421400049,37.2125967891,다사593127,571343743
생활방범,1,,127.0366039825,37.2092851404,다사588123,571350745
생활방범,1,,126.9728168092,37.2254792836,다사532142,478341576
생활방범,1,,126.8243450432,37.1945363485,다사400108,477350318
생활방범,1,,126.9522244098,37.1097251014,다사513013,478254420
생활방범,1,,126.8115176465,37.2136892346,다사389129,477342363
생활방범,1,,126.8094122665,37.2146865378,다사387130,477342363
생활방범,1,,126.8094122665,37.2146865378,다사387130,477342363
생활방범,1,,126.8108223637,37.2133066062,다사388129,477342363
생활방범,1,,126.8108223637,37.2133066062,다사388129,477342363
생활방범,1,,126.8118329821,37.2087514327,다사389124,477348262
생활방범,1,,126.7973055419,37.1982851556,다사376112,477345430
생활방범,1,,126.7987160689,37.2609821007,다사378182,477449087
생활방범,1,,126.8540968902,37.2057894766,다사426120,477346100
생활방범,1,,126.823378139,37.223330371,다사399140,477341187
생활방범,1,,126.9464309591,37.2213738757,다사508137,478356973
생활방범,1,,126.9458695377,37.2202260174,다사508136,478356948
생활방범,1,,126.9458695377,37.2202260174,다사508136,478356948
생활방범,1,,126.977500336,37.1517555208,다사536060,478241725
생활방범,1,,126.9813650849,37.1523929313,다사539060,478241962
생활방범,1,,126.9813650849,37.1523929313,다사539060,478241962
생활방범,1,,126.9803554424,37.1726952573,다사538083,478341694
생활방범,1,,126.994828088,37.1837571414,다사551095,478357622
생활방범,1,,126.9771457251,37.2057529475,다사536120,478342001
생활방범,1,,127.0360406906,37.2243538577,다사588140,571347654
생활방범,1,,127.0233209707,37.2167871871,다사577132,571344516
생활방범,1,,126.9777829569,37.1890680835,다사536101,928343198
생활방범,1,,126.9777829569,37.1890680835,다사536101,928343198
생활방범,1,,126.9561495225,37.1683258503,다사517078,478242176
생활방범,1,,126.9561495225,37.1683258503,다사517078,478242176
생활방범,1,,127.0172903102,37.1409101622,다사571047,571248778
생활방범,1,,126.958758717,37.1515085159,다사519060,478255554
생활방범,1,,126.9856951276,37.154900582,다사543063,478241962
생활방범,1,,126.9856951276,37.154900582,다사543063,478241962
생활방범,1,,126.9766753155,37.1968990099,다사535110,478362288
생활방범,1,,127.0161150363,37.142974544,다사570050,571248778
생활방범,1,,127.0134405761,37.1349177485,다사567041,571248786
생활방범,1,,127.0134405761,37.1349177485,다사567041,571248786
생활방범,1,,126.9463797585,37.1204468358,다사508025,478245038
생활방범,1,,126.8832648244,37.1901211702,다사452103,478341031
생활방범,1,,127.027100244,37.1415711166,다사580048,571257708
생활방범,1,,127.027100244,37.1415711166,다사580048,571257708
생활방범,1,,126.9776968993,37.1663032235,다사536076,478242449
생활방범,1,,127.0028971115,37.1349472205,다사558041,571246430
생활방범,1,,127.0228947022,37.1323854262,다사576038,571245648
생활방범,1,,126.9712630497,37.1610463376,다사530070,478254245
생활방범,1,,126.9712630497,37.1610463376,다사530070,478254245
생활방범,1,,126.9677810785,37.1972714843,다사527110,478362308
생활방범,1,,126.977661291,37.1866290522,다사536098,478353688
생활방범,1,,126.8590460336,37.0797656521,다바430980,477141067
생활방범,1,,126.8608071386,37.083981622,다바431985,477142074
생활방범,1,,126.8422598305,37.1061787979,다사415010,477241910
생활방범,1,,126.8171209636,37.0361971993,다바392932,477140978
생활방범,1,,126.8151595525,37.0539965555,다바391952,477141690
생활방범,1,,126.8151595525,37.0539965555,다바391952,477141690
생활방범,1,,126.8092292514,37.0523403361,다바385950,477140819
생활방범,1,,126.8152536574,37.0785542054,다바391979,477140716
생활방범,1,,126.8500809597,37.0702308267,다바422970,477141449
생활방범,1,,126.8500809597,37.0702308267,다바422970,477141449
생활방범,1,,126.7603146318,37.226567866,다사343144,477351569
생활방범,1,,126.7028120017,37.2182805955,다사292135,2023000338
생활방범,1,,126.6730481536,37.2118299249,다사266128,476342600
생활방범,1,,126.6923214783,37.2211931065,다사283139,2023001771
생활방범,1,,126.7068194752,37.2333865076,다사296152,476340055
생활방범,1,,127.0123934893,37.203039014,다사567116,571368114
생활방범,1,,127.012487444,37.2038880935,다사567117,571369752
생활방범,1,,126.9826331683,37.2066871506,다사540121,478342001
생활방범,1,,126.9880036508,37.2069565692,다사545121,478340452
생활방범,1,,126.9712818354,37.0963895189,다바530998,478245906
생활방범,1,,127.0216329384,37.2010871634,다사575114,571361396
생활방범,1,,127.0216329384,37.2010871634,다사575114,571361396
생활방범,1,,127.0216329384,37.2010871634,다사575114,571361396
생활방범,1,,126.6745271667,37.1899872953,다사267104,476345600
생활방범,1,,126.9898135723,37.2006286886,다사547114,478353672
생활방범,1,,126.9803381175,37.1905638994,다사538103,478341429
생활방범,1,,126.9798225931,37.1927579778,다사538105,478341429
생활방범,1,,126.9863945392,37.2271105739,다사544143,478355764
생활방범,1,,126.9439701399,37.230000652,다사506147,478358214
생활방범,1,,126.8161248311,37.0858738441,다바392988,477141999
