grid_gid,accident_cnt,crosswalk_cnt,child_zone_cnt,school_cnt,kindergarten_cnt,kindergarten_child_cnt,daycare_cnt,bus_stop_cnt,cctv_cnt,cctv_cam_cnt,speedbump_cnt,speedbump_hght_nan,speedbump_hght_below,speedbump_hght_above
다사658131,0,0,0,0,0,0,1,1,0,0,0,0,0,0
다사651073,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사504145,0,0,0,0,0,0,1,0,8,8,0,0,0,0
다사663068,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사657077,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사317124,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사633097,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사663070,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사648070,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사664099,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사649081,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사619125,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사623109,0,0,0,0,0,0,1,0,1,1,0,0,0,0
다사647073,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사612147,0,0,0,0,0,0,1,0,5,5,0,0,0,0
다사655068,0,0,0,0,0,0,1,0,4,4,0,0,0,0
다사470016,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사655077,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사665084,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사666086,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사664075,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사668078,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사668077,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사406130,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사656066,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사512146,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사598144,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사511147,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사661076,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사643072,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사642073,0,0,0,0,0,0,1,1,0,0,0,0,0,0
다사659092,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사436090,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사643073,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사580118,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사581115,0,0,0,0,0,0,1,0,4,4,0,0,0,0
다사580117,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사580119,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사510144,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사462103,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사406108,0,0,0,0,0,0,1,0,4,4,0,0,0,0
다사649073,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사593112,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사650126,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사480006,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사654123,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사538136,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사536138,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사584116,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사599139,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사507134,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사669086,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사412126,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사506146,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사556120,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사557118,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사610144,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사594153,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사441089,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사638127,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사467037,0,0,0,0,0,0,1,1,0,0,0,0,0,0
다사609144,0,0,0,0,0,0,1,0,12,12,0,0,0,0
다사408128,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사611144,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사592154,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사592153,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사592155,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사395107,0,0,0,0,0,0,1,0,6,6,0,0,0,0
다사624126,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사594152,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사669087,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사409129,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사557120,0,0,0,0,0,0,1,1,0,0,0,0,0,0
다사614156,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사678091,0,0,0,0,0,0,1,1,0,0,0,0,0,0
다사560119,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사673083,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사472006,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사430100,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사527134,0,0,0,0,0,0,1,2,0,0,0,0,0,0
다사602115,0,0,0,0,0,0,1,1,0,0,0,0,0,0
다사511142,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사507149,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사507148,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사506148,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사530137,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사503148,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사529138,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사504150,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사469004,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사405102,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사407103,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사528134,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사596121,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사504149,0,0,0,0,0,0,1,1,0,0,0,0,0,0
다사594154,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사680086,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사396114,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사470004,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사488138,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사491143,0,0,0,0,0,0,1,0,4,4,0,0,0,0
다사487141,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사490143,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사488141,0,0,0,0,0,0,1,0,9,9,0,0,0,0
다사605113,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사430099,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사442160,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사656071,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사440166,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사675084,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사688087,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사438171,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사526139,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사684092,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사680099,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사438170,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사676094,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사676092,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사681101,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사680098,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사438172,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사681100,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사643127,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사556119,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사439172,0,0,0,0,0,0,1,0,1,1,0,0,0,0
다사683085,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사750489,0,0,0,0,0,0,1,0,2,8,0,0,0,0
다사762486,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사732500,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사746498,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사737490,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사757490,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사742496,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사733488,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사742487,0,0,0,0,0,0,1,0,5,10,2,0,0,2
다사686457,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사686450,0,0,0,0,0,0,1,0,4,15,0,0,0,0
다사736494,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사724499,0,0,0,0,0,0,1,0,0,0,2,0,0,2
다사757486,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사725523,0,0,0,0,0,0,1,1,0,0,0,0,0,0
다사711487,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사748495,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사739485,0,0,0,0,0,0,1,0,4,10,0,0,0,0
다사736502,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사735503,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사734509,0,0,0,0,0,0,1,0,1,1,0,0,0,0
다사757487,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사740498,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사731485,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사743488,0,0,0,0,0,0,2,0,2,10,4,0,0,4
다사734507,0,0,0,0,0,0,1,0,2,8,0,0,0,0
다사756486,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사745497,0,0,0,0,0,0,1,1,2,8,1,0,0,1
다사763453,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사746491,0,0,0,0,0,0,1,0,11,46,1,0,0,1
다사743502,0,0,0,0,0,0,1,2,1,4,0,0,0,0
다사724530,0,0,0,0,0,0,3,1,0,0,0,0,0,0
다사731513,0,0,0,0,0,0,3,0,0,0,0,0,0,0
다사717526,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사717521,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사719521,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사693417,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사721516,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사720517,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사720518,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사722514,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사721515,0,0,0,0,0,0,1,0,1,3,0,0,0,0
다사689418,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사720513,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사719513,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사695417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사720514,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사720528,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사721524,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사722525,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사732509,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사722524,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사722527,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사686417,0,0,0,0,0,0,1,0,2,8,0,0,0,0
다사738495,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사722509,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사751494,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사721506,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사687420,0,0,0,0,0,0,1,0,1,4,0,0,0,0
다사720510,0,0,0,0,0,0,1,0,2,40,0,0,0,0
다사715528,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사724511,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사717520,0,0,0,0,0,0,1,0,1,5,0,0,0,0
다사686418,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사726524,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사730506,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사716525,0,0,0,0,0,0,1,0,2,10,0,0,0,0
다사720526,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사716528,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사732516,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사730492,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사730494,0,0,0,0,0,0,1,0,3,13,0,0,0,0
다사747495,0,0,0,0,0,0,1,0,2,6,0,0,0,0
다사701448,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사692417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사701449,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사730509,0,0,0,0,0,0,1,0,1,5,0,0,0,0
다사701455,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사718521,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사691453,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사701444,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사729494,0,0,0,0,0,0,1,1,4,16,0,0,0,0
다사698459,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사703459,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사700453,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사692429,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사703448,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사702458,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사694430,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사690425,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사697458,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사730517,0,0,0,0,0,0,1,0,3,13,0,0,0,0
다사698431,0,0,0,0,0,0,2,1,0,0,0,0,0,0
다사698456,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사697454,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사693450,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사692451,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사697430,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사749486,0,0,0,0,0,0,1,0,2,2,0,0,0,0
다사703454,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사702454,0,0,0,0,0,0,1,2,0,0,0,0,0,0
다사700429,0,0,0,0,0,0,1,0,2,2,0,0,0,0
다사697456,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사694452,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사698430,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사729508,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사727522,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사688434,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사633454,0,0,0,0,0,0,1,0,2,6,4,0,4,0
다사641445,0,0,0,0,0,0,1,0,1,4,3,0,3,0
다사669469,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사648451,0,0,0,0,0,0,1,0,1,3,0,0,0,0
다사652441,0,0,0,0,0,0,1,0,1,1,0,0,0,0
다사653448,0,0,0,0,0,0,1,0,1,3,1,0,1,0
다사671440,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사676442,0,0,0,0,0,0,1,0,1,2,2,0,2,0
다사649447,0,0,0,0,0,0,2,0,1,4,3,0,3,0
다사663451,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사663478,0,0,0,0,0,0,2,0,0,0,1,0,1,0
다사633450,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사652456,0,0,0,0,0,0,1,0,2,6,1,0,1,0
다사658449,0,0,0,0,0,0,1,0,2,6,0,0,0,0
다사653456,0,0,0,0,0,0,1,0,3,8,0,0,0,0
다사680445,0,0,0,0,0,0,1,0,2,4,6,0,6,0
다사662482,0,0,0,0,0,0,1,0,2,8,0,0,0,0
다사646446,0,0,0,0,0,0,1,0,1,3,0,0,0,0
다사660487,0,0,0,0,0,0,1,0,1,3,0,0,0,0
다사648468,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사671441,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사644467,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사641462,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사683443,0,0,0,0,0,0,1,0,0,0,2,0,2,0
다사678443,0,0,0,0,0,0,1,2,0,0,0,0,0,0
다사645468,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사669438,0,0,0,0,0,0,1,0,1,3,2,0,2,0
다사672440,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사659456,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사637448,0,0,0,0,0,0,1,0,1,3,0,0,0,0
다사641455,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사637456,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사668429,0,0,0,0,0,0,1,0,2,4,1,0,1,0
다사638461,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사675427,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사633463,0,0,0,0,0,0,1,1,0,0,0,0,0,0
다사633460,0,0,0,0,0,0,2,0,2,7,0,0,0,0
다사631461,0,0,0,0,0,0,2,0,2,5,0,0,0,0
다사634463,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사632460,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사630461,0,0,0,0,0,0,1,0,1,1,0,0,0,0
다사674443,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사671422,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사674424,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사673422,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사677431,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사672425,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사679445,0,0,0,0,0,0,1,0,1,3,7,0,7,0
다사654469,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사698444,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사698439,0,0,0,0,0,0,1,0,2,6,0,0,0,0
다사689436,0,0,0,0,0,0,1,0,2,4,0,0,0,0
다사677449,0,0,0,0,0,0,1,0,1,3,7,0,7,0
다사686433,0,0,0,0,0,0,2,0,1,2,0,0,0,0
다사661456,0,0,0,0,0,0,1,0,0,0,2,0,2,0
다사668436,0,0,0,0,0,0,1,0,1,3,2,0,2,0
다사662480,0,0,0,0,0,0,1,0,0,0,2,0,2,0
다사658453,0,0,0,0,0,0,1,0,1,3,0,0,0,0
다사671455,0,0,0,0,0,0,1,0,1,3,0,0,0,0
다사674439,0,0,0,0,0,0,1,0,2,4,3,0,3,0
다사688440,0,0,0,0,0,0,1,0,1,4,0,0,0,0
다사676441,0,0,0,0,0,0,1,0,1,5,0,0,0,0
다사657471,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사660442,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사657469,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사672452,0,0,0,0,0,0,1,0,1,3,6,0,6,0
다사667449,0,0,0,0,0,0,1,0,0,0,1,0,1,0
다사681422,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사680420,0,0,0,0,0,0,3,0,1,3,0,0,0,0
다사689430,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사680419,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사652469,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사681423,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사649468,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사656432,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사685448,0,0,0,0,0,0,1,0,2,4,3,0,3,0
다사648469,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사644458,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사635462,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사656431,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사643460,0,0,0,0,0,0,1,1,0,0,0,0,0,0
다사687425,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사684423,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사667424,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사687423,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사667423,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사684419,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사662490,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사677454,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사683437,0,0,0,0,0,0,1,0,1,1,0,0,0,0
다사681451,0,0,0,0,0,0,1,2,1,2,0,0,0,0
다사648442,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사658437,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사661458,0,0,0,0,0,0,1,0,1,7,0,0,0,0
다사661480,0,0,0,0,0,0,1,0,1,2,0,0,0,0
다사652442,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사655443,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사653443,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사650442,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사650441,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사655445,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사675428,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사674435,0,0,0,0,0,0,1,0,1,1,0,0,0,0
다사656461,0,0,0,0,0,0,1,0,2,4,1,0,1,0
다사680426,0,0,0,0,0,0,1,1,0,0,0,0,0,0
다사680418,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사689429,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사685430,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사651463,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사681448,0,0,0,0,0,0,1,4,1,1,0,0,0,0
다사688429,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사688441,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사680428,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사683428,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사675433,0,0,0,0,0,0,1,0,0,0,1,0,1,0
다사655283,0,0,0,0,0,0,1,0,0,0,2,2,0,0
다사682343,0,0,0,0,0,0,1,1,0,0,0,0,0,0
다사676339,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사655293,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사662315,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사669299,0,0,0,0,0,0,1,1,0,0,1,1,0,0
다사663295,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사659289,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사651297,0,0,0,0,0,0,1,0,0,0,1,1,0,0
다사661299,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사669338,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사667300,0,0,0,0,0,0,1,1,1,3,2,2,0,0
다사687341,0,0,0,0,0,0,1,1,0,0,0,0,0,0
다사652284,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사682350,0,0,0,0,0,0,1,1,0,0,0,0,0,0
다사676333,0,0,0,0,0,0,1,0,1,4,1,1,0,0
다사669330,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사660274,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사662263,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사660263,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사658264,0,0,0,0,0,0,1,0,0,0,1,1,0,0
다사658278,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사674344,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사669344,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사661276,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사660279,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사677310,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사643294,0,0,0,0,0,0,1,0,0,0,4,4,0,0
다사671310,0,0,0,0,0,0,1,0,1,4,0,0,0,0
다사671302,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사669326,0,0,0,0,0,0,2,0,0,0,0,0,0,0
다사652281,0,0,0,0,0,0,1,0,0,0,1,1,0,0
다사679305,0,0,0,0,0,0,1,1,0,0,2,2,0,0
다사670294,0,0,0,0,0,0,1,1,1,4,1,1,0,0
다사665290,0,0,0,0,0,0,2,1,0,0,0,0,0,0
다사658282,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사652282,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사663293,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사663290,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사675301,0,0,0,0,0,0,1,0,0,0,1,1,0,0
다사670303,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사682348,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사674308,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사651288,0,0,0,0,0,0,1,0,3,9,3,3,0,0
다사657303,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사681347,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사659293,0,0,0,0,0,0,1,2,0,0,0,0,0,0
다사672306,0,0,0,0,0,0,1,2,0,0,0,0,0,0
다사663308,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사639321,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사661340,0,0,0,0,0,0,1,2,1,2,0,0,0,0
다사658307,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사623325,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사677350,0,0,0,0,0,0,3,0,0,0,0,0,0,0
다사623322,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사620323,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사661338,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사641320,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사621317,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사634325,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사656322,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사635321,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사657342,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사655323,0,0,0,0,0,0,1,0,1,4,0,0,0,0
다사659327,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사642324,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사647336,0,0,0,0,0,0,1,0,1,4,0,0,0,0
다사641332,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사658335,0,0,0,0,0,0,1,0,0,0,0,0,0,0
다사654317,0,0,0,0,0,0,1,0,2,5,1,1,0,0
다사665295,0,0,0,0,0,0,1,0,0,0,0,0,0,0
