link_id,road_name,road_rank,max_speed,length,accident_cnt,accident_uids
572663152,위례중앙로,104,50,0.14,1,4102
571651705,탄천동로,104,50,0.334,1,4106
572666469,송파대로,104,50,0.042,1,4107
571772230,올림픽로,104,50,0.04,1,4109
572642032,오금로,104,60,0.044,1,4111
571682858,송파대로,103,50,0.094,1,4116
571728826,올림픽로,104,50,0.024,1,4119
571784366,올림픽대로,108,40,0.218,1,4121
571711724,백제고분로36가길,104,30,0.049,1,4129
572750860,,104,30,0.025,1,4132
572672053,성남대로,103,50,0.032,1,4135
572664044,수도권제1순환고속도로,101,100,0.255,1,4143
571773085,위례성대로,104,50,0.112,1,4146
571604095,삼학사로,104,50,0.078,1,4147
572647666,거마로,104,30,0.031,1,4165
572672413,헌릉로,104,50,0.085,1,4168
572666027,,104,50,0.03,1,4173
572642632,,104,30,0.039,1,4211
571651701,삼학사로2길,104,30,0.166,1,4214
572662109,탄천동로,104,60,0.072,1,4215
572610529,동남로,104,50,0.154,1,4216
571772870,올림픽로,104,50,0.006,1,4223
572649998,마천로,104,40,0.038,1,4224
572671431,위례중앙로,104,50,0.008,1,4229
571611315,중대로,104,50,0.008,1,4231
571651465,삼전로,104,50,0.308,1,4234
571719794,석촌호수로,104,50,0.216,1,4237
572767972,동남로,104,60,0.071,1,4246
571611330,송파대로,103,50,0.047,1,4252
572782598,양재대로,104,50,0.233,1,4260
571724180,석촌호수로,104,50,0.175,1,4262
571744776,잠실로,104,30,0.062,1,4267
571679567,양재대로,104,50,0.113,1,4272
571604077,삼전로2길,104,60,0.142,1,4279
571647112,양재대로,104,50,0.037,1,4283
571648506,,104,30,0.014,1,4285
572782175,마천로,104,30,0.031,1,4286
572656198,송이로,104,30,0.008,1,4289
572666089,송파대로,104,50,0.161,1,4294
571729994,강동대로,104,50,0.022,1,4300
572647706,양산로,104,50,0.08,1,4301
571764107,,104,50,0.015,1,4309
572672319,충민로,104,30,0.023,1,4310
571611267,중대로9길,104,30,0.135,1,4319
572641319,동남로23가길,104,30,0.353,1,4323
571772675,올림픽로,104,50,0.525,1,4327
572668746,,104,30,0.179,1,4328
571652044,,104,60,0.07,1,4334
572661952,동남로,104,50,0.013,1,4337
571743701,올림픽로35나길,104,50,0.044,1,4363
571772751,백제고분로,104,50,0.191,1,4369
572664047,수도권제1순환고속도로,101,100,0.717,1,4379
572748586,중대로,104,50,0.274,1,4384
571743889,백제고분로,104,50,0.006,1,4386
572672387,,104,50,0.033,1,4392
572610292,문정로,104,50,0.106,1,4395
572782796,양재대로,104,50,0.03,1,4398
571728872,올림픽로,104,50,0.027,1,4403
571741698,,104,30,0.082,1,4407
571643813,송파대로,104,50,0.037,1,4423
571669186,탄천동로,104,50,0.1,1,4424
571743753,백제고분로,104,50,0.026,1,4425
571772641,올림픽로,104,50,0.079,1,4426
571664461,탄천동로,104,50,0.391,1,4427
571773719,,104,50,0.095,1,4428
572669070,수도권제1순환고속도로,108,30,0.235,1,4437
571773308,위례성대로,104,50,0.039,1,4444
572648899,송파대로6길,104,30,0.055,1,4449
572782166,마천로,104,50,0.018,1,4456
572650991,충민로,104,30,0.027,1,4457
572672648,헌릉로,104,50,0.189,1,4460
572641446,동남로20길,104,40,0.275,1,4468
571773655,송파대로,103,50,0.142,1,4472
572782338,양재대로,104,50,0.027,1,4475
571682058,새말로,104,50,0.018,1,4476
571740650,올림픽대로,108,40,0.182,1,4477
571606204,중대로,104,50,0.013,1,4488
571651703,탄천동로,104,50,1.731,1,4491
572777002,,104,30,0.026,1,4495
571772341,올림픽로,104,50,0.018,1,4506
571772796,도곡로62길,104,30,0.008,1,4510
571659486,,104,30,0.038,1,4526
571716511,오금로,104,50,0.048,1,4528
571740870,올림픽로,104,50,0.213,1,4550
571743700,올림픽로35나길,104,30,0.128,1,4551
572673340,마천로52길,104,50,0.129,1,4552
571720984,오금로31길,104,30,0.126,1,4555
571742264,잠실로,104,50,0.035,1,4558
572781579,위례성대로,104,50,0.019,1,4573
571704562,위례성대로12길,104,30,0.174,1,4582
571774358,올림픽로,104,50,0.08,1,4584
900000165,,104,30,0.042,1,4590
571682860,송파대로,104,50,0.174,1,4596
572781393,위례대로,104,50,0.048,1,4601
572710340,동남로29길,104,30,0.075,1,4607
571679568,양재대로,104,50,0.133,1,4618
572603269,동남로,104,50,0.041,1,4619
572643233,문정로,104,50,0.109,1,4622
571681925,송파대로,103,50,0.041,1,4623
572762520,감일남로,104,50,0.03,1,4626
571702362,도곡로,104,50,0.021,1,4628
572765094,감일남로,104,50,0.009,1,4629
572668753,위례대로,104,50,0.039,1,4630
571759914,올림픽대로,108,60,0.087,1,4631
571774425,올림픽로,104,50,0.035,1,4632
571682043,법원로,104,30,0.019,1,4636
571743850,풍성로26길,104,30,0.092,1,4637
571682878,송파대로,104,50,0.167,1,4641
572603261,오금로,104,50,0.054,1,4648
571742157,올림픽대로,108,40,0.045,1,4649
572610279,문정로,104,50,0.221,1,4653
571643818,송파대로,104,50,0.05,1,4655
571769522,올림픽로35길,104,30,0.061,1,4657
571711025,도곡로,104,30,0.141,1,4667
571716395,삼전로,104,50,0.074,1,4672
571738630,삼전로,104,50,0.035,1,4678
571679935,양재대로,104,50,0.064,1,4684
571668248,,104,30,0.071,1,4690
572751797,마천로8길,104,30,0.1,1,4693
571772704,올림픽로,104,50,0.278,1,4694
572672431,헌릉로,104,50,0.019,1,4712
571770889,,104,30,0.048,1,4714
571728822,올림픽로35길,104,30,0.076,1,4725
571664620,정의로,104,30,0.06,1,4727
571603328,양재대로62길,104,30,0.104,1,4728
572663163,송파대로6길,104,30,0.024,1,4731
571719956,삼전로,104,50,0.053,1,4733
572665955,위례서로,104,50,0.04,1,4736
571706100,올림픽대로,102,80,0.542,1,4738
572662488,탄천동로,104,50,0.135,1,4743
571682561,송파대로,103,50,0.092,1,4746
572610168,중대로20길,104,30,0.364,1,4753
571716305,올림픽대로,108,60,0.076,1,4761
571654218,중대로,104,50,0.159,1,4773
572782234,강동대로,104,60,0.014,1,4774
571611230,송이로,104,40,0.099,1,4776
571711054,올림픽대로,108,40,0.1,1,4778
571670876,법원로4길,104,30,0.051,1,4784
571741002,백제고분로,104,50,0.111,1,4788
572668757,위례대로,104,50,0.041,1,4789
571772948,토성로,104,30,0.052,1,4797
571649829,가락로,104,40,0.059,1,4799
572668738,수도권제1순환고속도로,108,30,0.188,1,4815
572661985,위례중앙로,104,60,0.028,1,4818
572710306,성내천로,104,30,0.187,1,4822
571606205,중대로,104,50,0.03,1,4828
572662082,탄천동로,104,50,0.009,1,4829
571772209,올림픽로,104,50,0.149,1,4832
572748633,중대로,104,50,0.028,1,4835
572666029,탄천동로,104,50,0.007,1,4837
572602626,오금로,104,50,0.037,1,4840
572647657,성내천로,104,50,0.073,1,4842
571773347,,104,30,0.027,1,4844
572642034,거마로,104,30,0.038,1,4856
572610463,오금로38길,104,30,0.184,1,4863
571668255,,104,50,0.05,1,4865
572610428,오금로36길,104,40,0.126,1,4866
571714929,올림픽로4길,104,30,0.119,1,4872
572610524,송이로,104,30,0.065,1,4875
571648606,중대로8길,104,30,0.065,1,4884
571759946,백제고분로,104,50,0.074,1,4885
572671357,탄천동로,104,50,0.205,1,4894
572782233,강동대로,104,60,0.06,1,4896
571679912,양재대로,104,50,0.311,1,4899
572642693,성내천로,104,30,0.113,1,4900
572710357,동남로,104,50,0.02,1,4904
572765090,동남로,104,50,0.053,1,4905
572651396,거마로,104,30,0.053,1,4906
571764618,토성로,104,30,0.042,1,4907
572782250,강동대로,104,50,0.026,1,4910
571703244,올림픽대로,108,40,0.208,1,4914
572666477,위례송파로,104,30,0.279,1,4915
571740888,잠실로,104,50,0.03,1,4919
571724743,,104,30,0.087,1,4921
572662440,새말로19길,104,50,0.031,1,4928
571647240,양재대로,104,50,0.241,1,4929
571679820,양재대로,104,50,0.419,1,4930
571664401,,104,30,0.035,1,4932
571666692,,104,30,0.017,1,4947
571705028,올림픽대로,108,30,0.067,1,4951
571772813,올림픽로,104,50,0.043,1,4952
572782397,양재대로,104,50,0.198,1,4953
571726339,올림픽로37길,104,30,0.345,1,4962
572667491,,104,50,0.254,1,4970
571773075,위례성대로,104,50,0.157,1,4973
571700555,삼전로,104,50,0.049,1,4976
571648549,송파대로28길,104,30,0.049,1,4978
571773062,위례성대로,104,50,0.131,1,4980
571679723,중대로1길,104,50,0.037,1,4982
571642282,,104,30,0.04,1,4983
571700095,도곡로61길,104,30,0.218,1,4985
572782488,양재대로,104,50,0.214,1,4991
572782889,위례성대로,104,50,0.024,1,4992
571714960,백제고분로,104,50,0.052,1,4996
571774522,송파대로,103,50,0.027,1,5002
572651516,거마로,104,50,0.044,1,5003
571719624,풍성로,104,30,0.081,1,5012
571772791,올림픽로,104,50,0.016,1,5014
571720155,올림픽로51길,104,30,0.013,1,5021
571665596,법원로9길,104,30,0.047,1,5027
571679915,양재대로,104,50,0.065,1,5029
572663529,위례순환로,104,30,0.176,1,5045
571728818,올림픽로,104,30,0.038,1,5059
572653204,송파대로8길,104,30,0.071,1,5068
571668315,양재대로,104,30,0.182,1,5070
571714963,백제고분로,104,50,0.019,1,5071
571772820,백제고분로,104,50,0.018,1,5075
571663708,법원로,104,30,0.045,1,5076
571729076,석촌호수로,104,50,0.205,1,5077
571769952,,104,30,0.007,1,5078
572767971,동남로29길,104,30,0.093,1,5079
571721115,,104,30,0.025,1,5083
571702708,삼전로,104,50,0.045,1,5100
571668242,,104,60,0.033,1,5111
572669068,수도권제1순환고속도로,108,50,0.379,1,5119
572660988,헌릉로,107,60,0.044,1,5122
571681920,중대로,104,50,0.027,1,5129
572641296,성내천로,104,30,0.106,1,5139
571611324,동남로,104,50,0.031,1,5143
571765918,강동대로,104,50,0.097,1,5149
572642294,수도권제1순환고속도로,101,100,0.456,1,5150
571668631,탄천동로,104,50,0.077,1,5153
571772744,올림픽로,104,50,0.034,1,5160
571670798,,104,30,0.013,1,5162
571641973,백제고분로18길,104,30,0.041,1,5172
571772722,올림픽로35길,104,30,0.015,1,5180
571772274,오금로,104,30,0.046,1,5189
571784378,올림픽대로,108,30,0.639,1,5195
571772464,올림픽로,104,50,0.063,1,5197
571652363,충민로,104,50,0.037,1,5202
572782320,위례성대로,104,50,0.279,1,5210
571711061,올림픽대로,108,40,0.11,1,5211
572660860,성내천로37길,104,30,0.115,1,5212
572673277,헌릉로,104,50,0.105,1,5224
571703239,올림픽대로,108,40,0.182,1,5235
571774406,올림픽로,104,50,0.105,1,5242
572646416,양산로,104,60,0.029,1,5243
571668605,탄천동로,104,30,0.076,1,5248
572662027,탄천동로,104,60,0.027,1,5249
571741646,,104,30,0.086,1,5271
571663695,정의로,104,30,0.051,1,5272
572610414,거마로,104,50,0.04,1,5274
571650462,,104,60,0.061,1,5279
572662468,위례순환로,104,40,0.357,1,5293
571646281,삼전로,104,50,0.105,1,5300
571668316,양재대로,104,30,0.148,1,5307
571772822,백제고분로,104,50,0.033,1,5308
572782571,양재대로,104,50,0.09,1,5316
571603713,삼전로,104,40,0.127,1,5321
571772764,올림픽로,104,50,0.049,1,5327
571772898,강동대로,104,50,0.029,1,5329
571682934,가락로,104,40,0.024,1,5334
571728866,잠실로,104,50,0.045,1,5346
571668629,탄천동로,104,50,0.201,1,5352
572779510,오금로,104,60,0.188,1,5353
571703492,올림픽대로,102,80,0.344,1,5354
571749716,,104,60,0.209,1,5355
571648477,삼전로,104,50,0.078,1,5364
572755257,,104,30,0.069,1,5367
571744556,백제고분로,104,50,0.028,1,5369
571718959,잠실로,104,50,0.378,1,5374
571743146,올림픽로,104,50,0.054,1,5375
571772925,올림픽로,104,50,0.055,1,5383
572710331,중대로,104,50,0.141,1,5386
571771824,도곡로,104,50,0.017,1,5390
572781998,위례성대로,104,50,0.047,1,5394
571743139,올림픽로,104,60,0.041,1,5396
572782717,강동대로,104,50,0.055,1,5406
572664121,동남로,104,50,0.136,1,5407
572660442,위례순환로,104,30,0.056,1,5408
572662195,위례서로,104,50,0.041,1,5409
571773704,송파대로,104,50,0.075,1,5410
572672055,,104,40,0.019,1,5415
571774545,송파대로,103,50,0.022,1,5419
571766781,,104,50,0.015,1,5429
572603244,동남로,104,50,0.025,1,5430
571715755,올림픽대로,108,40,0.035,1,5432
571670097,,104,30,0.023,1,5442
572648599,송파대로,103,50,0.041,1,5444
572660292,위례광장로,104,30,0.225,1,5446
571719190,,104,30,0.02,1,5452
571772630,백제고분로,104,50,0.086,1,5465
571773065,올림픽로,104,40,0.017,1,5469
571740666,올림픽대로,108,40,0.101,1,5471
571679828,양재대로,104,50,0.051,1,5472
571754404,오금로,104,50,0.098,1,5473
572649472,충민로,104,30,0.18,1,5475
571666724,,104,30,0.106,1,5478
571772309,오금로,104,50,0.02,1,5482
571774487,올림픽로35길,104,30,0.047,1,5486
571705203,백제고분로,104,60,0.176,1,5488
571772229,올림픽로,104,50,0.089,1,5495
571724742,,104,30,0.057,1,5497
571728832,오금로,104,50,0.055,1,5498
572710458,동남로,104,50,0.019,1,5512
572673368,,104,40,0.064,1,5518
571703310,올림픽대로,108,40,0.231,1,5528
571724747,석촌호수로,104,50,0.044,1,5534
571702695,도곡로,104,50,0.02,1,5537
572782124,위례성대로,104,50,0.174,1,5548
571774422,올림픽로,104,50,0.033,1,5552
571772233,,104,30,0.108,1,5555
572782156,,104,30,0.118,1,5561
572669031,,104,40,0.042,1,5562
571681900,법원로12길,104,20,0.095,1,5570
572651954,중대로,104,50,0.054,1,5572
571700305,올림픽로35나길,104,30,0.031,1,5576
572647568,동남로,104,50,0.035,1,5581
572782335,양재대로,104,50,0.03,1,5583
572668724,수도권제1순환고속도로,108,40,0.244,1,5584
571714939,올림픽로,104,50,0.174,1,5589
572672421,송파대로,103,50,0.065,1,5590
571772171,올림픽로,104,50,0.066,1,5602
572650975,오금로56길,104,30,0.102,1,5603
572783211,강동대로,104,50,0.185,1,5606
572643853,중대로15길,104,30,0.097,1,5613
571719755,가락로11길,104,30,0.032,1,5614
572782617,,104,30,0.017,1,5618
571679526,양재대로,104,50,0.172,1,5619
571731075,강동대로,104,50,0.034,1,5623
572610440,새말로,104,40,0.053,1,5629
571773468,위례성대로,104,50,0.041,1,5632
571773097,올림픽로,104,50,0.08,1,5634
572646410,,104,30,0.039,1,5636
572782464,양재대로,104,50,0.321,1,5638
572672427,헌릉로,104,50,0.074,1,5640
571663380,정의로8길,104,30,0.176,1,5643
572610543,성내천로,104,30,0.151,1,5645
571604109,삼학사로1길,104,40,0.034,1,5655
572602094,동남로12길,104,40,0.053,1,5657
571773893,잠실로,104,50,0.086,1,5658
571726495,올림픽로35길,104,30,0.039,1,5672
571716471,도곡로,104,50,0.028,1,5675
572647685,오금로56길,104,30,0.037,1,5686
571744903,백제고분로,104,50,0.028,1,5695
571682223,송파대로,103,60,0.036,1,5696
571679868,양재대로,104,50,0.191,1,5697
571603327,양재대로62길,104,30,0.096,1,5702
571772736,올림픽로,104,50,0.354,1,5705
571679921,양재대로,104,50,0.036,1,5706
572646455,헌릉로,104,50,0.069,1,5713
572603240,동남로,104,50,0.046,1,5715
571604111,삼학사로2길,104,40,0.056,1,5718
572782214,강동대로,104,50,0.08,1,5719
571716264,올림픽대로,108,40,0.456,1,5723
571743770,,104,30,0.025,1,5727
571772814,도곡로,104,50,0.008,1,5729
571665283,정의로,104,30,0.182,1,5731
572642949,거마로8길,104,30,0.154,1,5733
572610120,마천로,104,40,0.055,1,5736
571738134,올림픽로35가길,104,30,0.061,1,5745
572663668,위례서로,104,50,0.049,1,5752
572610435,양재대로66길,104,40,0.051,1,5773
571703495,올림픽대로,102,80,0.413,1,5774
571701807,올림픽로35나길,104,30,0.264,1,5783
571641970,백제고분로18길,104,30,0.122,1,5793
572603613,분당수서간고속화도로,108,40,0.295,1,5799
572642680,동남로24길,104,30,0.163,1,5801
571646588,중대로9길,104,30,0.05,1,5805
572662175,위례광장로2길,104,30,0.055,1,5808
572610423,성내천로,104,30,0.048,1,5809
571660304,법원로,104,30,0.064,1,5816
572673286,탄천동로,104,50,0.103,1,5821
572783200,위례성대로,104,50,0.015,1,5823
571772790,올림픽로,104,50,0.017,1,5825
571739054,,104,10,0.038,1,5827
571654220,중대로,104,50,0.009,1,5828
571610058,삼전로,104,50,0.018,1,5832
572642733,동남로18길,104,30,0.107,1,5838
572769592,동남로,104,50,0.103,1,5842
571703267,올림픽대로,108,40,0.398,1,5844
571711116,올림픽로43길,104,40,0.182,1,5860
571713602,한가람로,104,30,0.108,1,5864
571772727,올림픽로,104,50,0.022,1,5866
572666053,성내천로37길,107,30,0.011,1,5867
571716393,삼전로,104,50,0.043,1,5873
571742271,잠실로,104,30,0.079,1,5880
572781388,감일중앙로,104,50,0.035,1,5888
571703220,올림픽대로,108,40,0.325,1,5896
571720996,올림픽로35다길,104,30,0.092,1,5897
572782891,위례성대로,104,50,0.025,1,5898
572642866,거마로,104,30,0.143,1,5906
571714981,백제고분로37길,104,50,0.184,1,5912
571703521,올림픽대로,102,80,0.413,1,5913
572668750,,104,50,0.149,1,5914
571679753,양재대로,104,50,0.226,1,5934
571651719,,104,60,0.02,1,5935
572660864,성내천로,104,40,0.025,1,5937
572661770,위례중앙로,104,60,0.035,1,5946
572649500,충민로6길,104,40,0.174,1,5948
572775300,천호대로,104,60,0.082,1,5954
571754402,오금로,104,60,0.172,1,5959
571663398,법원로,104,30,0.094,1,5960
572703990,중대로,104,50,0.036,1,5962
571658613,송파대로,104,50,0.026,1,5964
571668476,송파대로,103,50,0.132,1,5967
572750411,미사대로,107,70,0.311,1,5980
572768200,미사강변중앙로,107,50,0.16,1,5981
572748218,감이로,107,60,0.102,1,5982
572763576,아리수로,107,60,0.05,1,5991
572765900,미사강변대로,107,60,0.226,1,5992
572768943,미사강변대로,107,60,0.027,1,5993
572785668,감일중앙로,107,50,0.184,1,5995
572767369,하남유니온로,107,50,0.079,1,5998
572781957,조정대로,107,40,0.195,1,6002
572765570,미사대로,107,80,0.191,1,6004
572754634,미사대로,103,40,0.065,1,6007
572780039,미사강변대로34번길,107,30,0.101,1,6010
572767213,미사강변동로78번길,107,40,0.119,1,6011
572778976,하남대로,103,60,0.022,1,6012
572778842,아리수로93다길,107,30,0.345,1,6013
573711247,미사대로,103,60,0.227,1,6014
572664041,위례대로2길,107,30,0.036,1,6016
572767880,,107,30,0.04,1,6018
572756101,조정대로,107,50,0.18,1,6024
572782122,,107,60,0.015,1,6030
572780517,하남대로,103,50,0.108,1,6035
572765704,덕풍북로,107,60,0.256,1,6044
572775038,신평로,107,60,0.078,1,6046
572750087,중부고속도로,108,40,0.578,1,6048
572663185,위례광장로,107,30,0.229,1,6049
572772585,초광로,107,60,0.577,1,6054
572668765,위례대로,107,50,0.146,1,6055
572702481,덕풍천서로,107,30,0.071,1,6056
572778981,,107,50,0.315,1,6058
572611448,하남대로,103,60,0.039,1,6059
572767249,미사강변중앙로,107,30,0.169,1,6060
572781276,,107,30,0.024,1,6063
572767747,초이로,107,60,0.029,1,6065
572768184,,107,50,0.125,1,6071
572772959,조정대로,103,80,0.057,1,6077
