grid_gid,epdo_total,epdo_avg,accident_cnt,사망_cnt,중상_cnt,경상_cnt,부상신고_cnt,상해없음_cnt,기타불명_cnt,crosswalk_cnt,child_zone_cnt,school_cnt,kindergarten_cnt,daycare_cnt,bus_stop_cnt,cctv_cnt,cctv_cam_cnt,speedbump_cnt
다사678366,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0
다사705400,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,5,3
다사707348,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사687364,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0
다사675373,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사668367,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0
다사700380,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0
다사713345,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사687373,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0
다사679362,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사701371,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사710346,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사710402,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사714415,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사678362,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사717361,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다사716361,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사717362,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사716381,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다사667366,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사710377,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사710394,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사716384,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,4,1
다사701378,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0
다사681367,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
다사690374,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
다사697371,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사677365,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사705387,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사677361,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사671364,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사707397,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
다사690363,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사697358,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다사704397,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,9,1
다사707381,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0
다사667353,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1
다사664368,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다사718358,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
다사703374,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,5,10
다사696370,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,1,2,1,5,0
다사671367,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
다사678370,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사661359,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1
다사677366,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사671361,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,4,0
다사666369,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사711373,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0
다사675367,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,8
다사651460,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,6,0
다사678445,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,4
다사655482,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
다사683429,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
다사655453,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,4,0
다사682448,8.0,8.0,1,0,0,1,0,0,0,2,1,0,0,1,0,2,6,0
다사656473,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,2,4,0
다사666489,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다사675438,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,5,4
다사687421,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0
다사656483,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,1,3,5,0
다사693448,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
다사657435,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,4,1,2,0
다사661439,8.0,4.0,2,0,0,1,0,0,0,2,0,0,0,1,6,0,0,0
다사665438,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,6,0
다사654448,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사629464,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
다사623449,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0
다사653449,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
다사628458,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,2,0
다사681443,8.0,8.0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,4
다사687429,8.0,8.0,1,0,0,1,0,0,0,1,0,1,0,0,4,1,4,0
다사676439,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사670437,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6
다사674422,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,3,2,0,0,0
다사657462,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,4,2
다사654475,8.0,4.0,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
다사651466,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0
다사670442,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,7,10
다사645452,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,5,0
다사620454,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사676443,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,6
다사675444,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사694449,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사673413,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사648438,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사653434,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사677451,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,1,1,2,6,4
다사643464,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사661475,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사659455,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0
다사661479,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4
다사644452,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
다사696433,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
다사646459,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사652475,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,1,1,3,0
다사655457,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
다사659469,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0
다사628457,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,4,8
다사673452,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,3,4
다사644459,8.0,4.0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
다사660483,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사669459,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사661483,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,1,0,3,6,8
다사660461,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,7,6
다사649445,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,1,1,1,6
다사684448,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,3,2
다사669421,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,3,0
다사641444,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8
다사621453,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,3,0
다사629453,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,1,0,1,1,0
다사657461,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
다사691439,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0
다사643466,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사656448,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2
다사668439,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,5,6
다사648444,8.0,8.0,1,0,0,1,0,0,0,5,1,2,0,1,0,0,0,6
다사643455,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사663453,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
다사653453,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0
다사654454,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
다사652446,8.0,8.0,1,0,0,1,0,0,0,5,0,0,0,0,0,3,8,0
다사661491,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사657430,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사653433,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사663417,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사668456,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,6,8
다사629456,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,2,6,0
다사663436,8.0,4.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
다사655455,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사661448,8.0,8.0,1,0,0,1,0,0,0,6,0,0,0,0,1,1,1,4
다사677460,8.0,8.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
다사676418,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
다사662458,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사643449,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,2,0
다사689441,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0
다사678442,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0
다사619465,8.0,4.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사672455,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,8,10
다사668435,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,3,0,0,2
다사688445,8.0,8.0,1,0,0,1,0,0,0,4,1,0,0,1,0,1,4,10
다사695443,8.0,8.0,1,0,0,1,0,0,0,5,0,0,0,0,0,1,4,4
다사644442,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0
다사674441,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,4,1,3,0
다사649472,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,5,0
다사688442,8.0,8.0,1,0,0,1,0,0,0,4,0,0,0,1,3,1,3,0
다사651457,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
다사653452,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0
다사659436,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,4,0,0,0
다사675466,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사634454,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0
다사652447,8.0,4.0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,3,2
다사634446,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사675439,8.0,8.0,1,0,0,1,0,0,0,5,0,0,0,0,0,1,3,2
다사654446,8.0,8.0,1,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0
다사671419,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,7,0
다사684436,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0
다사680454,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다사664443,8.0,8.0,1,0,0,1,0,0,0,6,0,0,0,0,1,1,3,0
다사676447,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,8
다사695436,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,11,0
다사651475,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사657438,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사634464,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사674433,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,4,0
다사627461,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사647473,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사646470,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사676453,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,10
다사621451,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사658451,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사635453,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,8
다사669417,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사675421,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0
다사677440,8.0,8.0,1,0,0,1,0,0,0,4,0,0,0,0,0,1,1,4
다사649456,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
다사656447,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0
다사669458,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8
다사659457,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,4,4
다사676462,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
다사692442,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,2
다사643445,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,4,0
다사641468,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0
다사684429,8.0,4.0,2,0,0,1,0,0,0,2,0,0,0,0,4,1,4,0
다사651452,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
다사648466,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사690450,8.0,4.0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
다사667438,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,7,10
다사646443,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사627460,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사666460,8.0,8.0,1,0,0,1,0,0,0,4,0,0,0,1,0,2,4,0
다사683446,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,10
다사675432,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,3,6
다사642468,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
다사673441,8.0,4.0,2,0,0,1,0,0,0,6,0,0,0,0,0,2,4,0
다사695432,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,15,0
다사663481,8.0,8.0,1,0,0,1,0,0,0,5,0,0,0,0,1,2,6,2
다사645450,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2
다사666442,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사620460,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사652448,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
다사619457,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사678431,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사652449,8.0,8.0,1,0,0,1,0,0,0,0,1,0,1,1,0,5,11,2
다사639448,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,5,12,4
다사664484,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
다사661485,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,5,0
다사693441,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,4
다사676468,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
다사625465,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사644449,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
다사692430,8.0,8.0,1,0,0,1,0,0,0,5,0,0,0,0,0,2,6,0
다사672456,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사657448,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,2,2
다사693444,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6
다사634452,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2
다사672419,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0
다사678452,8.0,8.0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
다사636458,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0
다사647459,8.0,4.0,2,0,0,1,0,0,0,0,0,0,0,0,3,1,3,0
다사638450,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,4
다사683431,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
다사666447,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3,6
다사624449,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
다사677426,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사637451,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4
다사687442,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,4,0
다사677424,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다사679447,8.0,8.0,1,0,0,0,0,0,1,5,0,0,0,0,0,2,2,0
다사657449,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,1,0,0,0,6
다사692439,8.0,8.0,1,0,0,1,0,0,0,7,0,0,0,0,0,6,7,2
다사688428,8.0,8.0,1,0,0,1,0,0,0,1,1,0,1,0,4,0,0,0
다사655469,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사651438,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사652440,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사656458,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사657434,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
다사634451,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,4,4
다사629450,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
다사650472,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사662457,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,2,2,5,2
다사682428,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
다사665461,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,2,0
다사621455,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
다사663458,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,2,4,0
다사690443,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,8,0
다사670450,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,14
다사639453,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,7,2
다사658444,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사669446,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0
다사654433,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
다사675434,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
다사624465,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사646462,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0
다사626462,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
다사679451,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,1,0,1,1,4
다사676438,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,2,2,2,7,4
다사679438,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
다사678468,8.0,8.0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
다사659460,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,7,12
다사629463,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,2,0
다사673412,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사665448,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0
다사618463,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사630454,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,16
다사642467,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다사659470,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
다사654481,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사695442,8.0,8.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10
다사640446,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,6,0
다사660458,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
다사667431,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,8
다사659489,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사644468,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사632454,8.0,8.0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,2,12
다사636449,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,4,6
다사652453,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
다사679419,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,3,0
다사654450,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
다사667427,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,4
다사633447,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사676440,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8
다사631457,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
다사659454,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,8,2
다사650454,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0
다사668423,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0
다사666419,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
다사633448,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,12
다사620466,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사675464,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
다사668448,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,2,7,0
다사664461,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,8
다사655454,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사671449,8.0,8.0,1,0,0,1,0,0,0,1,1,0,0,2,2,0,0,14
다사676451,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0
다사640468,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사670454,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사684425,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,4,0,0,0
다사665458,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,4
다사674440,8.0,4.0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,3,6
다사663491,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사680439,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,3,0
다사650453,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
다사652460,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,4,0
다사657437,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사662459,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,5,0,1,4,8
다사669429,8.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3,4
다사666409,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
