grid_gid,epdo_total,accident_cnt,사망_cnt,중상_cnt,elderly_res_pop,elderly_res_ratio,child_float_pop,elderly_float_pop,vuln_float_ratio,vuln_time_work,vuln_time_visit,vuln_peak_pop,weekend_ratio,grid_avg_speed,grid_congestion,gap_cnt,gap_items,land_use,vuln_correction,infra_penalty,speed_weight,congestion_factor,peak_factor,weekend_factor,composite_risk,risk_label,composite_rank,correction_index,entropy_composite_risk,entropy_rank
다사649286,77.0,2,0,1,0.0,0,1577.71,4580.39,0.2804,73.9652,186.568,260.5332,0.5734,45.62,39.8147,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2804,2.0,0.7603,1.3981,1.1382,1.0367,247.32,주말방문집중 | 통행피크위험,498,0.096606,84.44,839
다사656085,77.0,2,0,1,0.0,0,232.53,216.55,0.2896,7.196,17.9168,25.1128,0.7149,17.12,81.4351,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),근린생활시설용지,1.2896,1.5,0.2853,1.8144,1.0,1.1075,85.39,주말방문집중 | 상업지역,1440,0.096582,84.44,840
다사650290,77.0,2,0,1,0.0,0,1962.96,3533.71,0.2925,175.1392,367.1423,542.2815,0.5828,23.95,54.9355,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2925,1.5,0.3992,1.5494,1.5,1.0414,144.24,주말방문집중 | 통행피크위험,1037,0.096474,84.43,841
다사583119,77.0,2,0,1,0.0,0,212.33,601.63,0.2794,10.5577,34.6364,45.1941,0.6467,22.67,66.1283,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2794,2.0,0.3778,1.6613,1.0,1.0734,132.74,주말방문집중,1126,0.096464,84.43,842
다사637452,70.0,2,0,1,47.0,0.2026,4000.74,9790.33,0.3633,342.5438,804.6856,1147.2294,0.5111,26.47,54.0141,1,child_zone_cnt(없음),미분류,1.5659,1.1667,0.4412,1.5401,1.5,1.0055,131.06,노인밀집거주 | 교통약자유동多 | 통행피크위험,1147,0.205526,84.39,843
다사680391,69.0,1,0,1,70.0,0.3167,90.11,466.3,0.3447,15.1948,61.4741,76.6689,0.2255,28.42,55.851,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.6614,1.6667,0.4737,1.5585,1.0,1.0,141.06,노인밀집거주 | 교통약자유동多,1057,0.222504,84.35,844
다사672427,69.0,1,0,1,56.0,0.2745,469.7,1707.13,0.3194,73.3113,169.0028,242.3141,0.3809,27.06,70.2284,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.5939,1.6667,0.451,1.7023,1.1076,1.0,155.87,노인밀집거주 | 통행피크위험,965,0.222353,84.34,845
다사657334,77.0,2,0,1,0.0,0,1044.15,3073.52,0.2632,290.0192,240.5179,530.5371,0.5547,66.8,20.4179,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),수도공급시설,1.2632,1.5,1.1133,1.2042,1.5,1.0273,301.41,주말방문집중 | 통행피크위험 | 고속도로위험,370,0.095145,84.33,846
다사407109,77.0,2,0,1,0.0,0,343.68,1716.4,0.2901,39.2695,51.5882,90.8577,0.3633,31.09,80.2856,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2901,1.5,0.5182,1.8029,1.0,1.0,139.21,일반,1076,0.094414,84.27,847
다사606130,77.0,2,0,1,0.0,0.0,627.19,1198.25,0.2266,41.0573,108.6009,149.6582,0.5592,22.3,67.3236,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),단독주택,1.2266,1.8333,0.3717,1.6732,1.0,1.0296,110.88,주말방문집중 | 주거밀집,1302,0.094343,84.26,848
다사757484,69.0,1,0,1,48.0,0.3137,616.85,3781.37,0.379,51.9016,173.4325,225.3341,0.384,27.3,31.9916,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.6927,2.0,0.455,1.3199,1.079,1.0,151.37,노인밀집거주 | 교통약자유동多 | 통행피크위험,997,0.22107,84.25,849
다사663483,69.0,1,0,1,8.0,0.2963,81.64,555.37,0.3575,25.7577,66.6678,92.4255,0.5222,23.48,65.039,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.6538,1.3333,0.3913,1.6504,1.0,1.0111,99.35,노인밀집거주 | 교통약자유동多,1371,0.22097,84.25,850
다사652304,77.0,2,0,1,0.0,0,3149.03,8000.15,0.2831,229.9377,683.87,913.8077,0.4534,32.92,30.5609,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | cctv_cam_cnt(부족),미분류,1.2831,1.5,0.5487,1.3056,1.5,1.0,159.25,통행피크위험,943,0.093781,84.22,851
다사637365,77.0,2,0,1,0.0,0,35.66,326.91,0.2432,2.346,12.1165,14.4625,0.6668,88.46,13.5956,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.2432,1.8333,1.4743,1.136,1.0,1.0834,318.43,주말방문집중 | 고속도로위험,334,0.093529,84.2,852
다사676456,77.0,2,0,1,0.0,0,879.15,3812.77,0.35,80.6642,198.7829,279.4471,0.6194,27.71,49.6311,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.35,1.8333,0.4618,1.4963,1.17,1.0597,163.27,교통약자유동多 | 주말방문집중 | 통행피크위험,916,0.093444,84.2,853
다사650440,70.0,2,0,1,167.0,0.2724,229.09,1011.09,0.3182,19.9785,59.8181,79.7966,0.0468,20.61,67.4761,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.5906,1.8333,0.3435,1.6748,1.0,1.0,117.43,노인밀집거주,1247,0.202322,84.16,854
다사529097,77.0,2,0,1,0.0,0,15.26,92.82,0.2727,2.4463,7.3419,9.7882,0.317,95.39,18.6752,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2727,2.0,1.5898,1.1868,1.0,1.0,369.8,고속도로위험,264,0.092529,84.12,855
다사682453,77.0,2,0,1,0.0,0,3694.1,17500.46,0.3327,186.6347,476.6772,663.3119,0.8097,34.81,16.5238,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3327,1.6667,0.5802,1.1652,1.5,1.1548,200.29,주말방문집중 | 통행피크위험,681,0.091635,84.06,856
다사567115,77.0,2,0,1,0.0,0,1343.6,5478.74,0.2712,95.4252,173.4787,268.9039,0.7742,39.41,27.1438,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2712,2.0,0.6568,1.2714,1.1523,1.1371,214.2,주말방문집중 | 통행피크위험,614,0.091359,84.03,857
다사464024,77.0,2,0,1,0.0,0,3.65,26.33,0.2965,0.4297,0.9519,1.3816,1.0,75.59,0.0243,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2965,2.0,1.2598,1.0002,1.0,1.25,314.48,주말방문집중 | 고속도로위험,345,0.091232,84.02,858
다사719525,79.0,4,0,1,0.0,0.0,696.98,1083.51,0.3499,20.9452,95.9249,116.8701,0.2202,26.1,34.1111,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),완충녹지,1.3499,1.8333,0.435,1.3411,1.0,1.0,114.05,교통약자유동多,1279,0.063444,84.01,859
다사460167,77.0,2,0,1,0.0,0,412.28,4704.26,0.3231,25.0176,108.5021,133.5197,0.4779,50.56,53.4803,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.3231,1.3333,0.8427,1.5348,1.0,1.0,175.69,일반,847,0.089795,83.91,860
다사659113,77.0,2,0,1,21.0,0.0602,4469.92,2849.92,0.281,45.0215,144.6388,189.6603,0.223,43.83,14.452,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),도로,1.3412,1.8333,0.7305,1.1445,1.019,1.0,161.3,통행피크위험 | 학교인근,929,0.089802,83.91,861
다사687344,69.0,1,0,1,35.0,0.2893,14.49,70.94,0.342,4.6818,9.6164,14.2982,0.1889,16.24,80.1556,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.6313,1.6667,0.2707,1.8016,1.0,1.0,91.49,노인밀집거주,1421,0.215987,83.9,862
다사698454,77.0,2,0,1,0.0,0.0,624.18,2680.99,0.2879,51.5113,130.3296,181.8409,0.6525,22.31,56.9564,4,crosswalk_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.2879,1.6667,0.3718,1.5696,1.0059,1.0762,104.42,주말방문집중 | 통행피크위험 | 학교인근,1337,0.089362,83.88,863
다사735505,77.0,2,0,1,0.0,0,217.78,552.38,0.3411,9.1803,26.5458,35.7261,0.6285,20.43,60.1679,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3411,1.8333,0.3405,1.6017,1.0,1.0642,109.88,주말방문집중,1307,0.088132,83.79,864
다사732506,69.0,1,0,1,39.0,0.3223,224.34,496.96,0.332,8.1511,25.4133,33.5644,0.3371,50.7,13.9261,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),도로,1.6543,1.8333,0.845,1.1393,1.0,1.0,201.46,노인밀집거주,674,0.214028,83.77,865
다사633086,77.0,2,0,1,0.0,0,382.66,1618.27,0.2076,68.6648,74.1384,142.8032,0.6602,59.85,18.3299,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2076,2.0,0.9975,1.1833,1.0,1.0801,237.09,주말방문집중,531,0.087763,83.76,866
다사681389,69.0,1,0,1,139.0,0.3971,105.39,581.18,0.3414,25.968,117.5464,143.5144,0.2468,,,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.7385,1.6667,1.0,1.0,1.0,1.0,199.93,노인밀집거주,686,0.213691,83.74,867
다사606149,77.0,2,0,1,0.0,0,1432.35,2303.37,0.2827,72.8216,132.2107,205.0323,0.6677,19.65,62.8845,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.2827,1.3333,0.3275,1.6288,1.0449,1.0838,79.55,주말방문집중 | 통행피크위험,1450,0.087296,83.72,868
다사414139,77.0,2,0,1,0.0,0,331.84,2600.03,0.3232,59.9382,59.3546,119.2928,0.5723,43.42,44.7332,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3232,1.5,0.7237,1.4473,1.0,1.0362,165.87,주말방문집중,903,0.085462,83.58,869
다사653441,69.0,1,0,1,53.0,0.3136,639.91,3796.97,0.3291,73.3165,138.5919,211.9084,0.5495,49.38,1.3117,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.6427,1.6667,0.823,1.0131,1.0564,1.0248,170.52,노인밀집거주 | 통행피크위험,875,0.210981,83.56,870
다사522154,77.0,2,0,1,0.0,0,822.18,2227.35,0.3471,31.2674,74.1399,105.4073,0.4659,46.9,42.4474,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3471,1.6667,0.7817,1.4245,1.0,1.0,192.51,교통약자유동多,734,0.085109,83.55,871
다사699374,69.0,1,0,1,161.0,0.4025,93.52,513.85,0.3356,70.9503,129.8216,200.7719,0.1115,,,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.7381,1.5,1.0,1.0,1.0377,1.0,186.68,노인밀집거주 | 통행피크위험,769,0.210843,83.55,872
다사728526,69.0,1,0,1,48.0,0.2909,254.04,616.42,0.3425,12.1297,62.9967,75.1264,0.1293,21.1,62.7645,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),아파트,1.6334,1.8333,0.3517,1.6276,1.0,1.0,118.28,노인밀집거주 | 주거밀집,1238,0.210838,83.55,873
다사685425,77.0,2,0,1,0.0,0,963.2,1291.14,0.3314,29.0088,117.3725,146.3813,0.4122,22.38,67.5405,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),도로,1.3314,1.5,0.373,1.6754,1.0,1.0,96.1,일반,1395,0.085091,83.55,874
다사660449,69.0,1,0,1,99.0,0.3143,490.13,2108.2,0.3295,77.2877,228.5933,305.881,0.4353,27.95,26.771,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.6438,1.3333,0.4658,1.2677,1.2145,1.0,108.45,노인밀집거주 | 통행피크위험,1315,0.210417,83.52,875
다사679349,69.0,1,0,1,15.0,0.2941,197.16,1121.27,0.3323,57.345,116.0597,173.4047,0.5229,24.3,41.6132,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.6264,1.5,0.405,1.4161,1.0,1.0114,97.64,노인밀집거주,1383,0.210123,83.5,876
다사681446,70.0,2,0,1,22.0,0.1849,691.56,3261.99,0.3612,98.5657,225.0376,323.6033,0.5284,18.48,87.3948,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.5461,1.5,0.308,1.8739,1.2443,1.0142,118.24,교통약자유동多 | 통행피크위험,1240,0.192722,83.49,877
다사671328,77.0,2,0,1,0.0,0,452.45,1480.54,0.3234,13.7183,80.6723,94.3906,0.6211,24.38,57.3534,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.3234,1.5,0.4063,1.5735,1.0,1.0606,103.64,주말방문집중,1343,0.084185,83.48,878
다바392983,77.0,2,0,1,0.0,0,2445.9,15423.36,0.383,266.3973,315.9653,582.3626,0.5098,30.78,30.2044,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.383,1.5,0.513,1.302,1.5,1.0049,160.82,교통약자유동多 | 통행피크위험,933,0.08374,83.45,879
다사743504,77.0,2,0,1,0.0,0,1192.27,4729.64,0.3348,58.8181,203.1822,262.0003,0.5252,27.31,45.7099,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3348,1.6667,0.4552,1.4571,1.1407,1.0126,131.24,통행피크위험,1144,0.083813,83.45,880
다사658476,78.0,3,0,1,0.0,0,99.79,627.43,0.3438,19.4452,57.6053,77.0505,0.4039,45.61,16.3596,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3438,2.0,0.7602,1.1636,1.0,1.0,185.43,교통약자유동多,781,0.069635,83.43,881
다사674317,77.0,2,0,1,0.0,0.0,677.43,2413.33,0.322,44.5981,92.7549,137.353,0.5907,32.13,48.3807,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.322,1.5,0.5355,1.4838,1.0,1.0454,126.83,주말방문집중,1175,0.082922,83.39,882
다사679363,77.0,2,0,1,0.0,0,66.08,608.47,0.2966,5.8505,22.5972,28.4477,0.5221,64.97,17.972,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2966,2.0,1.0828,1.1797,1.0,1.0111,257.89,고속도로위험,463,0.082919,83.38,883
다사684377,77.0,2,0,1,0.0,0,565.93,3158.12,0.3589,122.8218,361.6003,484.4221,0.5989,36.58,20.8104,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3589,1.6667,0.6097,1.2081,1.5,1.0494,202.2,교통약자유동多 | 주말방문집중 | 통행피크위험,668,0.082677,83.37,884
다사639444,69.0,1,0,1,28.0,0.3218,117.57,599.47,0.315,21.275,38.503,59.778,0.5413,41.51,2.3102,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.6368,1.8333,0.6918,1.0231,1.0,1.0207,149.58,노인밀집거주,1012,0.208262,83.37,885
다사649123,77.0,2,0,1,0.0,0,1577.21,1824.06,0.2521,41.2341,75.0811,116.3152,0.6076,32.75,40.0848,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),공원,1.2521,1.8333,0.5458,1.4008,1.0,1.0538,142.41,주말방문집중,1052,0.082474,83.35,886
다사672447,78.0,3,0,1,0.0,0,110.54,545.0,0.3501,21.585,37.1665,58.7515,0.5664,35.44,29.1835,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3501,1.5,0.5907,1.2918,1.0,1.0332,124.54,교통약자유동多 | 주말방문집중,1197,0.068615,83.35,887
다사680379,69.0,1,0,1,193.0,0.3996,26.48,162.35,0.3744,11.4817,40.9856,52.4673,0.1143,,,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.774,1.6667,1.0,1.0,1.0,1.0,204.01,노인밀집거주 | 교통약자유동多,659,0.207754,83.34,888
다사672413,77.0,2,0,1,0.0,0,146.94,952.86,0.2771,12.2897,34.7318,47.0215,0.708,31.61,34.5567,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),자동차정류장,1.2771,2.0,0.5268,1.3456,1.0,1.104,153.91,주말방문집중,979,0.082167,83.33,889
다사679348,69.0,1,0,1,56.0,0.2029,358.12,1910.66,0.3401,114.677,225.7628,340.4398,0.4178,15.39,95.0937,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.543,1.8333,0.2565,1.9509,1.2726,1.0,124.3,노인밀집거주 | 통행피크위험,1200,0.207163,83.29,890
다사648075,77.0,2,0,1,0.0,0.0,2331.29,2339.5,0.2563,52.0578,151.384,203.4418,0.6803,30.19,41.1615,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),보행자전용도로,1.2563,1.5,0.5032,1.4116,1.0422,1.0901,117.1,주말방문집중 | 통행피크위험,1252,0.08143,83.27,891
다사653454,69.0,1,0,1,80.0,0.2454,406.34,1784.34,0.2816,61.6438,152.312,213.9558,0.2836,48.91,55.1622,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.527,1.6667,0.8152,1.5516,1.0599,1.0,235.43,노인밀집거주 | 통행피크위험,536,0.206082,83.22,892
다사696392,69.0,1,0,1,188.0,0.2682,42.77,237.88,0.3565,12.718,47.6028,60.3208,0.2924,17.19,80.2082,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.6247,1.3333,0.2865,1.8021,1.0,1.0,77.17,노인밀집거주 | 교통약자유동多,1456,0.206043,83.22,893
다사700443,77.0,2,0,1,0.0,0,505.02,1418.28,0.3325,35.1341,145.2566,180.3907,0.1705,21.8,66.8638,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3325,1.6667,0.3633,1.6686,1.0034,1.0,104.02,통행피크위험,1340,0.080608,83.21,894
다사698383,69.0,1,0,1,102.0,0.2464,336.84,1808.43,0.3128,83.9034,308.6132,392.5166,0.5218,22.88,56.3351,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.5592,1.5,0.3813,1.5634,1.3602,1.0109,132.28,노인밀집거주 | 통행피크위험,1134,0.204489,83.11,895
다사692396,69.0,1,0,1,83.0,0.3722,97.45,494.08,0.34,23.2897,91.7409,115.0306,0.2588,,,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.7122,1.8333,1.0,1.0,1.0,1.0,216.59,노인밀집거주,602,0.204391,83.1,896
다사640454,69.0,1,0,1,92.0,0.2514,732.37,2454.25,0.3305,132.9768,335.2763,468.2531,0.4626,27.37,38.7719,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.5819,1.8333,0.4562,1.3877,1.4876,1.0,188.45,노인밀집거주 | 통행피크위험,761,0.20427,83.09,897
다사669380,69.0,1,0,1,151.0,0.3738,267.0,1860.99,0.3739,31.0343,114.7136,145.7479,0.3587,,,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.7477,1.5,1.0,1.0,1.0,1.0,180.89,노인밀집거주 | 교통약자유동多,820,0.204034,83.08,898
다사658442,77.0,2,0,1,0.0,0,659.53,3818.45,0.3303,70.2519,135.6641,205.916,0.602,22.34,46.1596,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3303,1.5,0.3723,1.4616,1.0464,1.051,91.95,주말방문집중 | 통행피크위험,1418,0.078923,83.08,899
다사698465,77.0,2,0,1,0.0,0,402.92,3594.32,0.2984,62.9638,113.1327,176.0965,0.6494,32.7,28.7937,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.2984,1.8333,0.545,1.2879,1.0,1.0747,138.26,주말방문집중,1083,0.078875,83.07,900
다사654272,69.0,1,0,1,25.0,0.3086,183.56,921.09,0.3342,20.2547,42.5755,62.8302,0.5439,30.92,16.9299,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.6428,1.6667,0.5153,1.1693,1.0,1.0219,116.33,노인밀집거주,1255,0.203636,83.05,901
다사760495,77.0,2,0,1,0.0,0,1078.18,9530.2,0.3846,55.8852,306.4688,362.354,0.3521,65.21,0.0608,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3846,2.0,1.0868,1.0006,1.3095,1.0,303.64,교통약자유동多 | 통행피크위험 | 고속도로위험,363,0.078317,83.03,902
다사668342,69.0,1,0,1,48.0,0.2727,118.43,443.44,0.3546,9.8177,41.8636,51.6813,0.5422,28.71,38.5943,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.6273,1.8333,0.4785,1.3859,1.0,1.0211,139.39,노인밀집거주 | 교통약자유동多,1071,0.203008,83.01,903
다사649454,77.0,2,0,1,0.0,0.0,575.3,2846.02,0.2934,102.1344,232.8777,335.0121,0.4759,31.66,40.5186,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.2934,1.3333,0.5277,1.4052,1.2635,1.0,124.41,통행피크위험,1198,0.077344,82.96,904
다사682364,77.0,2,0,1,0.0,0,316.17,2623.79,0.3211,34.0186,100.2632,134.2818,0.4692,56.41,12.3601,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3211,2.0,0.9402,1.1236,1.0,1.0,214.93,일반,612,0.076743,82.91,905
다사727535,78.0,3,0,1,0.0,0,202.13,837.82,0.3343,3.5658,51.2129,54.7787,0.3669,57.23,,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),공원기타,1.3343,2.0,0.9538,1.0,1.0,1.0,198.53,일반,696,0.062923,82.91,906
다사677389,69.0,1,0,1,132.0,0.3804,76.08,464.47,0.3459,23.8542,79.0553,102.9095,0.1556,,,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.7263,1.6667,1.0,1.0,1.0,1.0,198.53,노인밀집거주 | 교통약자유동多,697,0.201587,82.91,907
다사686412,69.0,2,0,1,95.0,0.295,364.91,589.21,0.3729,15.2152,38.7273,53.9425,0.4456,34.89,15.4378,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),공공공지,1.6679,2.0,0.5815,1.1544,1.0,1.0,154.51,노인밀집거주 | 교통약자유동多,976,0.201295,82.89,908
다사625451,77.0,2,0,1,0.0,0,913.38,3229.53,0.3115,67.4983,166.9664,234.4647,0.5949,35.57,20.7343,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3115,1.8333,0.5928,1.2073,1.0944,1.0474,151.88,주말방문집중 | 통행피크위험 | 학교인근,995,0.07548,82.81,909
다사592119,69.0,1,0,1,49.0,0.2462,628.98,1117.46,0.3228,29.7966,117.9098,147.7064,0.3463,25.02,68.927,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.569,1.5,0.417,1.6893,1.0,1.0,114.39,노인밀집거주,1276,0.199855,82.79,910
다사666294,77.0,2,0,1,0.0,0,214.27,561.15,0.3308,15.215,65.8875,81.1025,0.6177,30.14,26.7544,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3308,2.0,0.5023,1.2675,1.0,1.0589,138.17,주말방문집중,1084,0.075035,82.78,911
다사675316,77.0,2,0,1,0.0,0,482.09,1977.81,0.3095,38.3312,103.9364,142.2676,0.4082,28.5,34.8126,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3095,2.0,0.475,1.3481,1.0,1.0,129.13,일반,1157,0.074654,82.75,912
