gbn,addr,inst_plc,fac_hght,fac_wdth,sprtn,cntns,lon,lat,hght_class,grid_gid
,경기도 성남시 수정구 수진동 1798번지,해당도로명 주소 인근,,2.0,,,127.137445252213,37.43891197641768,nan,다사679378
,경기도 성남시 수정구 수진동 1653번지,해당도로명 주소 인근,,4.0,,,127.1359644670848,37.43848583937768,nan,다사677377
,경기도 성남시 수정구 수진동 1517번지,해당도로명 주소 인근,,3.0,,,127.1351599294011,37.43824291012636,nan,다사677377
,경기도 성남시 수정구 수진동 944번지,해당도로명 주소 인근,,3.0,,,127.1350574932195,37.4396127908327,nan,다사677378
,경기도 성남시 수정구 신흥동 3218번지,해당도로명 주소 인근,,4.0,,,127.1464317297746,37.44478211615305,nan,다사687384
,경기도 성남시 중원구 갈현동 103-10,갈현동 103-8 인근,,6.0,N,Y,127.185540804706,37.4208113228938,nan,다사721357
,경기도 성남시 중원구 갈현동 152-18,갈현동 128-5 인근,,7.0,N,N,127.181622275731,37.4216853842957,nan,다사718358
,경기도 성남시 중원구 갈현동 170-1,갈현동 산 80-5 인근,,7.0,N,Y,127.178378540592,37.4228343221497,nan,다사715360
,경기도 성남시 중원구 갈현동 207-2,갈현동 207-2,,7.0,N,N,127.176298668984,37.4229280018822,nan,다사713360
,경기도 성남시 중원구 갈현동 208-7,갈현동 208-7,10.0,7.0,N,Y,127.175013942301,37.4226307137884,평균초과,다사712359
,경기도 성남시 중원구 갈현동 238-5,갈현동 238-5,10.0,7.0,N,Y,127.174010271253,37.4224615232725,평균초과,다사711359
,경기도 성남시 중원구 갈현동 381-2,갈현동 381-2,,6.0,N,Y,127.16334228156,37.421683789146,nan,다사702358
,경기도 성남시 중원구 갈현동 388-2,갈현동 393-1 인근,,6.0,N,Y,127.164521568379,37.4212956422234,nan,다사703358
,경기도 성남시 중원구 갈현동 525-2,갈현동 525-2,,6.0,N,N,127.157089789029,37.4200895960581,nan,다사696357
,경기도 성남시 중원구 갈현동 526-1,갈현동 526-1,10.0,6.0,N,N,127.157448664892,37.4203264298247,평균초과,다사696357
,경기도 성남시 중원구 갈현동 산 102-3,갈현동 산 102-2,,6.0,N,Y,127.17610838997,37.4227644843702,nan,다사713360
,경기도 성남시 중원구 갈현동 산 83-1,갈현동 산 83-1,,7.0,N,Y,127.178982007839,37.4224059909554,nan,다사715359
,경기도 성남시 중원구 금광동 4861,금광동 2920 인근,,4.0,N,N,127.165224946431,37.4485490802237,nan,다사703388
,경기도 성남시 중원구 금광동 1015,금광동 19 인근,,4.0,N,Y,127.163290558453,37.4436245806934,nan,다사702383
,경기도 성남시 중원구 금광동 1934-1,은행동 1932-6 후문,10.0,10.0,N,N,127.167724949397,37.4452777684374,평균초과,다사706385
,경기도 성남시 중원구 금광동 2413,금광동 2381 인근,,3.0,N,N,127.168538145001,37.4463467480836,nan,다사706386
,경기도 성남시 중원구 금광동 2427,금광동 2450-2 인근,,11.0,N,N,127.170618672418,37.4462532131804,nan,다사708386
,경기도 성남시 중원구 금광동 2435-2,금광동 684 인근,,4.0,N,Y,127.164770297777,37.442670881681,nan,다사703382
,경기도 성남시 중원구 금광동 2439,금광동 354 인근,,3.0,N,Y,127.160669637543,37.4445521542138,nan,다사699384
,경기도 성남시 중원구 금광동 2439-2,금광동 631 인근,,4.0,N,N,127.162781894303,37.4416025818063,nan,다사701381
,경기도 성남시 중원구 금광동 2440-2,금광동 210 정문,,3.0,N,N,127.161391893735,37.4416017547294,nan,다사700381
,경기도 성남시 중원구 금광동 2480-13,금광동 2480-13 램프,,4.0,N,Y,127.174431036503,37.4510645546653,nan,다사712391
,경기도 성남시 중원구 금광동 2480-2,금광동 2480-2 램프,,4.0,N,Y,127.174381647275,37.4504154382748,nan,다사711390
,경기도 성남시 중원구 금광동 2528-1,금광동 2528 102동 앞,,5.0,N,N,127.171722664265,37.4486307628818,nan,다사709388
,경기도 성남시 중원구 금광동 2623,금광동 2627 인근,,6.0,N,N,127.170567193271,37.4478477508205,nan,다사708387
,경기도 성남시 중원구 금광동 2647,금광동 2600 307동 앞,10.0,9.0,N,N,127.17143240749,37.4483043457134,평균초과,다사709388
,경기도 성남시 중원구 금광동 4849,금광동 4207 앞,,5.0,N,Y,127.159507452444,37.4494457396252,nan,다사698389
,경기도 성남시 중원구 금광동 4858,금광동 3646,,6.0,N,N,127.162857840007,37.4479827111412,nan,다사701388
,경기도 성남시 중원구 금광동 4860,금광동 3303,,10.0,N,N,127.166221256404,37.4494121197983,nan,다사704389
,경기도 성남시 중원구 도촌동 1-12,도촌동 1-11 인근,,6.0,N,N,127.15348376592,37.4232897213646,nan,다사693360
,경기도 성남시 중원구 도촌동 380-11,도촌동 380-11 ,,7.0,N,N,127.14883290739,37.4159396489789,nan,다사689352
,경기도 성남시 중원구 도촌동 46-1,도촌동 62 일원,,6.0,N,Y,127.151334207211,37.4185346785714,nan,다사691355
,경기도 성남시 중원구 도촌동 570 ,도촌동 536 인근,,21.0,N,Y,127.149441976957,37.4150249279269,nan,다사689351
,경기도 성남시 중원구 도촌동 572,도촌동 550 인근,,18.0,N,Y,127.149786254614,37.4155500243658,nan,다사690352
,경기도 성남시 중원구 도촌동 709,도촌동 659 인근,,7.0,N,Y,127.155415480797,37.4182755142896,nan,다사695355
,경기도 성남시 중원구 도촌동 717,도촌동 748 인근,,13.0,N,N,127.153326015897,37.4142057505165,nan,다사693350
,경기도 성남시 중원구 도촌동 718,도촌동 649 인근,10.0,10.0,N,Y,127.160794540489,37.4130694918976,평균초과,다사699349
,경기도 성남시 중원구 도촌동 719,도촌동 78 503동 앞,10.0,8.0,Y,N,127.159208148599,37.4145179835518,평균초과,다사698350
,경기도 성남시 중원구 도촌동 720,도촌동 605 인근,,17.0,N,N,127.151424244281,37.4175621620986,nan,다사691354
,경기도 성남시 중원구 도촌동 729,도촌동 358 인근,,18.0,N,N,127.150144069259,37.4158769802345,nan,다사690352
,경기도 성남시 중원구 도촌동 729-1,도촌동 552 인근,,17.0,N,Y,127.149187970962,37.4155096842072,nan,다사689352
,경기도 성남시 중원구 도촌동 730,도촌동 546 인근,,18.0,N,Y,127.15016288653,37.4152103190589,nan,다사690351
,경기도 성남시 중원구 도촌동 734,도촌동 579 인근,,25.0,N,N,127.151190721352,37.4152267017889,nan,다사691351
,경기도 성남시 중원구 도촌동 743,도촌동 67 302동 옆,,3.0,N,N,127.155087947528,37.4152455620317,nan,다사694351
,경기도 성남시 중원구 도촌동 746,도촌동 679 인근,,4.0,N,N,127.155207435493,37.4166791257182,nan,다사694353
,경기도 성남시 중원구 도촌동 86-3,도촌동 83-3 인근,,7.0,N,N,127.150245764389,37.4178780982809,nan,다사690354
,경기도 성남시 중원구 상대원동 1127,상대원동 1338-3 앞,,5.0,N,N,127.165172450156,37.4359607218998,nan,다사703374
,경기도 성남시 중원구 상대원동 137-1,상대원동 138-6 출입구,,5.0,N,N,127.171905571501,37.4381705835973,nan,다사709377
,경기도 성남시 중원구 상대원동 140,상대원동 142-3 인근,,4.0,N,N,127.1746734751,37.4413256475094,nan,다사712380
,경기도 성남시 중원구 상대원동 1453,상대원동 1496 앞,,6.0,N,N,127.164548295963,37.4351813957858,nan,다사703373
,경기도 성남시 중원구 상대원동 147-9,상대원동 148 정문,,5.0,N,N,127.16855697175,37.4354348827671,nan,다사706374
,경기도 성남시 중원구 상대원동 152-1,상대원동 152-3 삼거리 아래쪽,,6.0,N,N,127.168462160874,37.4389033512289,nan,다사706377
,경기도 성남시 중원구 상대원동 155,상대원동 821 인근,,4.0,N,Y,127.166794635564,37.4394773254517,nan,다사705378
,경기도 성남시 중원구 상대원동 1628,상대원동 1498 인근,10.0,5.0,N,N,127.163157211923,37.4352887112855,평균초과,다사702374
,경기도 성남시 중원구 상대원동 1751,상대원동 1776,10.0,5.0,N,N,127.160410437324,37.4353683830457,평균초과,다사699374
,경기도 성남시 중원구 상대원동 178-11 인근,상대원동 178-11 일성아파트 내부도로,,6.0,N,N,127.180775381652,37.4413770373211,nan,다사717380
,경기도 성남시 중원구 상대원동 2052,상대원동 2198 인근,,3.0,N,N,127.161774740618,37.4376667766733,nan,다사700376
,경기도 성남시 중원구 상대원동 2054,상대원동 788 인근,,7.0,N,N,127.164816889499,37.4394904225581,nan,다사703378
,경기도 성남시 중원구 상대원동 234-2,상대원동 370-5 인근,,6.0,N,N,127.177299210601,37.43682954126,nan,다사714375
,경기도 성남시 중원구 상대원동 271,상대원동 146-7 정문,,5.0,N,N,127.170783049095,37.4385141458526,nan,다사708377
,경기도 성남시 중원구 상대원동 2955,상대원동 2983-109 앞,10.0,4.0,N,N,127.161328241615,37.4381862371589,평균초과,다사700377
,경기도 성남시 중원구 상대원동 2998,상대원동 2997-19 인근,,4.0,N,N,127.160185627688,37.4393134897596,nan,다사699378
,경기도 성남시 중원구 상대원동 344-3,상대원동 375-3 인근,,6.0,N,N,127.172384668332,37.4326233155732,nan,다사710371
,경기도 성남시 중원구 상대원동 358-24,상대원동 378-4 인근,10.0,4.0,N,Y,127.179930359563,37.4349194946593,평균초과,다사716373
,경기도 성남시 중원구 상대원동 381-8,상대원동 381-11 인근,,4.0,N,N,127.180294105124,37.4357600130407,nan,다사717374
,경기도 성남시 중원구 상대원동 384-22,상대원동 378-36,10.0,5.0,N,Y,127.180796440042,37.4342496838483,평균초과,다사717372
,경기도 성남시 중원구 상대원동 384-7,상대원동 378-44 인근,,5.0,N,Y,127.180850190017,37.4345023567212,nan,다사717373
,경기도 성남시 중원구 상대원동 39-14,상대원동 37-9 인근,,4.0,N,N,127.179921040354,37.4451105782101,nan,다사716384
,경기도 성남시 중원구 상대원동 39-16,상대원동 80,,6.0,N,Y,127.180285701094,37.4448337708599,nan,다사717384
,경기도 성남시 중원구 상대원동 50-2,상대원동 178-11 인근,,7.0,N,N,127.181335679031,37.4418134284122,nan,다사718381
,경기도 성남시 중원구 상대원동 513-25 ,상대원동 513-11 교회 정문,10.0,5.0,N,N,127.171680682696,37.4308793182698,평균초과,다사709369
,경기도 성남시 중원구 상대원동 5433,상대원동 5442-1 인근,10.0,10.0,N,N,127.158992943443,37.4327812517507,평균초과,다사698371
,경기도 성남시 중원구 상대원동 5435-1,상대원동 5435-2 인근,10.0,10.0,N,N,127.163219148754,37.4327661418462,평균초과,다사702371
,경기도 성남시 중원구 상대원동 68,상대원동 64 정문,,4.0,N,N,127.179211853724,37.4427808940853,nan,다사716382
,경기도 성남시 중원구 상대원동 68-1,상대원동 64-4,10.0,6.0,N,Y,127.180275939789,37.4426170623048,평균초과,다사717382
,경기도 성남시 중원구 상대원동 85-1,상대원동 83 인근,,4.0,N,N,127.180074438673,37.445553166604,nan,다사717385
,경기도 성남시 중원구 성남동 1335,성남동 2126 인근,10.0,6.0,Y,N,127.141098952667,37.4373383705341,평균초과,다사682376
,경기도 성남시 중원구 성남동 1357,성남동 2390 인근,,5.0,N,N,127.129645458264,37.4330016633927,nan,다사672371
,경기도 성남시 중원구 성남동 1401,성남동 2167 인근,,4.0,N,N,127.139706489308,37.4365713596308,nan,다사681375
,경기도 성남시 중원구 성남동 1402,성남동 2279,10.0,6.0,N,N,127.134753288028,37.4349313548246,평균초과,다사676373
,경기도 성남시 중원구 성남동 1414,성남동 2399 인근,,4.0,N,N,127.140199598335,37.4339618318767,nan,다사681372
,경기도 성남시 중원구 성남동 1416,성남동 2499 인근 ,10.0,5.0,N,N,127.141058194774,37.4349682546432,평균초과,다사682373
,경기도 성남시 중원구 성남동 1419,성남동 2598,,6.0,N,N,127.140392089265,37.433927186731,nan,다사681372
,경기도 성남시 중원구 성남동 1420,성남동 2669 일원,10.0,5.0,N,N,127.143123048697,37.4362266972988,평균초과,다사684375
,경기도 성남시 중원구 성남동 1449,성남동 2573 인근,,3.0,N,N,127.142235440946,37.4347875645107,nan,다사683373
,경기도 성남시 중원구 성남동 1472,성남동 2363 인근,10.0,4.0,N,N,127.14033417319,37.4330617364474,평균초과,다사681371
,경기도 성남시 중원구 성남동 1486,성남동 3111 인근,10.0,7.0,N,N,127.140254933061,37.4301056417715,평균초과,다사681368
,경기도 성남시 중원구 성남동 1490,성남동 3121 인근,10.0,11.0,N,N,127.13917257127,37.4298995411485,평균초과,다사680368
,경기도 성남시 중원구 성남동 1509,성남동 3288 인근,10.0,5.0,N,N,127.132233984349,37.4329215465854,평균초과,다사674371
,경기도 성남시 중원구 성남동 1516,성남동 3758 인근,10.0,4.0,N,N,127.134141477188,37.432124547106,평균초과,다사676370
,경기도 성남시 중원구 성남동 1521,성남동 3662 인근,,6.0,N,N,127.133983917877,37.4310871612714,nan,다사676369
,경기도 성남시 중원구 성남동 1525,성남동 3581 인근,,3.0,N,N,127.131423842276,37.431645093884,nan,다사673370
,경기도 성남시 중원구 성남동 1536,성남동 3753 인근,10.0,3.0,N,N,127.135159169916,37.4320598996869,평균초과,다사677370
,경기도 성남시 중원구 성남동 1538,성남동 3770 인근,10.0,3.0,N,N,127.135825651139,37.4310916078018,평균초과,다사677369
,경기도 성남시 중원구 성남동 1558,성남동 4105 인근,10.0,12.0,N,N,127.13329016892,37.4295142182017,평균초과,다사675367
,경기도 성남시 중원구 성남동 1565,성남동 3991 인근,10.0,4.0,N,N,127.13267498612,37.4299512388685,평균초과,다사675368
,경기도 성남시 중원구 성남동 1569,성남동 3504 인근,10.0,6.0,N,N,127.131885544171,37.4308014720495,평균초과,다사674369
,경기도 성남시 중원구 성남동 1581,성남동 4222 인근,10.0,4.0,N,N,127.128496094226,37.4317497287924,평균초과,다사671370
,경기도 성남시 중원구 성남동 1590,성남동 4258 인근,10.0,4.0,N,N,127.127195817942,37.4308480887063,평균초과,다사670369
,경기도 성남시 중원구 성남동 1590-1,성남동 4252 인근,10.0,5.0,N,N,127.126573262745,37.4309426154984,평균초과,다사669369
,경기도 성남시 중원구 성남동 1590-3,성남동 4224 인근,10.0,4.0,N,N,127.127388306444,37.4308134646947,평균초과,다사670369
,경기도 성남시 중원구 성남동 1748,성남동 1749 인근,,14.0,N,N,127.118970047997,37.4308412259653,nan,다사662369
,경기도 성남시 중원구 성남동 1759,성남동 1749 인근,10.0,3.0,N,N,127.118492462075,37.4310989817567,평균초과,다사662369
,경기도 성남시 중원구 성남동 2874-1,성남동 산 10-38 인근,,6.0,N,N,127.143040193434,37.4325857638761,nan,다사684371
,경기도 성남시 중원구 성남동 2946,성남동 2946 인근,,6.0,N,N,127.142883259588,37.4334676793086,nan,다사684372
,경기도 성남시 중원구 성남동 4608,성남동 4608 인근,10.0,14.0,N,N,127.118733403191,37.4298212535888,평균초과,다사662368
