install_priority,grid_gid,epdo_before,accident_cnt,사망_cnt,중상_cnt,gap_cnt,missing_facilities,total_reduction_pct,epdo_after,epdo_saved,efficiency,entropy_rank,entropy_risk
967,다사730485,69.0,1,0,1,3,bus_stop_cnt | crosswalk_cnt | speedbump_cnt,37.44,43.17,25.83,8.61,1399,73.39
968,다사468037,69.0,1,0,1,3,bus_stop_cnt | crosswalk_cnt | speedbump_cnt,37.44,43.17,25.83,8.61,1475,71.11
969,다사646336,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1085,77.63
970,다사649334,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1256,74.91
971,다사669383,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,684,89.06
972,다사655441,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1320,74.27
973,다사665483,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,671,89.69
974,다사650439,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1431,72.81
975,다사734506,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1345,73.92
976,다사756494,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1270,74.79
977,다사730523,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1414,73.17
978,다사731520,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1370,73.61
979,다사745495,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,999,80.22
980,다사685420,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1206,75.64
981,다사721520,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1276,74.74
982,다사728504,69.0,2,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1208,75.58
983,다사761489,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1440,72.46
984,다사718525,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,929,82.5
985,다사639070,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1152,76.61
986,다사625131,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1189,75.88
987,다사651095,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1213,75.5
988,다사477022,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1019,79.51
989,다사502111,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1366,73.63
990,다사601137,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1376,73.56
991,다사413119,69.0,2,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1441,72.43
992,다사274103,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1358,73.77
993,다바333936,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1457,72.09
994,다사408120,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1389,73.47
995,다사502110,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,34.61,34.39,8.5975,1375,73.56
996,다사672439,69.0,1,0,1,3,cctv_cam_cnt | cctv_cnt | child_zone_cnt,37.3,43.26,25.74,8.58,1210,75.54
997,다사721503,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,55.43,34.32,42.68,8.536,751,86.67
998,다사743506,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,55.43,34.32,42.68,8.536,957,81.76
999,다사648297,84.0,4,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,32.95,51.05,8.5083,553,95.71
1000,다사665094,84.0,4,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,32.95,51.05,8.5083,611,92.13
1001,다사719525,79.0,4,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,36.46,42.54,8.508,834,84.43
1002,다사656308,83.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,32.56,50.44,8.4067,457,101.68
1003,다사738492,83.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,32.56,50.44,8.4067,408,106.8
1004,다사609112,83.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,32.56,50.44,8.4067,675,89.64
1005,다사633459,78.0,3,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.99,42.01,8.402,650,91.01
1006,다사659443,78.0,3,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.99,42.01,8.402,786,85.61
1007,다사665482,78.0,3,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.99,42.01,8.402,794,85.4
1008,다사668315,77.0,2,0,1,2,bus_stop_cnt | crosswalk_cnt,21.8,60.21,16.79,8.395,726,87.61
1009,다사660463,87.0,5,0,1,4,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | speedbump_cnt,38.47,53.53,33.47,8.3675,546,96.08
1010,다사698454,77.0,2,0,1,4,cctv_cam_cnt | cctv_cnt | crosswalk_cnt | speedbump_cnt,43.15,43.77,33.23,8.3075,865,83.65
1011,다사650294,77.0,3,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,737,87.17
1012,다사663339,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,580,94.31
1013,다사669337,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,990,80.44
1014,다사644448,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,637,91.36
1015,다사674445,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,967,81.38
1016,다사679421,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,901,83.04
1017,다사676456,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,839,84.31
1018,다사646457,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,857,83.78
1019,다사668450,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,570,94.94
1020,다사662433,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,518,98.16
1021,다사721521,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,768,86.23
1022,다사735505,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,882,83.49
1023,다사719530,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,654,90.78
1024,다사725524,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,642,91.24
1025,다사730511,77.0,3,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,920,82.68
1026,다사726516,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,670,89.8
1027,다사749493,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,502,98.78
1028,다사627103,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,923,82.62
1029,다사643117,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,964,81.44
1030,다사626125,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,935,82.41
1031,다사606130,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,831,84.53
1032,다사483023,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,1012,79.78
1033,다사619115,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,662,90.43
1034,다사644100,77.0,3,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,970,81.26
1035,다사659062,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,35.53,41.47,8.294,815,84.93
1036,다사647449,69.0,1,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,36.18,32.82,8.205,1008,79.8
1037,다사673432,69.0,1,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,36.18,32.82,8.205,1184,76.05
1038,다사741499,69.0,1,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,36.18,32.82,8.205,796,85.37
1039,다사722521,69.0,1,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,36.18,32.82,8.205,1110,77.2
1040,다사510135,69.0,1,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,36.18,32.82,8.205,1318,74.27
1041,다사614120,69.0,1,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,36.18,32.82,8.205,1060,78.14
1042,다사514130,69.0,1,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,36.18,32.82,8.205,1417,73.15
1043,다사661078,75.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,34.61,40.39,8.078,963,81.5
1044,다사654074,75.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,34.61,40.39,8.078,941,82.31
1045,다사681299,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,46.71,36.77,32.23,8.0575,956,81.79
1046,다사668298,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,46.71,36.77,32.23,8.0575,1037,78.83
1047,다사674326,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,46.71,36.77,32.23,8.0575,1259,74.9
1048,다사680367,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,46.71,36.77,32.23,8.0575,743,86.88
1049,다사734465,69.0,1,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,46.71,36.77,32.23,8.0575,1436,72.63
1050,다사628459,70.0,2,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.85,40.15,8.03,975,81.1
1051,다사673439,70.0,2,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.85,40.15,8.03,1092,77.55
1052,다사660492,70.0,2,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.85,40.15,8.03,1334,74.1
1053,다사654131,70.0,2,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.85,40.15,8.03,1098,77.38
1054,다사682444,69.0,1,0,1,3,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt,34.45,45.23,23.77,7.9233,764,86.36
1055,다사733491,69.0,1,0,1,3,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt,34.45,45.23,23.77,7.9233,721,87.71
1056,다사676344,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,950,81.96
1057,다사659296,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,960,81.66
1058,다사662325,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,731,87.51
1059,다사671301,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1071,77.95
1060,다사649296,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1009,79.79
1061,다사649327,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1091,77.56
1062,다사676314,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1094,77.53
1063,다사620304,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1250,74.97
1064,다사666293,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1119,77.11
1065,다사650268,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1170,76.28
1066,다사670380,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,766,86.24
1067,다사691399,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1312,74.33
1068,다사705396,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,740,87.12
1069,다사696354,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1407,73.26
1070,다사697376,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1188,75.91
1071,다사688420,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1131,76.96
1072,다사662491,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1201,75.69
1073,다사668402,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1064,78.09
1074,다사713484,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1422,73.05
1075,다사732506,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,859,83.74
1076,다사764445,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1269,74.79
1077,다사728526,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,866,83.64
1078,다사599130,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1171,76.25
1079,다사657115,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1421,73.05
1080,다사583116,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1014,79.75
1081,다사281031,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1330,74.17
1082,다바480966,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1095,77.5
1083,다사598112,69.0,2,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1385,73.5
1084,다사609123,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1102,77.32
1085,다사450109,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1368,73.61
1086,다사528137,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1429,72.82
1087,다바426947,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1141,76.8
1088,다사652082,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1474,71.24
1089,다사345125,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1185,76.04
1090,다사404112,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1148,76.7
1091,다사644122,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1445,72.33
1092,다사476036,69.0,1,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,29.42,39.58,7.916,1103,77.32
1093,다사648283,78.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.6,47.4,7.9,697,88.63
1094,다사693359,78.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.6,47.4,7.9,777,86.01
1095,다사658476,78.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.6,47.4,7.9,854,83.9
1096,다사727535,78.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.6,47.4,7.9,980,80.8
1097,다사719492,78.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.6,47.4,7.9,799,85.3
1098,다사729512,78.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.6,47.4,7.9,617,91.98
1099,다사641087,78.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.6,47.4,7.9,741,87.01
1100,다사668345,77.0,4,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,50.97,37.75,39.25,7.85,451,102.15
1101,다사660357,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,50.97,37.75,39.25,7.85,996,80.27
1102,다사669378,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,50.97,37.75,39.25,7.85,425,104.6
1103,다사680366,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,50.97,37.75,39.25,7.85,483,100.28
1104,다사658458,77.0,2,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,50.97,37.75,39.25,7.85,534,96.49
1105,다사660269,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,994,80.28
1106,다사664318,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,569,94.98
1107,다사679307,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,676,89.62
1108,다사666294,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,890,83.38
1109,다사649287,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,711,88.08
1110,다사675316,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,884,83.43
1111,다사644338,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,762,86.37
1112,다사675349,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,618,91.92
1113,다사619324,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,775,86.09
1114,다사647300,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,760,86.4
1115,다사666339,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,544,96.13
1116,다사645337,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,690,88.8
1117,다사649305,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,765,86.28
1118,다사649284,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,805,85.19
1119,다사665316,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,652,90.99
1120,다사648291,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,723,87.64
1121,다사668407,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,759,86.43
1122,다사689393,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,549,95.89
1123,다사680375,77.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,30.2,46.8,7.8,449,102.29
