grid_gid,epdo_total,accident_cnt,사망_cnt,중상_cnt,elderly_res_pop,elderly_res_ratio,child_float_pop,elderly_float_pop,vuln_float_ratio,vuln_time_work,vuln_time_visit,vuln_peak_pop,weekend_ratio,grid_avg_speed,grid_congestion,gap_cnt,gap_items,land_use,vuln_correction,infra_penalty,speed_weight,congestion_factor,peak_factor,weekend_factor,composite_risk,risk_label,composite_rank,correction_index,entropy_composite_risk,entropy_rank
다사407109,77.0,2,0,1,0.0,0,29.97,148.81,0.2918,3.0348,5.0111,8.0459,0.3566,19.91,80.2856,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2918,1.5,0.3318,1.8029,1.0,1.0,89.25,일반,1424,0.089917,83.92,851
다사679363,77.0,2,0,1,0.0,0,12.41,102.83,0.2906,0.9655,3.9515,4.917,0.5407,64.97,17.972,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2906,2.0,1.0828,1.1797,1.0,1.0204,259.06,고속도로위험,472,0.089802,83.91,852
다사314121,77.0,2,0,1,0.0,0,6.27,99.33,0.4083,0.9368,1.1485,2.0853,0.5823,,62.1206,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.4083,2.0,1.0,1.6212,1.0,1.0412,366.09,교통약자유동多 | 주말방문집중,275,0.089566,83.9,853
다사658476,78.0,3,0,1,0.0,0,8.69,55.38,0.3696,1.7331,5.0652,6.7983,0.4159,45.61,16.3596,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3696,2.0,0.7602,1.1636,1.0,1.0,188.99,교통약자유동多,788,0.07562,83.9,854
다사684377,77.0,2,0,1,0.0,0,77.62,510.4,0.3556,16.95,49.8077,66.7577,0.581,36.58,20.8104,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3556,1.6667,0.6097,1.2081,1.5,1.0405,200.0,교통약자유동多 | 주말방문집중 | 통행피크위험,721,0.089524,83.89,855
다사649123,77.0,2,0,1,0.0,0,171.38,161.02,0.2721,3.8266,6.5598,10.3864,0.6078,36.06,40.0848,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),공원,1.2721,1.8333,0.601,1.4008,1.0,1.0539,159.33,주말방문집중,973,0.088445,83.81,856
다사646457,77.0,2,0,1,0.0,0,88.07,296.42,0.2808,13.052,74.6375,87.6895,0.4278,40.05,8.7464,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2808,1.8333,0.6675,1.0875,1.5,1.0,196.87,통행피크위험,740,0.088066,83.78,857
다사503113,77.0,2,0,1,0.0,0,44.03,425.06,0.2733,10.8289,11.1851,22.014,0.5581,32.89,56.531,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.2733,1.3333,0.5482,1.5653,1.0433,1.029,120.42,주말방문집중 | 통행피크위험,1235,0.087779,83.76,858
다사732506,69.0,1,0,1,39.0,0.3223,24.38,53.7,0.3279,1.2634,3.735,4.9984,0.1934,50.7,13.9261,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),도로,1.6502,1.8333,0.845,1.1393,1.0,1.0,200.96,노인밀집거주,717,0.213587,83.74,859
다사682453,77.0,2,0,1,0.0,0,314.6,1419.18,0.3523,15.5734,36.7959,52.3693,0.7773,34.81,16.5238,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3523,1.6667,0.5802,1.1652,1.5,1.1386,200.38,교통약자유동多 | 주말방문집중 | 통행피크위험,719,0.087495,83.74,860
다사679348,69.0,1,0,1,56.0,0.2029,36.13,217.26,0.3414,16.6902,31.7616,48.4518,0.3922,15.39,95.0937,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.5443,1.8333,0.2565,1.9509,1.4557,1.0,142.3,노인밀집거주 | 교통약자유동多 | 통행피크위험,1080,0.213434,83.73,861
다사679349,69.0,1,0,1,15.0,0.2941,21.2,146.56,0.3317,9.7519,18.5298,28.2817,0.4837,24.3,41.6132,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.6258,1.5,0.405,1.4161,1.1411,1.0,110.12,노인밀집거주 | 통행피크위험,1304,0.213302,83.72,862
다사674317,77.0,2,0,1,0.0,0.0,79.44,382.39,0.3077,7.5601,15.0521,22.6122,0.5793,32.13,48.3807,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.3077,1.5,0.5355,1.4838,1.0527,1.0396,131.34,주말방문집중 | 통행피크위험,1159,0.08717,83.71,863
다사522154,77.0,2,0,1,0.0,0,31.35,133.94,0.3243,1.6678,3.6747,5.3425,0.4647,46.9,42.4474,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3243,1.6667,0.7817,1.4245,1.0,1.0,189.25,일반,786,0.086383,83.65,864
다사698454,77.0,2,0,1,0.0,0.0,57.14,231.44,0.2912,5.9177,17.7542,23.6719,0.415,22.31,56.9564,4,crosswalk_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.2912,1.6667,0.3718,1.5696,1.0692,1.0,103.39,통행피크위험 | 학교인근,1357,0.086367,83.65,865
다사728526,69.0,1,0,1,48.0,0.2909,14.47,38.42,0.2888,1.205,7.1914,8.3964,0.0695,21.1,62.7645,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),아파트,1.5797,1.8333,0.3517,1.6276,1.0,1.0,114.39,노인밀집거주 | 주거밀집,1273,0.212148,83.64,866
다사606149,77.0,2,0,1,0.0,0,77.19,200.53,0.2605,6.6455,11.1045,17.75,0.6483,19.65,62.8845,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.2605,1.3333,0.3275,1.6288,1.0,1.0742,74.15,주말방문집중,1470,0.086218,83.64,867
다사636082,77.0,2,0,1,0.0,0,31.23,141.8,0.1868,13.6994,8.0592,21.7586,0.8602,,55.8916,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.1868,1.5,1.0,1.5589,1.0393,1.1801,262.08,주말방문집중 | 통행피크위험,467,0.085968,83.62,868
다사671328,77.0,2,0,1,0.0,0,66.53,255.15,0.3103,2.018,11.4441,13.4621,0.5766,24.38,57.3534,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.3103,1.5,0.4063,1.5735,1.0,1.0383,100.46,주말방문집중,1375,0.086023,83.62,869
다사698383,69.0,1,0,1,102.0,0.2464,33.38,228.72,0.3571,13.5527,46.6814,60.2341,0.5185,22.88,56.3351,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.6035,1.5,0.3813,1.5634,1.5,1.0092,149.77,노인밀집거주 | 교통약자유동多 | 통행피크위험,1035,0.211682,83.61,870
다사674464,77.0,2,0,1,0.0,0,246.6,1194.45,0.3672,17.0902,59.1444,76.2346,0.5873,42.16,11.6747,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.3672,1.5,0.7027,1.1167,1.5,1.0436,193.98,교통약자유동多 | 주말방문집중 | 통행피크위험,753,0.08577,83.6,871
다사639444,69.0,1,0,1,28.0,0.3218,13.12,59.74,0.3288,1.9014,2.8528,4.7542,0.5359,41.51,2.3102,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.6506,1.8333,0.6918,1.0231,1.0,1.018,150.44,노인밀집거주,1030,0.211539,83.6,872
다사673380,69.0,1,0,1,7.0,0.1522,186.53,1790.76,0.3806,54.2508,148.7989,203.0497,0.5325,27.91,49.233,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.5328,1.5,0.4652,1.4923,1.5,1.0162,167.88,교통약자유동多 | 통행피크위험,920,0.211351,83.58,873
다사658442,77.0,2,0,1,0.0,0,81.0,463.08,0.3332,6.1431,11.2212,17.3643,0.6072,32.34,46.1596,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3332,1.5,0.539,1.4616,1.0,1.0536,127.81,주말방문집중,1185,0.085358,83.57,874
다사680379,69.0,1,0,1,193.0,0.3996,4.21,25.53,0.3739,1.9759,6.7381,8.714,0.102,,,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.7735,1.6667,1.0,1.0,1.0,1.0,203.96,노인밀집거주 | 교통약자유동多,696,0.211014,83.56,875
다사673463,73.0,10,0,0,0.0,0,605.43,3682.95,0.365,35.8331,173.6934,209.5265,0.5111,27.99,53.0104,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.365,1.5,0.4665,1.5301,1.5,1.0056,160.93,교통약자유동多 | 통행피크위험,958,0.1447,83.56,876
다사637452,70.0,2,0,1,47.0,0.2026,115.37,474.23,0.3223,28.3805,62.4873,90.8678,0.5332,26.47,54.0141,1,child_zone_cnt(없음),미분류,1.5249,1.1667,0.4412,1.5401,1.5,1.0166,129.04,노인밀집거주 | 통행피크위험,1172,0.193485,83.54,877
다사653441,69.0,1,0,1,53.0,0.3136,55.88,355.5,0.3379,5.3027,9.092,14.3947,0.5374,49.38,1.3117,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.6515,1.6667,0.823,1.0131,1.0,1.0187,161.32,노인밀집거주,957,0.210552,83.53,878
다사692396,69.0,1,0,1,83.0,0.3722,12.93,67.14,0.3421,5.1541,16.6667,21.8208,0.236,,,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.7143,1.8333,1.0,1.0,1.0403,1.0,225.59,노인밀집거주 | 교통약자유동多 | 통행피크위험,585,0.210367,83.52,879
다사672447,78.0,3,0,1,0.0,0,11.14,54.45,0.3644,1.8752,2.4339,4.3091,0.5596,35.44,29.1835,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3644,1.5,0.5907,1.2918,1.0,1.0298,125.44,교통약자유동多 | 주말방문집중,1202,0.070465,83.5,880
다사743504,77.0,2,0,1,0.0,0,130.59,492.43,0.3317,8.3338,28.032,36.3658,0.367,27.0,45.7099,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3317,1.6667,0.45,1.4571,1.2672,1.0,142.0,통행피크위험,1083,0.084289,83.49,881
다사735505,77.0,2,0,1,0.0,0,23.09,63.84,0.3304,1.047,3.1884,4.2354,0.3754,19.81,60.1679,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3304,1.8333,0.3302,1.6017,1.0,1.0,99.33,일반,1382,0.084255,83.49,882
다사700443,77.0,2,0,1,0.0,0,64.44,174.64,0.3253,4.7297,22.9459,27.6756,0.0946,21.58,66.8637,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3253,1.6667,0.3597,1.6686,1.1316,1.0,115.52,통행피크위험,1267,0.083907,83.46,883
다사675316,77.0,2,0,1,0.0,0,72.26,344.89,0.3067,6.6542,18.0316,24.6858,0.4187,28.5,34.8126,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3067,2.0,0.475,1.3481,1.085,1.0,139.81,통행피크위험,1103,0.083538,83.43,884
다사682364,77.0,2,0,1,0.0,0,72.07,461.94,0.323,5.2139,17.0392,22.2531,0.4251,56.41,12.3601,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.323,2.0,0.9402,1.1236,1.0471,1.0,225.37,통행피크위험,587,0.083423,83.42,885
다사648075,77.0,2,0,1,0.0,0.0,107.76,85.85,0.2736,3.3783,9.6902,13.0685,0.7523,42.62,30.5998,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),보행자전용도로,1.2736,1.5,0.7103,1.306,1.0,1.1262,153.68,주말방문집중,1006,0.083226,83.41,886
다사597143,77.0,2,0,1,0.0,0,32.73,108.49,0.2461,4.0339,6.0731,10.107,0.5353,25.07,39.3245,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2461,2.0,0.4178,1.3932,1.0,1.0176,113.67,일반,1280,0.083194,83.41,887
다사668342,69.0,1,0,1,48.0,0.2727,25.55,84.47,0.3804,1.5742,7.5228,9.097,0.556,28.71,38.5943,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.6531,1.8333,0.4785,1.3859,1.0,1.028,142.56,노인밀집거주 | 교통약자유동多 | 주말방문집중,1074,0.208689,83.4,888
다사681446,70.0,2,0,1,22.0,0.1849,60.64,276.48,0.3704,8.9639,18.2791,27.243,0.5147,18.48,87.3948,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.5553,1.5,0.308,1.8739,1.1249,1.0074,106.81,교통약자유동多 | 통행피크위험,1333,0.191355,83.39,889
다사666294,77.0,2,0,1,0.0,0,27.11,77.98,0.3242,2.8014,11.1448,13.9462,0.6148,31.3,26.7544,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3242,2.0,0.5217,1.2675,1.0,1.0574,142.59,주말방문집중,1073,0.082857,83.38,890
다사745480,77.0,2,0,1,0.0,0,5.63,45.44,0.32,0.2752,0.5835,0.8587,0.666,,49.9838,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.32,2.0,1.0,1.4998,1.0,1.083,330.18,주말방문집중,329,0.08275,83.37,891
다사660449,69.0,1,0,1,99.0,0.3143,33.92,176.07,0.3398,6.2247,17.2797,23.5044,0.4226,27.95,26.771,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.6541,1.3333,0.4658,1.2677,1.0666,1.0,95.84,노인밀집거주 | 통행피크위험,1400,0.207365,83.31,892
다사669380,69.0,1,0,1,151.0,0.3738,28.04,248.16,0.3398,4.7989,17.8105,22.6094,0.3407,,,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.7136,1.5,1.0,1.0,1.0526,1.0,186.69,노인밀집거주 | 통행피크위험,804,0.206725,83.26,893
다사677389,69.0,1,0,1,132.0,0.3804,4.59,34.42,0.3336,4.498,14.8081,19.3061,0.1442,,,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.714,1.6667,1.0,1.0,1.0011,1.0,197.33,노인밀집거주 | 통행피크위험,739,0.206332,83.24,894
다사696392,69.0,1,0,1,188.0,0.2682,5.63,34.68,0.3495,1.8898,7.3653,9.2551,0.2621,17.19,80.2082,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.6177,1.3333,0.2865,1.8021,1.0,1.0,76.84,노인밀집거주 | 교통약자유동多,1457,0.206388,83.24,895
다사654272,69.0,1,0,1,25.0,0.3086,23.6,132.7,0.3191,2.8809,6.0202,8.9011,0.5174,30.92,16.9299,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.6277,1.6667,0.5153,1.1693,1.0,1.0087,113.77,노인밀집거주,1279,0.206016,83.22,896
다사653454,69.0,1,0,1,80.0,0.2454,14.33,85.03,0.2734,4.7859,11.0366,15.8225,0.2744,48.91,55.1622,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.5188,1.6667,0.8152,1.5516,1.0,1.0,220.93,노인밀집거주,616,0.205982,83.21,897
다사686412,69.0,2,0,1,95.0,0.295,17.89,37.36,0.3587,1.8055,5.3742,7.1797,0.3842,34.89,15.4378,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),공공공지,1.6537,2.0,0.5815,1.1544,1.0,1.0,153.19,노인밀집거주 | 교통약자유동多,1009,0.204504,83.11,898
다사640454,69.0,1,0,1,92.0,0.2514,46.67,164.42,0.3316,10.7272,26.0317,36.7589,0.487,27.37,38.7719,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.583,1.8333,0.4562,1.3877,1.2733,1.0,161.42,노인밀집거주 | 통행피크위험,956,0.20406,83.08,899
다사698465,77.0,2,0,1,0.0,0,58.21,465.01,0.2969,9.1672,15.8345,25.0017,0.4432,32.7,28.7937,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.2969,1.8333,0.545,1.2879,1.0899,1.0,140.05,통행피크위험,1096,0.078598,83.05,900
다사679421,77.0,2,0,1,0.0,0,51.61,98.89,0.3036,2.0234,6.4947,8.5181,0.5788,31.05,30.8705,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),아파트,1.3036,1.8333,0.5175,1.3087,1.0,1.0394,129.54,주말방문집중 | 주거밀집,1167,0.078395,83.04,901
다사700349,69.0,1,0,1,59.0,0.298,64.17,281.57,0.3993,1.3962,5.7122,7.1084,0.4364,30.93,10.5629,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.6973,2.0,0.5155,1.1056,1.0,1.0,133.49,노인밀집거주 | 교통약자유동多,1144,0.202596,82.98,902
다사625451,77.0,2,0,1,0.0,0,74.8,280.92,0.3176,5.6234,12.555,18.1784,0.5873,35.57,20.7343,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3176,1.8333,0.5928,1.2073,1.0,1.0436,138.92,주말방문집중 | 학교인근,1110,0.077537,82.97,903
다사414139,77.0,2,0,1,0.0,0,20.09,180.1,0.3124,4.858,3.9842,8.8422,0.5755,26.38,44.7332,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3124,1.5,0.4397,1.4473,1.0,1.0378,100.11,주말방문집중,1377,0.07723,82.95,904
다사664315,75.0,2,0,1,0.0,0,288.94,870.94,0.3115,33.5266,53.0667,86.5933,0.6045,33.62,26.0083,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3115,2.0,0.5603,1.2601,1.5,1.0522,219.22,주말방문집중 | 통행피크위험,620,0.105782,82.93,905
다사697434,77.0,2,0,1,0.0,0,89.3,381.12,0.3375,6.8338,29.7953,36.6291,0.1898,43.41,28.9673,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),도로,1.3375,1.6667,0.7235,1.2897,1.2713,1.0,203.62,통행피크위험,697,0.076508,82.89,906
다사659266,69.0,1,0,1,73.0,0.2425,269.04,1252.38,0.3435,25.9577,62.9502,88.9079,0.3928,23.63,35.7557,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.586,1.5,0.3938,1.3576,1.5,1.0,131.64,노인밀집거주 | 교통약자유동多 | 통행피크위험,1156,0.20126,82.89,907
다사685425,77.0,2,0,1,0.0,0,26.86,45.29,0.3068,2.2484,7.7284,9.9768,0.3877,,67.5405,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),도로,1.3068,1.5,1.0,1.6754,1.0,1.0,252.88,일반,499,0.076245,82.87,908
다사542114,77.0,2,0,1,0.0,0,35.14,254.48,0.3207,4.4269,6.8107,11.2376,0.4551,30.44,26.3318,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3207,2.0,0.5073,1.2633,1.0,1.0,130.35,일반,1163,0.076075,82.86,909
다사592119,69.0,1,0,1,49.0,0.2462,64.6,101.93,0.362,2.9234,9.8633,12.7867,0.3434,25.02,68.927,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.6082,1.5,0.417,1.6893,1.0,1.0,117.25,노인밀집거주 | 교통약자유동多,1255,0.200807,82.86,910
다사587114,69.0,1,0,1,37.0,0.3663,6.81,20.45,0.2759,0.3269,1.2078,1.5347,0.3563,,,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.6422,1.6667,1.0,1.0,1.0,1.0,188.86,노인밀집거주,789,0.200444,82.83,911
다사690350,77.0,2,0,1,0.0,0,140.99,693.34,0.3429,17.8466,34.9041,52.7507,0.4152,26.96,40.6373,1,speedbump_cnt(없음),미분류,1.3429,1.1667,0.4493,1.4064,1.5,1.0,114.35,교통약자유동多 | 통행피크위험 | 학교인근,1274,0.075703,82.83,912
다사446140,77.0,2,0,1,0.0,0,0.44,8.54,0.2875,0.0661,0.4387,0.5048,0.6723,44.34,27.0208,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.2875,1.5,0.739,1.2702,1.0,1.0862,151.62,주말방문집중,1022,0.075443,82.81,913
다사665329,69.0,1,0,1,47.0,0.2749,126.4,498.94,0.3226,11.1738,30.6755,41.8493,0.4854,31.39,23.1092,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.5975,1.5,0.5232,1.2311,1.3527,1.0,144.06,노인밀집거주 | 통행피크위험,1063,0.20011,82.81,914
다사760495,77.0,2,0,1,0.0,0,157.75,1133.82,0.3733,4.5344,21.4219,25.9563,0.2049,65.21,0.0608,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3733,2.0,1.0868,1.0006,1.1048,1.0,254.09,교통약자유동多 | 통행피크위험 | 고속도로위험,491,0.074652,82.75,915
다사656268,77.0,2,0,1,0.0,0,19.54,114.82,0.3144,3.565,5.3342,8.8992,0.7264,31.22,23.4968,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3144,1.6667,0.5203,1.235,1.0,1.1132,120.66,주말방문집중,1233,0.074572,82.74,916
다사636453,69.0,1,0,1,161.0,0.3157,48.49,169.27,0.3333,9.4133,21.5889,31.0022,0.4824,,,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.649,2.0,1.0,1.0,1.1835,1.0,269.32,노인밀집거주 | 통행피크위험,451,0.19893,82.73,917
다사649454,77.0,2,0,1,0.0,0.0,32.13,200.66,0.2903,7.0505,15.2766,22.3271,0.4887,31.66,40.5186,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.2903,1.3333,0.5277,1.4052,1.0482,1.0,102.96,통행피크위험,1360,0.074462,82.73,918
다사620126,76.0,3,0,1,0.0,0,7.09,15.91,0.0892,5.1419,1.9012,7.0431,0.5351,30.88,46.4053,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),녹지,1.0892,2.0,0.5147,1.4641,1.0,1.0176,126.96,일반,1188,0.08833,82.71,919
다사730511,77.0,3,0,1,0.0,0,18.83,36.62,0.3029,1.81,6.907,8.717,0.0966,24.43,52.5455,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),완충녹지,1.3029,1.8333,0.4072,1.5255,1.0,1.0,114.25,일반,1275,0.073781,82.68,920
다사672413,77.0,2,0,1,0.0,0,5.82,50.29,0.2685,1.1119,2.2582,3.3701,0.6873,,34.5567,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),자동차정류장,1.2685,2.0,1.0,1.3456,1.0,1.0936,287.47,주말방문집중,409,0.073313,82.65,921
다사688382,69.0,1,0,1,150.0,0.3464,17.65,109.1,0.3494,4.7031,23.0211,27.7242,0.3957,,,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.6958,1.5,1.0,1.0,1.1324,1.0,198.75,노인밀집거주 | 교통약자유동多 | 통행피크위험,726,0.197534,82.63,922
다사627103,77.0,2,0,1,0.0,0,86.52,65.82,0.3331,0.8814,2.4544,3.3358,0.5808,32.99,22.9153,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),녹지,1.3331,1.8333,0.5498,1.2292,1.0,1.0404,132.32,주말방문집중,1154,0.072929,82.62,923
다사630132,77.0,2,0,1,0.0,0,5.84,29.52,0.1401,0.9548,1.5967,2.5515,0.6158,55.84,0.2026,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),도로,1.1401,2.0,0.9307,1.002,1.0,1.0579,173.22,주말방문집중,896,0.072881,82.61,924
다사646445,69.0,1,0,1,125.0,0.3415,13.64,68.23,0.3057,5.7694,8.7639,14.5333,0.4708,,,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.6472,1.6667,1.0,1.0,1.0,1.0,189.43,노인밀집거주,784,0.197061,82.6,925
