gid,sigungu,pop_0to12
다사595124,화성시,30
다사598129,화성시,30
다사595123,화성시,26
다사596120,화성시,27
다사595122,화성시,22
다사594125,화성시,22
다사597128,화성시,21
다사598124,화성시,24
다사598121,화성시,21
다사600128,화성시,28
다사594123,화성시,20
다사598120,화성시,20
다사602127,화성시,18
다사598123,화성시,12
다사596129,화성시,13
다사598119,화성시,11
다사601128,화성시,13
다사593124,화성시,8
다사593125,화성시,8
다사593126,화성시,8
다사594128,화성시,3
다사592126,화성시,5
다사593128,화성시,2
다사594126,화성시,5
다사596123,화성시,5
다사600127,화성시,5
다사592125,화성시,0
다사596124,화성시,0
다사530137,화성시,210
다사526130,화성시,181
다사529138,화성시,189
다사527128,화성시,176
다사528129,화성시,178
다사524129,화성시,117
다사491143,화성시,160
다사529137,화성시,142
다사510142,화성시,148
다사488140,화성시,151
다사527129,화성시,112
다사530127,화성시,109
다사526128,화성시,124
다사530131,화성시,103
다사506147,화성시,127
다사511139,화성시,106
다사510141,화성시,118
다사493144,화성시,132
다사526129,화성시,116
다사507149,화성시,125
다사511142,화성시,116
다사490143,화성시,130
다사503148,화성시,127
다사503146,화성시,108
다사511146,화성시,101
다사533133,화성시,120
다사507146,화성시,127
다사528127,화성시,106
다사491144,화성시,111
다사506146,화성시,121
다사507148,화성시,113
다사520129,화성시,86
다사488139,화성시,104
다사531129,화성시,92
다사507150,화성시,109
다사517153,화성시,96
다사487140,화성시,105
다사531128,화성시,72
다사510145,화성시,101
다사504150,화성시,95
다사511143,화성시,97
다사530124,화성시,84
다사511141,화성시,97
다사523128,화성시,75
다사522127,화성시,74
다사504148,화성시,95
다사504149,화성시,83
다사511147,화성시,89
다사503145,화성시,91
다사510144,화성시,89
다사487141,화성시,85
다사509144,화성시,84
다사519138,화성시,62
다사521131,화성시,66
다사531130,화성시,68
다사510143,화성시,74
다사530136,화성시,77
다사530128,화성시,70
다사528128,화성시,65
다사519137,화성시,62
다사536132,화성시,66
다사533131,화성시,60
다사489138,화성시,78
다사529133,화성시,73
다사529128,화성시,58
다사530129,화성시,51
다사503149,화성시,64
다사504146,화성시,69
다사490142,화성시,69
다사507135,화성시,59
다사534130,화성시,54
다사488141,화성시,68
다사503150,화성시,65
다사503151,화성시,60
다사506145,화성시,69
다사511132,화성시,51
다사489140,화성시,68
다사515155,화성시,54
다사528133,화성시,58
다사488138,화성시,63
다사492143,화성시,65
다사518133,화성시,49
다사529127,화성시,47
다사507134,화성시,53
다사510132,화성시,46
다사523129,화성시,41
다사532128,화성시,47
다사517152,화성시,40
다사529142,화성시,43
다사531131,화성시,42
다사529125,화성시,53
다사529129,화성시,46
다사502147,화성시,60
다사527127,화성시,45
다사518138,화성시,42
다사528130,화성시,48
다사532131,화성시,44
다사512139,화성시,36
다사513134,화성시,41
다사527130,화성시,45
다사496088,화성시,42
다사512140,화성시,40
다사524128,화성시,40
다사526127,화성시,42
다사528134,화성시,42
다사533130,화성시,39
다사519130,화성시,43
다사520130,화성시,37
다사504147,화성시,52
다사509143,화성시,48
다사518130,화성시,37
다사529126,화성시,45
다사516151,화성시,40
다사504145,화성시,49
다사506136,화성시,41
다사517155,화성시,40
다사515134,화성시,36
다사516154,화성시,39
다사517132,화성시,37
다사520137,화성시,36
다사505151,화성시,42
다사516152,화성시,34
다사508149,화성시,46
다사512133,화성시,34
다사512146,화성시,34
다사514133,화성시,32
다사515153,화성시,29
다사510134,화성시,47
다사512147,화성시,39
다사518132,화성시,29
다사502146,화성시,42
다사518134,화성시,32
다사530143,화성시,38
다사503147,화성시,41
다사511148,화성시,45
다사514134,화성시,31
다사518139,화성시,32
다사508150,화성시,42
다사510147,화성시,40
다사511144,화성시,43
다사512141,화성시,43
다사517131,화성시,25
다사509132,화성시,26
다사516132,화성시,33
다사532129,화성시,28
다사496087,화성시,27
다사507133,화성시,33
다사511145,화성시,35
다사512148,화성시,36
다사515152,화성시,29
다사521134,화성시,29
다사536131,화성시,36
다사523132,화성시,31
다사486140,화성시,36
다사510146,화성시,36
다사519129,화성시,23
다사504151,화성시,36
다사514135,화성시,24
다사517154,화성시,27
다사509131,화성시,28
다사511131,화성시,23
다사530130,화성시,25
다사519131,화성시,22
다사520128,화성시,19
다사529134,화성시,33
다사507147,화성시,33
다사518154,화성시,28
다사522131,화성시,24
다사510131,화성시,24
다사521132,화성시,24
다사532127,화성시,24
다사512138,화성시,23
다사518152,화성시,25
다사514155,화성시,24
다사529130,화성시,18
다사516155,화성시,23
다사522133,화성시,20
다사492144,화성시,28
다사515154,화성시,20
다사530126,화성시,21
다사514156,화성시,21
다사516153,화성시,20
다사522134,화성시,21
다사516131,화성시,19
다사487139,화성시,25
다사514154,화성시,17
다사518153,화성시,25
다사530142,화성시,19
다사506137,화성시,20
다사532130,화성시,18
다사508135,화성시,18
다사516136,화성시,21
다사521128,화성시,17
다사518131,화성시,14
다사508134,화성시,17
다사508136,화성시,17
다사511138,화성시,13
다사514159,화성시,13
다사529131,화성시,16
다사531127,화성시,13
다사533128,화성시,16
다사502072,화성시,16
다사506138,화성시,14
다사508132,화성시,14
다사518155,화성시,14
다사530125,화성시,16
다사503072,화성시,15
다사507136,화성시,15
다사512132,화성시,15
다사514143,화성시,15
다사515136,화성시,15
다사520131,화성시,12
다사522132,화성시,10
다사529143,화성시,15
다사535133,화성시,15
다사488137,화성시,17
다사510133,화성시,16
다사508139,화성시,13
다사508137,화성시,10
다사509133,화성시,10
다사516135,화성시,9
다사519133,화성시,12
다사521135,화성시,12
다사501108,화성시,10
다사507139,화성시,13
다사508133,화성시,5
다사509135,화성시,10
다사515159,화성시,10
다사516137,화성시,10
다사519134,화성시,10
다사519135,화성시,10
다사519136,화성시,8
다사523133,화성시,10
다사534134,화성시,10
다사515135,화성시,12
다사492074,화성시,8
다사497086,화성시,3
다사498133,화성시,8
다사499060,화성시,6
다사499094,화성시,6
다사499105,화성시,6
다사499110,화성시,6
다사500058,화성시,6
다사500107,화성시,8
다사500108,화성시,6
다사500109,화성시,6
다사501097,화성시,8
다사501107,화성시,8
다사501109,화성시,8
다사503069,화성시,6
다사505095,화성시,8
다사505152,화성시,8
다사506118,화성시,6
다사507138,화성시,6
다사508138,화성시,8
다사508140,화성시,6
다사509134,화성시,8
다사509136,화성시,6
다사509137,화성시,8
다사510137,화성시,8
다사510138,화성시,3
다사511137,화성시,8
다사513131,화성시,6
다사513132,화성시,8
다사513133,화성시,8
다사514138,화성시,6
다사514142,화성시,3
다사515139,화성시,8
다사516140,화성시,8
다사516141,화성시,8
다사520134,화성시,6
다사520135,화성시,8
다사520136,화성시,6
다사531126,화성시,6
다사534128,화성시,6
다사534129,화성시,8
다사534132,화성시,6
다사534133,화성시,6
다사534135,화성시,8
다사537114,화성시,6
다사538113,화성시,6
다사538118,화성시,6
다사477114,화성시,2
다사479109,화성시,2
다사481152,화성시,5
다사485076,화성시,2
다사487111,화성시,2
다사488120,화성시,2
다사488153,화성시,2
다사490148,화성시,5
다사492075,화성시,2
다사492086,화성시,2
다사493073,화성시,5
다사493074,화성시,2
다사493085,화성시,2
다사494100,화성시,5
다사495085,화성시,5
다사495086,화성시,5
다사496086,화성시,5
다사496093,화성시,5
다사497085,화성시,2
다사497089,화성시,2
다사497101,화성시,5
다사498089,화성시,5
다사498090,화성시,5
다사498094,화성시,5
다사498134,화성시,5
다사499091,화성시,5
다사499103,화성시,5
다사499106,화성시,5
다사500080,화성시,2
다사500087,화성시,5
다사501057,화성시,5
다사502112,화성시,5
다사503056,화성시,2
다사504071,화성시,5
다사504144,화성시,2
다사504153,화성시,2
다사505154,화성시,5
다사506096,화성시,5
다사507087,화성시,5
다사507137,화성시,2
다사508091,화성시,5
다사510136,화성시,2
다사511098,화성시,2
다사511136,화성시,2
다사511140,화성시,5
다사512131,화성시,5
다사512145,화성시,5
다사513130,화성시,5
다사513139,화성시,2
다사513140,화성시,5
다사513141,화성시,2
다사513142,화성시,5
다사513145,화성시,5
다사514131,화성시,2
다사514136,화성시,5
다사514139,화성시,2
다사515140,화성시,2
다사517113,화성시,5
다사518136,화성시,5
다사519118,화성시,2
다사519119,화성시,2
다사519132,화성시,2
다사520118,화성시,5
다사520133,화성시,2
다사523131,화성시,5
다사526140,화성시,5
다사527146,화성시,2
다사527147,화성시,2
다사531111,화성시,5
다사533115,화성시,5
다사534131,화성시,5
다사535131,화성시,2
다사535132,화성시,2
다사536113,화성시,2
다사536114,화성시,2
다사537130,화성시,2
다사538119,화성시,5
다사538125,화성시,5
다사538127,화성시,5
다사539119,화성시,5
다사539120,화성시,2
다사540117,화성시,2
다사540118,화성시,5
다사541117,화성시,2
다사479110,화성시,0
다사481126,화성시,0
다사482116,화성시,0
다사485112,화성시,0
다사485155,화성시,0
다사486151,화성시,0
다사487121,화성시,0
다사487152,화성시,0
다사491099,화성시,0
다사494088,화성시,0
다사496074,화성시,0
다사497087,화성시,0
다사497092,화성시,0
다사498061,화성시,0
다사498115,화성시,0
다사498141,화성시,0
다사499054,화성시,0
다사499074,화성시,0
다사499096,화성시,0
다사500077,화성시,0
다사501054,화성시,0
다사501058,화성시,0
다사502057,화성시,0
다사502087,화성시,0
다사502107,화성시,0
다사502108,화성시,0
다사503070,화성시,0
다사503095,화성시,0
다사503143,화성시,0
다사504094,화성시,0
다사504118,화성시,0
다사505104,화성시,0
다사505155,화성시,0
다사506099,화성시,0
다사507128,화성시,0
다사508087,화성시,0
다사509106,화성시,0
다사510099,화성시,0
다사512134,화성시,0
다사512137,화성시,0
다사513113,화성시,0
다사513138,화성시,0
다사514120,화성시,0
다사514137,화성시,0
다사514141,화성시,0
다사515120,화성시,0
다사517120,화성시,0
다사517137,화성시,0
다사518118,화성시,0
다사518126,화성시,0
다사519117,화성시,0
다사521124,화성시,0
다사521136,화성시,0
다사531132,화성시,0
다사532116,화성시,0
다사533129,화성시,0
다사533132,화성시,0
다사533135,화성시,0
다사534127,화성시,0
다사535130,화성시,0
다사536130,화성시,0
다사536133,화성시,0
다사538120,화성시,0
다사539114,화성시,0
다사539118,화성시,0
다사540113,화성시,0
다사436153,화성시,19
다사442153,화성시,25
다사447161,화성시,26
다사441153,화성시,19
다사435155,화성시,13
다사444152,화성시,12
다사437154,화성시,9
다사435154,화성시,8
다사447163,화성시,10
다사438155,화성시,4
다사439169,화성시,6
다사442154,화성시,6
다사443170,화성시,6
다사445155,화성시,3
다사446148,화성시,6
다사446163,화성시,6
다사405162,화성시,2
다사421157,화성시,2
다사426163,화성시,5
다사428147,화성시,2
다사434154,화성시,2
다사435147,화성시,5
