v_link_id,vel_mean,vel_min,vel_max,vel_std,probe_mean,ts_vel_mean,ts_vel_min,ts_vel_max,ts_probe_mean,outlier_flag
57135821701,17.46,12.47,24.06,3.42,1479.62,5,18,2,10,False
57135821702,31.13,29.38,32.28,0.66,2498.96,7,8,1,19,False
57135825701,29.43,17.5,46.1,6.25,102.58,9,3,20,18,False
57135825702,38.46,14.62,62.83,12.3,104.79,23,1,3,16,False
57135852401,11.17,3.0,34.0,7.35,34.27,21,23,6,21,False
57135852402,17.84,6.5,54.67,12.66,28.68,22,3,5,10,False
57135889801,25.43,21.2,30.08,2.44,336.58,23,6,2,22,False
57135890001,20.92,14.03,24.53,2.77,167.33,15,0,14,12,False
57135892201,35.43,24.55,40.41,2.75,286.88,12,0,2,7,False
57135892401,32.81,25.95,34.4,2.01,2738.67,4,18,10,22,False
57135893401,24.43,14.21,29.5,3.77,353.33,5,1,3,12,False
57135893601,21.49,15.74,26.62,3.68,1017.17,5,2,7,20,False
57135893801,43.56,40.61,48.13,1.79,3104.08,23,6,3,19,False
57135894001,15.0,12.65,24.13,2.26,311.29,20,8,3,19,False
57135894201,45.56,35.79,51.72,4.4,3961.38,20,17,1,11,False
57135894401,54.1,42.77,71.8,7.74,78.17,15,17,21,16,False
57135894601,31.92,28.56,35.4,1.27,1237.46,15,8,5,18,False
57135894801,34.3,28.02,35.89,1.62,1420.79,1,0,16,21,False
57135895001,29.83,17.65,49.14,9.61,257.33,8,20,3,8,False
57135895201,37.45,32.15,43.72,3.79,1470.25,8,20,4,17,False
57135895401,29.97,25.86,32.8,1.85,834.33,20,1,15,19,False
57135895601,28.82,22.45,33.63,3.6,2003.67,21,0,17,20,False
57135895801,29.77,21.81,32.46,2.54,4673.38,0,8,3,19,False
57135896001,31.36,26.61,33.3,1.61,269.58,14,4,7,20,False
57135896201,47.28,33.22,58.22,6.94,586.42,12,18,4,22,False
57135896401,35.33,28.35,52.56,7.8,4368.5,5,18,2,19,False
57135896601,34.29,19.65,57.71,8.28,90.21,20,18,2,9,False
57135896801,27.03,20.71,34.33,3.7,238.71,23,3,20,12,False
57135898201,30.27,26.34,32.53,1.3,2060.38,2,0,4,17,False
57135898401,35.79,31.39,37.91,1.63,1130.62,19,0,1,22,False
57135898601,26.44,18.98,31.97,3.5,2048.54,19,1,8,19,False
57135898801,22.33,18.18,27.99,1.91,296.62,9,3,5,22,False
57135899001,24.52,18.95,32.14,4.67,2329.79,9,13,1,22,False
57135899201,29.74,27.74,32.1,0.96,648.54,5,7,23,22,False
57135901801,30.93,24.08,35.46,2.91,71.74,13,0,12,5,False
57135902001,26.75,25.0,29.14,0.96,352.46,14,0,2,7,False
57135902201,32.95,28.88,37.47,2.93,1338.75,4,21,11,20,False
57135902401,21.46,15.98,30.0,5.0,2509.17,3,21,10,20,False
57135902601,23.66,15.13,36.36,5.67,2927.33,15,18,5,21,False
57135902801,30.43,26.03,36.76,2.57,1403.88,13,7,5,22,False
57135907001,19.34,17.44,20.85,1.05,1623.21,1,20,11,20,False
57135907002,21.58,18.99,25.81,1.46,617.17,23,8,3,14,False
57135908001,28.17,19.0,35.86,4.65,1074.5,9,18,2,16,False
57135908401,51.87,40.54,54.87,2.78,344.96,6,2,3,12,False
57135908601,41.72,15.69,53.32,8.69,1389.83,11,18,4,15,False
57135909401,23.3,19.61,27.22,1.64,860.92,8,2,16,8,False
57135909601,29.31,23.38,31.58,1.89,1744.0,19,0,7,11,False
57135909602,30.82,27.03,34.0,1.72,2585.75,3,7,16,19,False
57135910001,31.26,29.16,33.13,0.82,479.83,14,4,7,20,False
57135910201,21.61,18.24,24.11,1.67,691.83,22,3,16,8,False
57135910401,36.8,32.05,38.81,1.65,4512.5,5,7,1,11,False
57135910402,32.53,21.8,38.89,5.26,2319.96,8,2,20,20,False
57135910801,29.6,24.52,38.81,2.86,349.88,4,6,3,9,False
57135910802,29.6,18.45,34.31,4.82,486.46,23,4,17,20,False
57135911201,52.84,50.8,54.85,1.17,1147.67,0,16,2,21,False
57135911401,38.8,33.38,45.32,2.98,1116.04,15,0,7,21,False
57135911601,32.21,27.05,39.03,4.11,1858.12,9,11,20,13,False
57135911801,39.3,35.66,44.51,2.23,1763.92,23,21,5,10,False
57135912201,21.29,14.0,29.64,4.6,31.87,5,0,12,10,False
57135912202,19.04,10.14,22.78,2.94,41.86,16,0,12,12,False
57135912801,50.87,46.1,55.98,2.84,3582.54,14,16,1,12,False
57135912802,44.79,23.51,51.85,6.37,2689.0,9,18,4,20,False
57135913001,13.25,10.26,20.89,2.7,144.33,13,8,2,11,False
57135913002,19.9,16.5,24.37,1.91,1315.04,1,6,4,20,False
57135913201,22.34,17.51,28.66,3.38,392.92,7,17,23,9,False
57135913202,15.37,10.81,23.33,2.62,32.0,17,22,3,21,False
57135913401,45.13,26.63,48.68,4.82,315.12,6,2,15,12,False
57135913601,33.83,32.32,35.17,0.95,659.96,17,3,6,14,False
57135913801,57.44,42.91,60.97,3.31,3915.46,20,18,5,20,False
57135913802,56.29,46.34,60.36,2.88,3449.08,5,7,3,11,False
57135914001,53.17,48.92,57.54,2.0,2018.88,15,8,2,6,False
57135914002,41.11,18.4,50.03,7.04,3098.88,0,18,5,11,False
57135914401,33.49,23.93,40.4,4.6,1671.67,10,18,2,11,False
57135914402,33.65,28.8,36.8,2.14,2400.88,14,7,2,6,False
57135915401,24.8,17.06,37.83,5.0,2304.67,23,7,4,14,False
57135915801,37.91,32.81,46.26,3.75,1607.25,8,11,4,21,False
57135919001,10.46,6.2,23.5,4.47,40.88,10,5,2,8,False
57135919002,8.34,6.35,12.54,1.36,112.3,20,0,22,15,False
57135951801,21.56,15.74,27.68,2.79,1163.75,22,17,4,20,False
57135951802,16.29,14.68,18.18,1.15,3341.67,19,22,3,21,False
57135953401,28.28,25.67,34.54,2.59,1141.62,10,18,3,22,False
57135953402,16.38,10.73,20.92,2.85,506.62,16,0,8,21,False
57135954801,25.73,22.87,28.13,1.59,682.96,9,18,5,22,False
57135955001,37.03,35.89,39.58,1.07,4990.08,22,0,4,20,False
57135955002,40.0,33.71,47.56,3.77,4121.88,10,18,5,7,False
57135955201,25.61,19.8,34.24,3.45,4493.17,9,18,5,21,False
57135955202,35.6,31.66,44.05,3.11,1066.79,2,18,5,21,False
57135955401,29.29,21.84,33.71,3.02,728.83,22,0,17,21,False
57135955402,16.91,9.05,20.9,3.8,480.33,23,0,17,21,False
57135955601,24.32,20.49,29.73,2.6,1166.04,5,17,2,22,False
57135955602,27.57,23.84,32.25,1.84,682.12,23,7,3,21,False
57135964201,19.43,16.99,22.3,1.55,354.0,22,10,4,11,False
57135964202,19.32,15.34,23.16,2.23,419.29,22,8,3,11,False
57135964401,24.12,21.77,25.44,0.76,349.67,20,8,2,14,False
57135964402,23.25,18.98,26.21,1.93,441.46,10,8,3,11,False
57135975601,18.63,4.0,27.08,5.0,18.45,13,4,11,20,False
57135975602,17.15,10.0,23.44,3.21,24.77,13,0,21,13,False
57135975801,20.84,7.5,28.78,5.04,23.14,1,4,11,12,False
57135975802,20.01,14.5,32.17,4.63,19.27,5,13,22,19,False
57136030001,30.03,24.88,34.04,2.0,113.79,6,1,23,15,False
57136030201,29.19,27.11,31.44,1.17,826.17,8,1,4,10,False
57136032001,23.91,20.07,26.97,1.6,1100.08,16,0,5,10,False
57136032002,30.86,27.7,31.83,0.93,2501.42,1,0,17,6,False
57136032201,30.73,28.04,31.73,0.91,2325.46,20,0,17,6,False
57136032202,25.42,20.47,27.0,1.71,1044.25,6,21,4,10,False
57136032601,28.3,24.04,30.44,1.52,1406.38,20,0,7,10,False
57136032602,21.39,16.67,26.18,2.16,418.96,14,22,17,14,False
57136032801,24.42,19.81,30.47,3.29,3416.88,1,10,21,11,False
57136032802,40.98,35.74,41.83,1.25,4137.25,6,0,22,20,False
57136033001,26.1,21.68,28.04,1.35,3332.75,2,0,17,11,False
57136033002,20.04,11.02,27.94,5.05,2380.0,15,1,7,6,False
57136042201,33.17,28.5,34.39,1.33,1468.5,14,0,7,10,False
57136042202,20.32,15.77,25.06,1.96,405.67,20,22,17,14,False
57136042601,39.47,36.75,41.92,1.26,1529.58,22,0,2,10,False
57136042602,36.85,31.31,40.8,1.82,1354.17,21,18,5,14,False
57136044601,16.98,8.23,28.12,5.97,10.17,13,17,23,8,False
57136044602,12.52,3.4,26.36,6.2,14.64,11,22,4,18,False
57136050001,43.85,38.77,45.92,1.57,2178.33,2,8,5,19,False
57136050002,26.34,18.94,31.45,3.21,482.17,12,7,3,11,False
57136078201,28.09,21.43,30.9,2.67,1359.62,19,13,7,10,False
57136078202,33.83,31.29,35.4,0.71,1528.92,18,8,5,19,False
57136080201,10.24,3.0,22.29,7.2,21.42,13,16,9,18,False
57136080202,14.95,5.0,30.86,7.08,24.04,18,16,11,6,False
57136080401,22.16,17.24,26.39,1.94,663.58,16,6,0,16,False
57136080402,16.49,11.56,19.43,1.9,419.12,19,8,1,16,False
57136088201,36.63,32.0,45.45,4.2,3348.04,22,18,4,20,False
57136088202,19.16,15.81,24.32,1.91,2510.54,22,18,4,7,False
57136088401,13.31,11.47,15.69,1.17,2380.5,19,15,2,7,False
57136088402,32.46,28.7,39.49,3.22,2316.58,6,18,4,20,False
57136089001,15.52,8.06,28.62,5.83,23.86,8,10,5,8,False
57136089002,11.19,6.16,25.97,5.88,40.86,20,12,3,3,False
57136089201,41.86,39.46,44.89,1.35,1290.92,11,8,5,12,False
57136089202,31.96,27.71,38.16,2.93,1128.38,11,20,1,20,False
57136089401,28.95,25.44,33.41,2.22,1096.08,8,16,1,20,False
57136089402,25.9,20.95,31.88,2.57,1239.62,11,8,5,12,False
57136089801,17.95,8.5,31.31,6.23,35.35,16,0,5,14,False
57136089802,10.9,7.32,25.88,3.63,70.09,16,19,3,17,False
57136090201,35.78,15.31,44.29,7.24,3025.42,11,18,2,21,False
57136090202,24.36,15.62,29.78,3.98,3405.12,22,5,15,21,False
57136090401,19.95,13.32,24.45,2.9,3522.71,16,5,10,21,False
57136090402,39.08,15.03,49.37,8.9,3032.08,21,18,2,21,False
57136100701,31.96,25.85,37.57,2.2,1382.71,15,17,2,10,False
57136100901,34.97,18.59,45.64,6.77,2308.88,9,17,2,13,False
57136133601,22.94,20.52,30.68,2.71,91.71,17,7,3,14,False
57136134201,26.43,24.26,29.52,1.29,428.67,19,5,8,20,False
57136134202,15.45,7.17,24.12,4.52,202.58,11,0,8,19,False
57136137201,12.36,5.6,15.29,1.86,94.88,9,1,0,14,False
57136137202,9.68,7.57,15.0,1.41,152.29,17,2,1,14,False
57136138001,10.49,6.57,38.71,6.98,39.96,13,1,5,23,False
57136138002,11.42,5.82,35.46,8.7,24.67,9,12,3,22,False
57136139401,35.3,32.08,37.0,1.49,1753.38,5,0,9,6,False
57136139402,29.57,20.92,32.38,2.36,1511.46,12,0,7,11,False
57136139601,50.37,38.56,54.79,3.37,1692.21,6,18,2,11,False
57136139602,57.74,56.55,58.67,0.56,1909.33,4,8,2,6,False
57136139801,50.36,49.14,51.51,0.58,1911.96,2,4,6,6,False
57136139802,22.28,10.81,33.63,5.37,1654.08,7,18,2,11,False
57136161401,18.02,16.35,22.33,1.58,908.38,21,10,5,18,False
57136161402,17.01,14.8,22.2,1.81,301.96,4,11,6,7,False
57136161601,18.6,14.49,22.78,2.77,309.58,22,10,6,6,False
57136161602,16.06,13.76,22.42,1.89,1213.17,21,8,5,8,False
57136162201,26.73,23.0,30.55,1.97,1695.29,16,7,4,11,False
57136162202,20.18,12.33,27.44,3.5,1340.33,6,17,4,18,False
57136162401,27.41,23.17,31.19,2.32,1310.33,6,17,4,18,False
57136162402,31.01,24.79,37.18,2.52,1362.71,19,7,4,10,False
57136163201,13.2,9.87,30.85,4.93,279.0,21,23,4,16,False
57136163202,8.65,7.56,10.72,0.98,477.38,1,9,6,17,False
57136165001,6.97,6.26,8.92,0.67,351.25,19,13,0,17,False
57136165002,6.05,5.1,7.0,0.42,530.12,19,3,1,17,False
57136181201,28.39,20.75,53.0,6.08,342.54,9,21,3,15,False
57136181202,36.2,29.43,38.93,2.26,428.75,8,3,18,13,False
57136201601,19.08,16.5,22.09,1.47,96.04,14,23,6,7,False
57136202201,17.58,15.22,21.88,2.08,572.92,19,17,4,7,False
57136202202,21.7,18.16,25.94,2.12,542.17,0,16,1,7,False
57136202401,17.41,14.31,21.82,2.08,499.21,21,18,4,8,False
57136202402,18.7,16.85,22.39,1.28,544.08,21,17,5,7,False
57136209601,26.34,24.29,33.56,1.79,352.0,9,0,3,13,False
57136209602,18.5,13.28,22.19,2.15,282.38,11,23,8,12,False
57136209801,15.72,12.23,20.79,1.87,356.92,18,21,2,12,False
57136209802,35.28,29.42,37.8,1.74,354.62,15,0,3,13,False
57136212601,22.03,18.69,32.68,3.48,146.13,23,15,5,19,False
57136212602,19.33,15.75,28.76,3.48,94.5,19,2,1,22,False
57136212801,27.76,20.87,56.43,7.59,116.96,21,2,5,21,False
57136212802,32.0,17.63,51.34,8.03,152.25,19,3,5,19,False
57136271201,38.2,31.37,39.98,1.82,938.0,22,0,17,10,False
57136271202,26.81,15.99,35.65,5.81,1231.88,21,3,8,6,False
57136276201,30.79,22.47,45.39,7.29,4621.04,22,17,2,6,False
57136276202,34.95,26.1,42.86,5.17,4220.12,16,6,5,14,False
57136277601,25.96,15.8,36.78,6.11,232.75,23,4,7,20,False
57136277801,40.04,27.23,47.94,4.6,1465.96,23,8,3,19,False
57136281601,15.61,9.94,20.79,2.68,1133.96,15,7,0,12,False
57136281602,18.78,12.64,25.0,2.65,752.38,6,17,3,9,False
57136282001,8.79,3.83,22.0,6.2,101.67,6,22,0,16,False
57136282002,10.49,7.13,20.78,3.25,43.78,19,7,0,19,False
57136282601,29.24,23.21,39.74,3.66,316.83,21,17,1,22,False
57136282602,30.77,25.29,34.29,2.53,945.17,13,17,1,18,False
57136283401,17.45,11.29,23.83,3.25,305.0,6,17,2,15,False
57136283402,18.96,17.22,21.05,1.12,279.04,20,17,2,13,False
57136284201,27.96,9.17,55.27,9.53,481.21,0,17,5,13,False
57136284202,31.27,26.64,34.9,2.22,936.62,12,7,10,17,False
57136310001,12.04,3.0,24.75,5.01,26.17,22,3,0,14,False
57136310002,7.03,4.0,8.85,1.09,83.79,22,0,19,19,False
57136331201,19.92,16.36,25.24,3.09,271.33,22,2,5,11,False
57136331202,10.05,8.14,13.9,1.27,292.92,23,3,2,14,False
57136336401,14.8,8.25,45.5,7.51,39.46,1,3,2,8,False
57136336402,12.65,7.39,36.0,7.78,45.88,10,21,1,13,False
57136340601,10.07,6.6,18.4,3.41,43.83,8,1,4,10,False
57136340602,7.32,4.57,10.41,1.1,56.33,21,1,23,15,False
57136344001,12.74,7.77,25.31,5.09,42.71,6,22,3,10,False
57136344002,10.25,7.16,22.71,4.18,67.75,20,17,1,15,False
57136347001,13.64,9.88,17.42,1.72,350.25,16,8,23,14,False
57136347002,22.88,19.63,26.44,1.58,727.29,10,6,3,16,False
57136347401,40.63,20.27,49.19,6.13,3133.92,13,8,2,17,False
57136347402,29.27,17.41,36.93,5.22,4847.12,10,5,3,6,False
57136347601,41.44,27.83,68.09,10.03,90.79,9,21,0,20,False
57136347801,45.91,30.81,58.98,5.92,1847.42,21,8,18,19,False
57136348601,37.66,23.18,67.71,12.08,174.12,7,18,2,12,False
57136348801,35.02,23.55,43.18,5.03,3391.38,6,8,2,18,False
57136348802,40.78,19.2,51.35,7.2,5254.08,5,17,3,6,False
57136349201,36.68,23.93,43.92,6.58,2230.29,15,8,21,10,False
57136352201,19.22,14.59,38.45,5.22,140.58,6,19,2,6,False
57136352401,20.99,11.81,25.91,3.07,782.12,10,8,4,19,False
57136352601,31.59,12.0,38.5,6.02,960.79,17,8,5,6,False
57136353001,45.77,24.74,61.38,9.53,305.0,13,17,6,13,False
57136355201,37.44,27.33,43.88,3.84,4607.54,0,17,3,6,False
57136355202,35.62,23.37,41.7,4.17,2750.46,13,8,2,17,False
57136369001,19.74,13.25,26.1,3.12,583.67,0,7,2,13,False
57136369002,21.18,16.75,30.5,2.5,658.08,21,9,3,14,False
57136378001,16.16,16.16,16.16,0.0,261.0,16,16,16,16,False
57136378002,17.24,17.24,17.24,0.0,263.0,16,16,16,16,False
57136378201,12.6,9.27,15.54,1.22,231.54,15,3,5,10,False
57136378202,18.84,12.25,26.66,3.71,137.04,15,1,9,15,False
57136378401,21.91,13.71,30.53,3.55,164.62,15,1,3,15,False
57136378402,13.95,9.7,18.53,1.79,234.58,21,3,5,9,False
57136425801,36.51,32.72,40.25,1.93,1130.0,12,3,7,14,False
57136425802,20.36,18.54,23.97,1.29,385.46,15,5,3,19,False
57136426201,22.12,15.13,33.0,4.34,31.58,15,6,12,6,False
57136426601,21.5,10.5,40.37,9.0,27.1,12,7,0,9,False
57136427601,20.66,9.5,31.88,4.43,40.42,6,2,18,19,False
57136427602,15.9,8.2,31.79,7.65,18.29,17,5,10,16,False
57136427801,33.32,23.56,38.43,3.47,44.67,14,0,22,17,False
57136428201,9.98,5.43,14.44,2.47,122.5,21,2,10,9,False
57136428202,8.96,5.25,10.84,1.65,69.1,12,4,18,8,False
57136428401,52.37,45.68,55.61,2.47,1110.75,21,3,8,14,False
57136428402,42.92,36.36,47.38,3.08,385.46,13,2,6,19,False
57136428601,46.82,41.89,50.12,2.17,297.38,11,5,17,19,False
57136428602,51.07,48.21,55.84,2.45,1098.25,23,10,1,14,False
57136429401,14.5,14.5,14.5,0.0,16.0,9,9,9,9,False
57136429402,15.21,12.33,20.07,2.57,13.86,10,6,7,7,False
57136429601,13.64,8.52,17.75,2.58,13.15,18,20,13,7,False
57136429602,14.89,5.0,23.91,5.8,26.64,12,2,14,10,False
57136429801,20.96,12.67,30.64,5.25,8.15,8,5,17,14,False
57136429802,19.3,11.71,43.6,7.73,8.15,6,8,18,9,False
57136431401,26.43,22.46,28.8,1.62,402.33,16,0,1,18,False
57136432001,21.78,18.14,25.55,2.22,2610.46,19,6,2,19,False
57136432002,16.92,13.6,27.5,3.47,329.17,21,6,1,18,False
57136432401,31.14,26.91,34.92,2.22,2626.17,17,7,1,19,False
57136444201,21.3,11.69,57.33,9.34,18.55,9,18,6,0,False
57136444401,20.05,18.53,30.33,2.32,62.08,2,20,5,7,False
57136444402,21.09,14.72,31.75,3.3,114.0,12,18,0,18,False
57136444601,18.83,10.0,22.52,3.11,122.17,5,3,23,14,False
57136444602,27.41,19.2,39.38,4.01,73.46,18,4,5,13,False
57136445401,19.5,14.64,26.21,2.56,93.04,5,2,1,15,False
57136445801,11.88,5.8,15.97,2.05,37.0,5,2,14,19,False
57136445802,14.97,6.5,25.54,4.78,21.52,21,0,11,12,False
57136446401,16.56,11.1,22.2,2.58,34.5,4,5,1,14,False
57136447201,24.01,21.91,31.32,1.75,271.62,9,19,3,11,False
57136447202,25.94,23.01,30.23,1.74,358.92,13,3,2,10,False
57136447401,30.0,27.9,36.37,1.96,312.67,4,21,2,10,False
57136447402,23.7,21.21,32.24,2.38,351.75,5,11,3,11,False
57136447601,24.78,22.62,26.75,1.29,358.88,17,2,1,7,False
57136448001,21.37,16.67,31.97,2.69,105.29,20,1,2,7,False
57136448002,16.01,13.87,17.73,1.0,1025.21,13,0,19,12,False
57136448201,24.1,16.34,29.93,4.47,3417.04,6,17,21,19,False
57136448202,26.49,18.84,32.06,3.72,1285.67,20,18,3,9,False
57136448401,31.28,22.16,35.92,3.62,1634.75,5,18,22,9,False
57136448402,20.2,11.54,27.89,5.12,3524.5,20,17,2,19,False
57136449201,20.6,9.64,39.42,9.25,27.48,11,15,23,13,False
57136449202,23.62,14.88,40.37,7.74,26.0,16,18,23,14,False
57136449601,28.49,25.15,31.66,1.74,242.92,17,5,3,20,False
57136449602,25.24,23.0,29.37,1.54,264.46,22,13,3,21,False
57136449801,26.93,24.99,29.16,0.82,270.08,1,0,7,21,False
57136450601,23.72,20.6,29.68,2.52,257.33,12,10,2,20,False
57136450801,33.07,29.59,35.09,1.38,241.58,9,10,3,20,False
57136451001,11.34,3.0,47.0,9.32,20.94,22,3,20,12,False
57136451002,12.26,5.0,28.0,5.71,15.12,10,3,22,18,False
57136451201,38.86,37.03,42.2,1.34,665.5,10,6,23,12,False
57136451202,37.52,32.21,42.95,2.43,1624.29,14,8,6,11,False
57136454801,24.04,21.81,26.42,1.36,275.83,0,18,3,13,False
57136455401,21.09,18.57,23.52,1.07,246.0,2,18,6,20,False
57136455402,19.23,12.85,25.63,3.02,293.83,16,0,6,12,False
57136455601,17.57,14.52,21.93,2.04,666.54,22,17,5,11,False
57136455602,18.1,14.5,22.28,2.21,480.21,9,18,5,20,False
57136455801,36.92,29.58,41.38,2.8,3101.12,15,18,6,22,False
57136455802,33.21,26.05,46.09,5.26,3316.25,22,16,5,20,False
57136456001,42.85,38.41,52.29,3.41,3256.5,0,18,5,20,False
57136456002,41.38,32.29,46.81,3.55,2630.04,5,18,2,22,False
57136456201,35.47,29.82,45.05,4.02,3579.71,9,18,5,21,False
57136456202,34.74,22.36,43.03,5.19,3267.67,6,18,2,21,False
57136456401,40.9,31.48,48.26,4.33,3168.5,20,18,2,21,False
57136456402,37.58,34.19,45.89,2.97,3097.38,13,18,5,20,False
57136456801,31.87,21.5,41.17,5.81,7560.67,21,18,2,21,False
57136456802,21.9,14.85,29.01,4.58,6570.38,20,17,5,20,False
57136457201,23.24,19.22,26.57,2.2,6546.71,7,17,5,20,False
57136457202,23.16,18.35,28.84,3.23,6699.67,10,18,2,21,False
57136467001,18.79,13.15,27.98,4.58,326.29,22,18,3,6,False
57136467201,26.12,16.31,30.59,3.82,107.83,3,5,21,20,False
57136467401,34.82,31.43,38.5,1.8,185.88,15,7,10,13,False
57136467601,28.56,24.79,34.29,2.55,292.58,22,7,4,10,False
57136468401,46.57,38.1,53.84,4.8,19204.21,10,18,1,21,False
57136468402,30.35,16.42,46.38,9.12,18618.0,12,18,2,20,False
57136468601,49.72,43.18,57.3,4.2,18930.12,12,18,5,21,False
57136468602,31.82,14.63,44.83,8.95,18397.62,10,18,3,20,False
57136468801,33.42,16.53,45.9,8.85,18880.29,6,18,3,20,False
57136468802,56.66,50.75,63.63,4.26,19135.92,11,18,1,21,False
57136469201,19.7,16.46,22.41,1.59,168.33,0,3,23,7,False
57136469202,14.93,12.88,17.91,1.63,87.12,7,17,2,20,False
57136469401,29.07,26.17,37.56,2.9,404.21,22,8,3,6,False
57136469801,28.74,26.43,34.86,2.07,399.12,18,20,3,6,False
57136469802,24.05,22.07,30.53,1.67,667.17,16,0,3,20,False
57136470001,28.9,12.79,48.44,10.96,19269.58,22,18,3,21,False
57136470002,50.24,40.45,63.53,6.31,18276.29,22,8,3,20,False
57136470401,23.78,19.07,30.84,2.61,690.54,22,7,3,20,False
57136470601,31.58,14.95,54.15,12.52,19532.12,22,18,3,21,False
57136470602,48.32,42.31,57.26,4.18,17857.17,12,7,2,20,False
57136471001,22.08,20.94,23.86,0.77,537.33,22,19,4,11,False
57136471201,34.91,19.31,53.68,10.29,7414.83,21,7,3,20,False
57136471801,19.4,18.33,20.92,0.73,547.12,12,20,3,11,False
57136471802,19.24,17.6,21.58,0.89,264.5,15,7,4,22,False
57136472001,20.97,17.93,24.56,1.45,278.62,18,7,2,22,False
57136472401,45.03,30.49,58.27,7.47,6790.21,21,7,3,20,False
57136480001,13.05,6.05,38.43,10.63,61.33,3,13,1,13,False
57136480002,10.43,5.27,22.82,4.74,35.33,11,20,1,13,False
57136480401,23.78,20.5,26.0,1.61,160.88,1,3,14,19,False
57136480402,25.02,14.71,28.79,3.35,64.92,19,2,23,19,False
57136480801,21.74,16.72,30.58,2.7,168.92,9,5,0,15,False
57136480802,19.53,10.88,42.2,6.68,248.08,17,2,22,6,False
57136481201,16.05,3.0,32.0,11.04,1.5,14,10,19,6,False
57136481202,21.71,18.59,23.61,1.82,78.75,20,19,8,19,False
57136482001,23.1,18.37,36.41,4.06,426.5,2,18,3,12,False
57136482002,17.98,14.97,20.49,1.55,399.33,3,7,6,15,False
57136482801,39.8,28.03,52.58,7.63,30.5,12,8,21,6,False
57136483201,23.22,9.69,57.92,12.82,24.1,11,17,2,5,False
57136483202,14.45,9.97,31.4,5.91,101.38,12,10,2,12,False
57136483801,30.34,24.3,54.5,7.89,197.46,1,13,0,19,False
57136506001,25.49,20.82,33.39,2.54,235.29,23,17,4,14,False
57136506201,37.89,31.32,50.9,6.54,55.88,17,13,2,0,False
57136506401,21.91,20.18,23.89,1.3,737.83,21,2,13,13,False
57136506402,27.05,18.76,32.83,3.42,538.88,11,3,17,12,False
57136506601,16.8,14.43,19.05,1.05,511.33,9,3,2,13,False
57136506602,18.99,13.21,23.8,3.0,869.21,15,0,4,17,False
57136506801,40.41,37.24,44.24,2.07,17408.83,12,18,1,20,False
57136506802,31.37,23.34,36.14,3.83,10237.54,18,0,6,7,False
57136507001,23.88,13.18,36.98,7.46,19056.5,20,18,3,21,False
57136507002,43.36,39.46,51.12,3.61,18602.62,22,18,2,20,False
57136507201,39.62,35.77,43.19,1.73,17864.33,23,18,5,21,False
57136507202,36.17,33.39,38.98,1.45,15996.92,7,0,5,20,False
57136507401,24.57,16.38,30.81,3.74,13939.67,10,18,3,20,False
57136507402,47.59,40.32,56.38,4.35,6150.58,10,18,5,22,False
57136507601,25.26,17.4,31.15,2.89,191.96,21,3,22,18,False
57136507801,20.79,15.78,33.6,3.66,324.22,21,17,3,6,False
57136507802,19.33,14.54,28.63,4.04,179.62,11,8,1,9,False
57136508201,38.48,30.88,42.77,3.04,6338.88,15,18,1,7,False
57136508601,20.1,16.79,24.86,1.89,341.32,5,17,23,16,False
57136508801,45.4,17.03,56.16,10.75,6591.08,15,18,1,22,False
57136509001,44.9,30.59,50.46,5.06,6098.67,14,18,1,22,False
57136517601,29.72,23.68,36.77,3.49,1161.71,2,17,4,12,False
57136517801,37.87,31.59,42.35,2.79,12029.71,15,8,3,19,False
57136517802,33.71,16.52,43.5,7.41,13153.12,7,18,4,22,False
57136518001,50.94,38.77,57.81,4.98,12172.46,13,8,3,19,False
57136518002,33.19,12.09,47.1,9.87,14672.29,6,18,1,7,False
57136518201,20.26,17.13,26.38,2.17,308.12,13,22,0,16,False
57136518202,19.11,15.52,21.85,1.76,1391.75,10,3,9,20,False
57136518601,32.07,29.22,45.31,3.56,588.33,2,18,5,20,False
57136518801,33.77,16.44,41.89,6.68,10890.54,21,8,3,5,False
57136518802,36.83,22.86,48.42,7.24,13864.42,21,18,3,22,False
57136519001,42.47,29.52,50.08,5.66,13087.83,14,18,3,22,False
57136519002,36.67,24.23,42.52,4.56,9948.83,20,8,3,17,False
57136520201,16.29,12.89,26.09,3.56,227.29,23,8,6,18,False
57136520202,25.44,20.78,34.33,2.91,165.08,3,5,1,18,False
57136520401,26.56,19.82,30.05,2.24,251.17,10,5,19,8,False
57136520402,17.98,12.17,30.67,4.1,238.75,19,3,6,18,False
57136521401,34.86,15.42,43.61,6.92,1214.0,14,8,2,12,False
57136521402,35.13,31.17,41.27,2.15,497.29,8,18,4,7,False
57136521801,30.61,29.31,33.71,1.14,498.12,11,16,2,7,False
57136521802,23.0,15.4,35.0,7.25,1101.42,20,17,2,6,False
57136522001,25.67,10.4,40.63,9.1,1228.0,19,8,4,12,False
57136522002,37.77,35.37,51.1,3.07,496.92,12,1,4,7,False
57136522201,29.96,23.21,34.12,2.23,417.58,16,8,4,6,False
57136522801,49.15,33.02,63.02,6.77,397.88,15,8,18,6,False
57136522802,32.0,28.61,35.28,1.77,1160.08,0,8,23,12,False
57136527201,45.43,31.43,94.5,12.84,28.0,14,12,1,7,False
