v_link_id,all_mean,all_min,all_max,all_std,pscr_mean,bus_mean,fgcr_mean,ts_all_mean,ts_all_min,ts_all_max,outlier_flag
57134768301,213.13,14.0,430.0,121.17,172.78,2.91,37.26,15,2,14,False
57134768302,235.08,22.0,485.0,112.63,210.21,4.0,20.96,18,1,5,False
57134768601,261.59,11.0,974.0,182.83,225.05,5.45,31.0,16,0,9,False
57134768602,281.35,37.0,515.0,111.66,252.48,3.78,25.04,21,2,4,False
57134768901,380.75,135.0,564.0,131.36,335.5,5.12,40.08,8,2,16,False
57134768902,360.21,70.0,532.0,138.13,318.04,4.62,37.5,11,2,18,False
57134769401,380.54,40.0,641.0,198.43,309.33,11.46,59.71,18,1,8,False
57134769402,389.33,64.0,664.0,196.63,311.92,16.17,61.46,5,2,16,False
57134769501,409.0,83.0,672.0,201.4,329.12,15.92,64.12,6,2,16,False
57134769502,380.58,41.0,674.0,183.14,307.17,12.96,60.38,11,1,8,False
57134770001,251.46,26.0,552.0,150.01,219.08,3.17,29.33,10,1,16,False
57134770002,220.5,1.0,526.0,157.48,187.64,2.82,30.0,10,0,16,False
57134770501,256.55,5.0,567.0,189.44,219.95,3.91,32.59,13,4,16,False
57134770502,200.48,1.0,539.0,139.49,163.74,3.22,33.65,20,4,15,False
57134770801,888.71,130.0,1625.0,432.57,780.17,22.71,85.67,6,3,17,False
57134770802,829.96,138.0,1439.0,377.45,730.83,22.29,76.75,19,2,6,False
57134770901,238.22,1.0,565.0,178.69,207.39,7.09,23.91,14,3,16,False
57134770902,188.83,5.0,403.0,110.61,162.58,7.38,18.79,10,3,5,False
57134771001,323.42,7.0,574.0,191.67,296.08,3.79,23.5,16,2,17,False
57134771002,310.17,1.0,674.0,204.23,285.04,3.0,21.96,11,3,5,False
57134771901,220.96,31.0,347.0,92.06,188.79,4.17,27.75,20,2,5,False
57134771902,235.58,27.0,468.0,110.78,205.75,4.58,25.25,21,1,5,False
57134772901,177.21,29.0,349.0,86.27,153.33,2.62,21.12,19,1,15,False
57134772902,194.12,13.0,461.0,115.71,171.42,3.33,19.29,15,3,9,False
57134773101,204.92,18.0,381.0,112.04,176.46,4.33,24.17,9,4,6,False
57134773102,234.21,33.0,450.0,112.58,206.88,4.83,22.29,17,2,16,False
57134773301,275.87,6.0,571.0,185.77,247.04,2.87,25.87,16,5,18,False
57134773302,281.32,0.0,663.0,172.3,250.5,3.18,27.55,4,3,5,False
57134773601,258.9,8.0,1307.0,266.59,223.05,3.35,32.4,16,0,6,False
57134773602,195.09,5.0,443.0,125.3,165.82,2.77,26.45,8,6,3,False
57134773801,267.48,4.0,658.0,192.24,238.62,4.1,24.9,7,23,16,False
57134773802,228.9,1.0,747.0,173.34,197.57,3.0,28.33,11,0,15,False
57134774301,189.25,5.0,491.0,137.24,163.12,2.62,23.33,15,2,9,False
57134774302,229.04,12.0,610.0,155.6,204.58,2.75,22.0,15,3,16,False
57134774401,209.29,2.0,476.0,116.22,183.75,2.25,23.29,13,3,9,False
57134774402,254.5,60.0,494.0,137.06,227.08,3.04,24.38,15,2,6,False
57134774701,220.5,5.0,533.0,163.7,194.79,2.92,22.71,19,2,15,False
57134774702,235.71,20.0,551.0,170.05,212.38,2.46,20.96,6,2,7,False
57134775201,295.17,10.0,991.0,221.71,266.75,2.83,25.54,5,3,7,False
57134775202,273.83,8.0,605.0,185.72,248.46,2.46,22.83,10,1,16,False
57134775301,252.45,0.0,473.0,141.93,223.23,3.45,25.77,21,0,5,False
57134775302,240.09,0.0,443.0,139.83,208.77,5.27,25.73,15,1,18,False
57134775401,333.04,2.0,630.0,184.87,303.43,2.83,26.78,5,1,16,False
57134775402,296.35,1.0,554.0,169.34,267.43,2.91,26.0,7,1,16,False
57134775501,198.19,1.0,461.0,116.99,170.19,2.67,25.29,17,4,9,False
57134775502,198.95,1.0,543.0,131.73,165.09,2.91,31.18,11,0,9,False
57134775601,253.96,2.0,1054.0,215.84,218.87,3.0,31.91,20,5,19,False
57134775602,220.55,1.0,498.0,143.18,188.59,2.59,29.27,18,0,7,False
57134775701,188.96,58.0,480.0,115.28,164.21,3.71,21.0,5,3,7,False
57134775702,209.92,16.0,567.0,142.6,180.67,5.17,24.08,13,2,7,False
57134775801,244.0,7.0,558.0,176.7,217.21,2.5,24.29,6,3,7,False
57134775802,235.83,7.0,593.0,180.77,206.92,2.42,26.5,8,2,17,False
57134775901,221.96,45.0,678.0,151.25,199.71,3.17,19.17,16,3,5,False
57134775902,245.46,52.0,624.0,131.25,213.79,4.46,27.25,8,2,6,False
57134776001,207.54,7.0,514.0,143.48,184.88,2.17,20.67,4,3,6,False
57134776002,208.42,6.0,545.0,155.36,183.12,2.96,22.42,12,2,16,False
57134776401,283.92,6.0,531.0,142.65,253.88,2.83,27.04,19,2,9,False
57134776402,268.42,5.0,454.0,145.83,241.17,2.33,25.0,16,3,7,False
57134776601,617.54,64.0,1121.0,323.18,521.79,17.12,78.79,12,3,8,False
57134776602,547.21,22.0,1109.0,370.66,461.88,17.96,67.29,12,2,17,False
57134776701,227.21,37.0,898.0,173.77,201.88,4.38,21.0,14,3,5,False
57134776702,281.17,40.0,640.0,155.64,250.88,4.71,25.46,17,2,6,False
57134776901,245.83,6.0,523.0,128.22,221.71,2.04,22.17,14,1,12,False
57134776902,210.38,1.0,498.0,135.17,185.38,2.12,22.92,11,4,7,False
57134777001,245.21,2.0,577.0,179.16,215.42,2.58,27.17,11,4,7,False
57134777002,192.58,6.0,348.0,89.68,171.21,3.46,17.96,12,1,6,False
57134777101,370.86,0.0,797.0,170.76,336.14,2.48,32.1,19,0,16,False
57134777102,214.75,5.0,494.0,126.26,189.58,1.79,23.33,9,3,7,False
57134777301,401.05,0.0,727.0,226.51,372.15,1.85,27.05,9,0,5,False
57134777302,291.35,0.0,514.0,160.6,272.25,1.2,17.85,8,0,21,False
57134777601,352.09,8.0,804.0,198.49,324.43,5.35,22.48,18,2,8,False
57134777602,316.64,1.0,590.0,171.5,288.86,2.23,25.59,19,0,18,False
57134778001,244.25,2.0,590.0,168.04,217.58,2.33,24.25,6,3,16,False
57134778002,271.36,9.0,566.0,165.74,242.32,2.91,26.18,21,2,15,False
57134778101,299.67,1.0,1120.0,236.8,271.17,3.54,24.88,8,3,7,False
57134778102,255.54,5.0,524.0,169.2,231.04,2.29,22.5,19,0,16,False
57134778601,259.79,2.0,1055.0,246.37,227.95,3.16,28.47,7,0,16,False
57134778602,160.82,2.0,543.0,140.09,136.53,2.94,21.41,9,0,16,False
57134778801,246.25,0.0,1435.0,349.58,228.3,4.15,13.75,13,0,8,False
57134778802,196.78,15.0,581.0,166.07,176.5,2.33,17.89,18,6,9,False
57134779101,190.62,1.0,640.0,153.92,157.62,3.19,29.95,12,0,6,False
57134779102,249.55,2.0,1053.0,223.65,216.9,3.6,29.1,10,0,5,False
57134779401,257.67,1.0,806.0,211.6,237.94,2.0,17.72,20,0,9,False
57134779402,325.6,1.0,1291.0,368.65,299.95,8.0,17.55,18,0,7,False
57134779501,206.68,20.0,561.0,135.05,175.18,2.41,29.09,9,22,7,False
57134779502,192.52,1.0,380.0,113.87,159.52,2.87,29.96,11,0,17,False
57134779601,240.71,2.0,856.0,209.44,210.95,2.43,27.62,9,4,7,False
57134779602,179.1,1.0,345.0,113.45,147.43,2.67,29.19,8,0,15,False
57134779901,208.5,7.0,448.0,119.39,178.79,5.54,24.25,20,4,7,False
57134779902,194.17,33.0,410.0,106.59,166.5,4.62,23.0,16,3,5,False
57134780001,187.96,33.0,324.0,95.52,159.5,4.54,23.62,14,2,6,False
57134780002,192.96,7.0,387.0,121.18,163.75,4.75,24.42,20,4,10,False
57134780201,209.7,2.0,555.0,151.33,180.05,2.75,27.05,12,0,15,False
57134780202,200.11,8.0,732.0,202.91,171.74,2.74,25.58,12,22,7,False
57134780401,193.04,37.0,366.0,95.66,164.79,3.62,24.67,12,2,7,False
57134780402,210.21,33.0,522.0,120.77,184.17,4.21,21.71,9,2,5,False
57134780601,285.17,2.0,812.0,210.11,250.04,2.87,32.13,23,4,5,False
57134780602,244.68,9.0,631.0,143.95,213.05,3.41,28.23,23,5,6,False
57134781001,207.48,6.0,611.0,119.3,175.05,3.62,28.81,15,0,6,False
57134781002,194.38,1.0,545.0,144.19,164.86,2.24,27.19,16,4,18,False
57134781301,202.92,33.0,473.0,110.79,173.58,5.75,23.42,14,3,15,False
57134781302,317.58,51.0,564.0,125.72,275.12,6.38,36.17,21,2,5,False
57134781501,131.3,1.0,823.0,208.32,119.22,4.35,7.65,17,1,12,False
57134781502,205.58,5.0,468.0,129.75,173.5,3.96,28.12,12,2,5,False
57134781601,158.75,4.0,447.0,107.31,132.46,3.29,22.96,8,2,5,False
57134781602,254.91,1.0,1054.0,252.8,228.55,5.73,20.59,14,1,17,False
57134781701,198.04,33.0,390.0,104.29,169.92,5.79,22.21,9,3,23,False
57134781702,251.83,14.0,451.0,128.93,218.5,6.08,27.33,20,3,17,False
57134781801,235.38,34.0,445.0,122.47,205.62,5.79,23.92,13,3,17,False
57134781802,193.33,6.0,449.0,118.0,164.5,5.25,23.83,20,4,16,False
57134781901,142.94,12.0,609.0,172.52,133.12,2.0,7.94,1,0,13,False
57134781902,262.11,1.0,621.0,168.11,233.78,3.17,25.11,8,0,16,False
57134782001,219.24,1.0,512.0,151.71,188.57,2.71,28.19,8,0,22,False
57134782002,233.58,8.0,642.0,179.75,205.11,3.79,24.89,18,4,6,False
57134782201,223.33,36.0,407.0,104.2,193.04,4.62,25.62,20,2,7,False
57134782202,198.54,30.0,413.0,108.02,173.04,4.92,20.5,9,2,18,False
57134782401,229.25,11.0,561.0,147.38,195.96,3.75,29.38,16,4,5,False
57134782402,215.33,7.0,394.0,116.6,186.29,4.33,24.79,9,3,7,False
57134783001,174.29,1.0,603.0,136.19,149.38,3.58,21.46,18,3,0,False
57134783002,257.43,1.0,781.0,192.51,220.96,3.3,33.13,23,2,6,False
57134783101,229.67,6.0,564.0,159.43,199.5,2.96,27.21,9,2,13,False
57134783102,224.0,1.0,690.0,143.74,196.54,3.42,24.04,17,2,5,False
57134783201,201.41,1.0,519.0,129.41,167.77,3.09,30.64,12,1,17,False
57134783202,325.41,3.0,1064.0,239.71,288.18,3.59,33.59,6,4,7,False
57134783301,252.41,1.0,538.0,173.22,224.95,2.77,24.64,13,3,17,False
57134783302,246.27,6.0,608.0,176.78,217.18,2.73,26.36,6,1,7,False
57134783401,211.04,4.0,640.0,151.75,180.58,2.71,27.75,10,2,17,False
57134783402,173.33,2.0,611.0,149.11,145.5,2.5,25.29,18,2,16,False
57134783501,273.73,7.0,794.0,205.88,243.86,2.91,26.86,6,1,7,False
57134783502,324.29,7.0,1149.0,313.4,292.43,3.29,28.52,15,23,14,False
57134783701,203.45,1.0,630.0,181.57,176.6,2.4,24.2,15,2,9,False
57134783702,263.65,8.0,1031.0,253.58,236.7,2.3,24.65,6,2,7,False
57134783801,162.86,1.0,378.0,114.09,134.68,2.82,25.18,19,3,14,False
57134783802,158.64,2.0,567.0,137.53,132.64,2.27,24.0,11,3,16,False
57134783901,197.54,1.0,515.0,131.96,169.17,3.71,24.75,5,3,8,False
57134783902,253.71,54.0,591.0,126.06,215.58,4.0,34.0,20,1,7,False
57134784201,237.08,2.0,566.0,138.7,199.38,3.75,33.79,22,3,5,False
57134784202,230.62,42.0,594.0,116.9,193.12,4.33,33.21,9,0,8,False
57134784401,203.91,1.0,463.0,98.62,168.83,4.17,31.13,17,1,0,False
57134784402,244.96,16.0,814.0,156.19,206.04,5.42,33.54,19,1,23,False
57134784501,243.58,17.0,477.0,117.73,209.08,4.21,30.25,19,3,7,False
57134784502,271.35,42.0,730.0,176.84,234.74,8.39,28.35,4,2,0,False
57134784601,230.17,9.0,555.0,126.71,199.96,4.62,25.54,7,3,8,False
57134784602,230.13,2.0,552.0,136.09,196.48,3.3,30.39,9,0,12,False
57134784701,290.58,50.0,571.0,157.25,244.5,6.83,39.21,14,3,6,False
57134784702,272.92,32.0,457.0,122.97,235.75,7.58,29.62,4,1,5,False
57134784801,250.17,61.0,406.0,104.69,217.42,4.67,28.25,14,2,17,False
57134784802,246.79,25.0,478.0,117.52,215.12,5.92,25.75,20,1,5,False
57134785001,292.79,27.0,579.0,162.46,265.92,3.42,23.46,21,1,4,False
57134785002,257.96,19.0,908.0,181.35,234.04,4.12,19.88,20,3,5,False
57134786101,307.87,3.0,671.0,201.22,255.17,3.43,49.22,21,1,12,False
57134786401,490.79,73.0,733.0,222.94,389.79,34.46,66.62,21,2,17,False
57134786601,303.87,7.0,654.0,184.11,254.52,3.61,45.91,19,2,17,False
57134786701,429.71,55.0,685.0,198.79,317.08,37.75,74.88,10,2,7,False
57134787201,540.08,81.0,861.0,262.22,418.0,40.5,81.71,5,2,7,False
57134787301,433.71,56.0,680.0,202.15,316.29,38.25,78.96,19,2,7,False
57134788301,374.88,49.0,622.0,180.34,287.42,18.5,68.79,20,2,14,False
57134788501,611.5,121.0,1033.0,286.36,504.33,36.96,70.33,19,2,14,False
57134788502,515.88,90.0,1077.0,273.04,412.0,41.42,62.38,20,3,18,False
57134788601,330.58,63.0,618.0,154.64,270.62,18.0,41.96,14,1,18,False
57134788801,573.62,85.0,1094.0,303.09,472.75,47.79,53.12,5,2,17,False
57134788802,641.5,117.0,1233.0,315.28,505.83,60.46,75.08,18,2,8,False
57134788901,488.12,110.0,890.0,228.67,391.71,34.21,62.25,12,2,8,False
57134788902,545.5,88.0,1133.0,307.09,447.54,44.71,53.29,20,2,17,False
57134789101,317.58,94.0,550.0,121.2,273.92,6.25,37.25,19,0,5,False
57134790501,1453.0,267.0,2521.0,653.56,1275.42,44.75,132.88,19,1,6,True
57134790502,1459.79,156.0,2565.0,736.82,1280.38,42.58,136.83,6,2,17,True
57134790701,1448.21,277.0,2529.0,653.01,1275.62,44.0,128.5,20,1,6,True
57134790702,1436.58,155.0,2512.0,721.91,1259.0,40.38,137.25,20,2,17,True
57134790801,1531.21,203.0,2539.0,727.06,1319.83,40.54,170.71,6,3,17,True
57134790802,1610.17,276.0,2427.0,686.22,1391.88,44.88,173.21,19,1,6,True
57134790901,1442.04,263.0,2391.0,625.07,1275.04,44.17,122.75,21,1,6,True
57134790902,1428.21,154.0,2373.0,697.85,1251.96,41.17,135.0,6,2,17,True
57134791401,624.25,115.0,967.0,280.61,497.62,36.54,90.12,20,1,8,False
57134791501,189.88,29.0,381.0,87.88,152.71,8.5,28.54,12,2,6,False
57134791502,253.62,59.0,436.0,107.65,218.33,5.67,29.83,11,0,5,False
57134792201,255.83,5.0,512.0,164.24,219.91,4.26,31.65,10,3,15,False
57134792202,184.92,2.0,455.0,119.04,154.71,3.67,26.46,13,4,18,False
57134792501,173.42,52.0,429.0,88.64,150.25,5.46,17.67,18,1,6,False
57134792502,193.08,36.0,523.0,109.47,168.42,6.04,18.62,20,2,6,False
57134792701,248.38,3.0,655.0,165.81,218.92,3.0,26.38,12,4,6,False
57134792702,151.55,3.0,417.0,120.32,125.09,2.91,23.64,6,4,7,False
57134793201,211.0,14.0,600.0,195.26,185.9,3.2,21.95,15,0,9,False
57134793202,265.3,6.0,779.0,218.13,240.8,2.55,21.95,8,0,17,False
57134793301,236.17,50.0,447.0,102.99,201.62,6.92,27.67,19,3,7,False
57134793302,230.38,6.0,560.0,147.5,196.42,3.54,30.46,9,3,5,False
57134793501,220.75,41.0,480.0,108.17,186.96,6.54,27.46,18,2,5,False
57134793502,213.75,48.0,472.0,99.62,174.21,8.12,31.5,17,2,6,False
57134793801,208.17,53.0,482.0,120.33,179.62,5.17,23.42,9,1,10,False
57134793802,169.92,38.0,354.0,84.78,146.08,5.21,18.67,15,1,8,False
57134793901,201.04,51.0,544.0,117.26,176.79,5.92,18.33,16,1,5,False
57134793902,204.25,43.0,595.0,130.53,174.08,5.96,24.17,16,1,5,False
57134794001,261.38,51.0,590.0,118.92,222.75,7.04,31.46,11,2,6,False
57134794002,311.67,71.0,525.0,129.93,267.33,8.25,36.17,19,3,5,False
57134794101,225.58,74.0,408.0,95.45,188.96,7.17,29.29,13,1,4,False
57134794102,228.96,36.0,479.0,104.6,193.04,8.96,27.29,13,1,6,False
57134794601,247.46,52.0,415.0,102.91,207.33,12.42,27.71,20,2,5,False
57134794602,215.5,51.0,333.0,83.71,185.92,5.58,23.83,12,1,6,False
57134794701,240.17,43.0,365.0,92.24,202.54,8.75,28.92,12,3,18,False
57134794702,276.71,55.0,459.0,113.53,232.83,12.21,31.67,21,2,5,False
57134794901,218.0,0.0,509.0,128.41,188.9,5.14,23.9,9,0,14,False
57134794902,252.05,0.0,543.0,160.64,222.11,4.11,26.0,21,0,15,False
57134795001,179.46,59.0,400.0,90.97,150.75,5.04,23.54,9,1,6,False
57134795002,256.0,50.0,411.0,101.9,209.67,11.83,34.58,10,2,7,False
57134795101,253.33,51.0,415.0,104.68,207.12,11.58,34.62,10,2,17,False
57134795102,178.96,13.0,387.0,94.52,151.42,5.54,21.88,9,3,17,False
57134795401,171.0,6.0,429.0,110.68,144.21,4.29,22.29,13,3,15,False
57134795402,231.71,46.0,410.0,97.82,192.42,8.42,30.71,13,2,17,False
57134795601,547.96,75.0,932.0,262.51,428.46,37.92,81.62,5,1,15,False
57134795701,542.38,64.0,832.0,248.6,424.17,39.71,78.25,10,1,9,False
57134795901,191.21,6.0,446.0,114.06,165.08,3.33,22.67,22,3,15,False
57134795902,243.46,40.0,401.0,104.1,209.5,6.83,27.12,21,2,7,False
57134796101,232.58,1.0,576.0,180.5,199.5,5.54,27.62,14,3,12,False
57134796102,228.35,26.0,504.0,131.93,193.22,4.04,31.04,5,1,9,False
57134796201,231.83,1.0,677.0,194.67,201.5,3.12,27.08,8,3,5,False
57134796202,233.58,1.0,794.0,170.46,205.25,3.08,25.17,7,3,22,False
57134796301,250.71,1.0,522.0,159.11,222.5,2.92,25.21,20,2,6,False
57134796302,248.83,1.0,663.0,169.75,221.46,3.25,24.17,8,2,17,False
57134796501,260.82,7.0,470.0,140.7,230.45,3.55,26.82,9,1,4,False
57134796502,248.7,1.0,583.0,177.95,220.87,3.7,24.22,18,4,16,False
57134796701,245.21,1.0,565.0,155.25,214.96,3.38,26.75,13,2,16,False
57134796702,232.79,10.0,536.0,149.89,205.04,3.33,24.33,7,4,6,False
57134796801,229.95,9.0,552.0,175.98,198.77,3.77,27.5,13,4,5,False
57134796802,218.35,7.0,502.0,118.7,186.57,3.87,27.83,17,2,9,False
57134797001,280.23,2.0,1581.0,325.89,250.05,2.59,27.55,15,0,14,False
57134797002,204.52,7.0,739.0,164.64,173.26,3.0,28.13,9,0,22,False
57134797201,233.29,2.0,1051.0,250.5,206.33,7.33,19.52,12,0,9,False
57134797202,200.22,13.0,850.0,204.02,176.33,2.17,21.61,19,22,16,False
57134797301,208.21,15.0,529.0,167.79,175.11,2.89,30.42,15,22,17,False
57134797302,212.82,1.0,596.0,163.44,186.36,2.91,23.64,20,0,17,False
57134797501,277.52,7.0,908.0,226.06,248.52,3.39,25.61,5,0,8,False
57134797502,209.19,14.0,642.0,153.19,182.86,2.24,24.1,11,6,17,False
57134797901,222.92,2.0,485.0,125.24,195.42,3.71,23.83,16,2,12,False
57134797902,221.33,2.0,532.0,148.69,176.96,3.96,40.42,19,3,10,False
57134798001,256.95,10.0,877.0,225.51,226.75,2.7,27.7,10,22,8,False
57134798002,215.5,16.0,585.0,138.69,196.39,2.22,17.0,6,16,13,False
57134798101,152.84,5.0,322.0,117.79,131.63,2.37,18.95,15,23,7,False
57134798102,213.17,1.0,693.0,205.18,193.44,2.17,17.5,7,0,18,False
57134798301,193.79,12.0,413.0,121.38,149.21,6.54,38.33,11,3,6,False
57134798302,208.88,4.0,447.0,105.14,178.62,4.08,26.04,13,2,7,False
57134798501,198.62,21.0,448.0,111.84,170.67,3.67,24.21,13,2,7,False
57134798502,175.04,8.0,473.0,108.45,143.75,5.54,25.71,9,3,12,False
57134798601,254.42,5.0,537.0,159.85,227.04,3.04,24.21,10,4,6,False
57134798602,283.05,11.0,544.0,161.52,252.86,3.86,26.32,18,1,16,False
57134798901,200.55,9.0,614.0,156.17,167.45,3.18,29.95,16,5,12,False
57134798902,229.0,6.0,706.0,166.54,197.92,3.75,27.54,18,0,22,False
57134799101,169.29,8.0,319.0,93.01,139.83,4.79,24.67,9,3,8,False
57134799102,189.62,22.0,443.0,106.66,164.5,3.62,21.54,14,2,7,False
57134799501,319.5,121.0,606.0,115.91,282.88,3.75,32.88,21,2,5,False
57134799502,265.08,64.0,467.0,90.85,231.29,4.58,29.04,11,2,6,False
57134800301,356.58,98.0,573.0,143.65,290.58,25.46,40.71,6,3,16,False
57134800302,276.38,89.0,487.0,116.13,210.33,28.29,37.71,14,1,17,False
57134801201,266.0,77.0,458.0,95.22,230.08,6.12,29.79,5,1,6,False
57134801202,347.29,130.0,523.0,109.29,304.83,4.08,38.58,9,1,18,False
57134801301,266.88,78.0,430.0,106.33,230.04,7.04,30.04,12,1,6,False
57134801302,311.67,127.0,528.0,104.89,273.83,3.96,33.92,21,1,18,False
57134801601,1228.58,160.0,1963.0,620.53,1100.92,20.96,106.75,5,2,7,True
57134801602,1309.92,298.0,2104.0,562.95,1178.46,23.38,108.12,20,2,6,True
57134802101,319.81,1.0,1292.0,436.53,299.81,8.14,11.76,20,1,14,False
57134802102,294.17,30.0,611.0,145.17,261.5,4.42,28.12,13,0,6,False
57134802201,234.04,24.0,620.0,164.66,208.46,3.04,22.46,19,4,7,False
57134802202,241.78,6.0,570.0,185.06,210.7,3.65,27.22,17,2,15,False
57134802301,278.83,36.0,449.0,121.89,244.71,5.5,28.62,21,4,7,False
57134802302,270.46,53.0,397.0,102.16,228.88,5.54,35.79,21,0,6,False
57134802401,231.54,54.0,437.0,101.2,197.96,4.54,29.08,13,2,6,False
57134802402,279.0,50.0,455.0,131.23,243.54,5.79,29.54,21,1,7,False
57134802501,194.88,55.0,477.0,108.12,168.79,3.33,22.79,15,0,9,False
57134802502,198.21,3.0,579.0,152.8,167.67,2.71,28.0,9,4,8,False
57134802601,184.79,27.0,574.0,120.16,156.38,3.71,24.62,14,4,7,False
57134802602,200.79,55.0,441.0,108.78,168.79,4.17,27.54,13,1,11,False
57134802701,225.71,34.0,489.0,119.27,201.75,3.62,20.29,9,2,6,False
57134802702,278.33,37.0,524.0,129.66,244.25,5.25,28.83,20,1,17,False
57134802801,304.77,2.0,629.0,159.11,275.32,3.0,26.41,19,4,14,False
57134802802,301.96,7.0,701.0,201.29,273.04,3.75,25.0,8,2,17,False
57134802901,770.17,124.0,1421.0,395.07,637.08,59.58,73.46,7,1,17,False
57134802902,813.17,110.0,1640.0,410.36,679.58,58.25,75.33,11,2,16,False
57134803301,115.19,1.0,495.0,139.1,101.1,1.81,12.62,20,3,16,False
57134803302,231.42,2.0,621.0,160.82,196.58,3.0,31.84,21,0,10,False
57134803601,217.71,17.0,355.0,107.69,186.67,4.04,27.04,10,2,17,False
57134803602,272.38,23.0,436.0,123.76,235.79,4.75,31.92,11,3,6,False
57134803701,244.42,55.0,571.0,114.57,214.42,4.67,25.33,20,0,6,False
57134803702,230.08,47.0,571.0,125.68,197.08,3.92,29.17,6,3,7,False
57134804101,205.12,12.0,593.0,151.85,179.75,2.62,22.56,12,20,16,False
57134804102,198.38,1.0,654.0,196.21,180.38,2.19,15.94,9,22,15,False
57134804201,223.37,10.0,975.0,257.16,206.95,2.79,13.79,10,6,18,False
57134804202,337.79,15.0,2073.0,448.94,302.32,6.68,28.95,16,9,6,False
57134804401,265.8,2.0,1280.0,381.27,249.87,3.0,12.93,7,5,15,False
57134804402,231.0,21.0,442.0,140.01,207.9,1.8,20.9,22,19,18,False
57134804501,182.91,0.0,510.0,135.36,158.55,1.68,22.82,20,0,11,False
57134804502,232.69,9.0,1222.0,334.96,215.77,1.92,14.77,12,21,15,False
57134804601,177.37,0.0,651.0,199.97,162.16,2.58,12.74,19,0,12,False
57134804602,253.23,7.0,652.0,184.1,225.0,2.09,26.09,7,1,15,False
57134804901,185.85,0.0,713.0,225.26,167.45,2.8,15.45,9,0,16,False
57134804902,263.78,1.0,620.0,173.46,236.7,2.04,24.91,16,4,15,False
57134805001,198.88,1.0,603.0,162.69,166.46,2.5,30.08,19,4,15,False
57134805002,251.5,5.0,527.0,165.29,224.96,2.04,24.46,17,4,13,False
57134805101,306.05,20.0,779.0,217.69,277.0,2.27,26.86,21,1,15,False
57134805102,296.61,0.0,751.0,217.07,270.13,2.17,24.43,12,0,15,False
57134805801,189.25,10.0,504.0,134.09,162.3,3.15,23.75,23,3,10,False
57134805802,238.33,0.0,444.0,99.65,205.19,3.0,30.05,12,0,22,False
57134805901,276.8,0.0,584.0,147.24,246.2,3.3,27.35,13,0,16,False
57134805902,266.47,1.0,642.0,144.42,239.68,2.16,24.74,12,22,17,False
57134806501,243.08,65.0,441.0,102.12,215.67,4.54,22.71,19,1,4,False
57134806502,238.33,30.0,374.0,103.43,210.04,5.12,23.04,19,2,4,False
57134807101,440.88,30.0,772.0,218.48,373.12,14.04,53.83,18,2,16,False
57134807102,518.25,70.0,974.0,259.06,447.38,14.0,56.88,11,3,7,False
57134807301,189.7,1.0,610.0,131.44,161.96,4.61,23.13,18,0,7,False
57134807302,192.09,1.0,386.0,95.24,165.52,3.57,23.09,12,1,22,False
57134807701,218.0,26.0,567.0,118.59,185.91,3.05,29.32,15,1,8,False
57134807702,257.77,65.0,422.0,96.13,227.27,3.36,27.18,5,1,11,False
57134807801,283.88,45.0,552.0,177.25,256.71,2.38,24.83,4,1,7,False
57134807802,272.17,31.0,541.0,154.83,245.5,3.17,23.46,4,2,12,False
57134808001,301.25,33.0,546.0,165.78,268.96,3.75,28.38,16,2,11,False
57134808002,199.29,11.0,533.0,110.42,173.42,3.0,22.96,18,2,13,False
57134808101,239.62,7.0,738.0,175.06,211.75,2.92,24.79,4,2,5,False
57134808102,189.17,6.0,474.0,123.6,166.04,2.92,20.21,18,3,5,False
57134808601,280.62,49.0,516.0,156.76,253.17,2.71,24.62,7,1,15,False
57134808602,203.79,63.0,423.0,108.7,180.29,2.92,20.58,11,3,8,False
57134808901,228.83,1.0,656.0,192.82,204.43,2.13,22.3,17,0,11,False
57134808902,220.43,1.0,1023.0,253.35,196.1,5.67,19.05,10,0,12,False
57134809401,235.86,1.0,452.0,129.91,203.82,2.82,29.27,16,0,22,False
57134809402,268.22,5.0,585.0,180.42,237.17,3.09,28.04,8,1,16,False
57134809501,241.54,16.0,496.0,131.27,207.96,4.17,29.58,3,4,0,False
57134809502,253.62,1.0,564.0,172.75,219.21,3.29,31.17,11,1,9,False
57134810001,491.67,65.0,989.0,249.73,422.58,13.42,55.54,5,3,7,False
57134810002,438.67,33.0,750.0,211.93,372.92,13.62,52.17,5,2,16,False
57134810601,441.04,34.0,766.0,211.96,372.75,14.21,54.33,5,2,16,False
