gid,m_20g_pop,w_20g_pop,m_30g_pop,w_30g_pop,m_40g_pop,w_40g_pop,m_50g_pop,w_50g_pop,m_60g_pop,w_60g_pop,m_70g_pop,w_70g_pop,m_80g_pop,w_80g_pop,m_90g_pop,w_90g_pop,m_100g_pop,w_100g_pop,outlier_flag
다사520131,16.0,7.0,9.0,11.0,17.0,23.0,17.0,16.0,9.0,17.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사520132,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사520133,0.0,0.0,9.0,0.0,7.0,0.0,10.0,9.0,9.0,7.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,0.0,False
다사520134,6.0,0.0,10.0,8.0,10.0,11.0,16.0,17.0,15.0,24.0,9.0,18.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사520135,0.0,0.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사520136,18.0,11.0,16.0,16.0,9.0,7.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사520137,26.0,26.0,14.0,19.0,31.0,38.0,35.0,34.0,19.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사521120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사521128,21.0,16.0,0.0,7.0,18.0,14.0,31.0,31.0,10.0,8.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사521131,40.0,16.0,22.0,30.0,43.0,53.0,56.0,42.0,44.0,48.0,20.0,32.0,9.0,12.0,0.0,0.0,0.0,0.0,False
다사521132,11.0,11.0,6.0,9.0,14.0,15.0,14.0,8.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사521134,36.0,29.0,18.0,20.0,35.0,38.0,40.0,52.0,36.0,49.0,23.0,34.0,10.0,19.0,0.0,0.0,0.0,0.0,False
다사521135,12.0,11.0,8.0,8.0,20.0,18.0,33.0,19.0,38.0,39.0,22.0,29.0,8.0,16.0,0.0,7.0,0.0,0.0,False
다사522120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,24.0,0.0,0.0,True
다사522127,34.0,30.0,20.0,27.0,52.0,56.0,43.0,40.0,21.0,25.0,14.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,False
다사522131,24.0,12.0,7.0,13.0,19.0,25.0,32.0,29.0,16.0,13.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사522132,18.0,9.0,7.0,7.0,11.0,16.0,25.0,20.0,16.0,12.0,7.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,False
다사522133,12.0,17.0,21.0,23.0,33.0,31.0,35.0,37.0,31.0,33.0,24.0,35.0,13.0,19.0,0.0,0.0,0.0,0.0,False
다사522134,11.0,15.0,23.0,18.0,29.0,34.0,28.0,30.0,35.0,44.0,18.0,21.0,0.0,11.0,0.0,7.0,0.0,0.0,False
다사523128,36.0,38.0,24.0,24.0,75.0,77.0,61.0,50.0,20.0,21.0,12.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사523129,20.0,11.0,11.0,11.0,36.0,43.0,39.0,26.0,9.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사523130,8.0,0.0,11.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사523132,13.0,22.0,10.0,11.0,17.0,23.0,32.0,25.0,10.0,17.0,10.0,16.0,7.0,7.0,0.0,0.0,0.0,0.0,False
다사523133,8.0,15.0,20.0,15.0,24.0,18.0,29.0,23.0,27.0,45.0,14.0,30.0,7.0,21.0,0.0,0.0,0.0,0.0,False
다사524128,26.0,21.0,10.0,11.0,33.0,42.0,38.0,36.0,15.0,19.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사524129,49.0,49.0,27.0,26.0,87.0,106.0,98.0,67.0,20.0,26.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사525025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사525034,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사526127,17.0,10.0,17.0,15.0,38.0,35.0,23.0,19.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사526128,40.0,26.0,32.0,49.0,75.0,66.0,60.0,58.0,21.0,21.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사526129,20.0,22.0,66.0,73.0,82.0,60.0,42.0,40.0,28.0,36.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사526130,35.0,36.0,65.0,72.0,127.0,123.0,74.0,71.0,32.0,31.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사527127,12.0,8.0,21.0,23.0,35.0,40.0,25.0,22.0,11.0,22.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사527128,40.0,31.0,40.0,53.0,127.0,128.0,73.0,60.0,35.0,39.0,8.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,True
다사527129,25.0,20.0,31.0,44.0,84.0,70.0,43.0,47.0,33.0,25.0,7.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,True
다사527130,6.0,0.0,25.0,26.0,43.0,35.0,12.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사527146,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사528127,14.0,18.0,44.0,53.0,83.0,71.0,34.0,37.0,27.0,28.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사528128,0.0,10.0,13.0,22.0,59.0,57.0,18.0,17.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사528129,30.0,27.0,85.0,82.0,121.0,105.0,48.0,63.0,40.0,37.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사528130,7.0,11.0,22.0,20.0,39.0,36.0,24.0,18.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사528133,13.0,18.0,46.0,43.0,40.0,36.0,35.0,30.0,15.0,17.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사528134,16.0,13.0,19.0,21.0,34.0,41.0,24.0,25.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사529069,0.0,0.0,10.0,0.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사529125,37.0,25.0,29.0,27.0,52.0,47.0,42.0,53.0,23.0,28.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사529126,9.0,18.0,23.0,28.0,37.0,30.0,20.0,29.0,13.0,18.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사529127,32.0,29.0,22.0,27.0,44.0,49.0,45.0,41.0,19.0,15.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사529128,19.0,18.0,17.0,20.0,37.0,37.0,35.0,32.0,10.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사529129,26.0,15.0,15.0,18.0,32.0,37.0,30.0,20.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사529130,15.0,17.0,9.0,7.0,16.0,26.0,23.0,23.0,16.0,18.0,6.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사529131,21.0,19.0,6.0,8.0,15.0,22.0,24.0,21.0,15.0,13.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사529133,17.0,15.0,77.0,67.0,57.0,50.0,33.0,38.0,31.0,29.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사529134,0.0,9.0,32.0,31.0,17.0,10.0,8.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사529137,11.0,20.0,41.0,50.0,74.0,71.0,38.0,21.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사529138,41.0,25.0,52.0,73.0,100.0,86.0,55.0,46.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사529142,39.0,26.0,22.0,17.0,38.0,50.0,54.0,40.0,37.0,47.0,27.0,22.0,7.0,8.0,0.0,0.0,0.0,0.0,False
다사529143,24.0,18.0,16.0,18.0,16.0,19.0,45.0,35.0,23.0,17.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사530069,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사530124,30.0,34.0,48.0,55.0,76.0,76.0,72.0,59.0,42.0,49.0,24.0,24.0,7.0,7.0,0.0,0.0,0.0,0.0,True
다사530125,0.0,13.0,11.0,17.0,16.0,16.0,17.0,12.0,10.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사530126,7.0,11.0,15.0,12.0,17.0,17.0,16.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사530127,49.0,34.0,30.0,43.0,83.0,88.0,89.0,86.0,33.0,30.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사530128,24.0,17.0,26.0,21.0,41.0,42.0,43.0,29.0,14.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사530129,44.0,38.0,17.0,23.0,41.0,55.0,64.0,62.0,23.0,20.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사530130,15.0,15.0,16.0,7.0,16.0,25.0,23.0,20.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사530131,49.0,51.0,29.0,35.0,87.0,92.0,83.0,83.0,36.0,31.0,10.0,14.0,7.0,10.0,0.0,0.0,0.0,0.0,True
다사530136,15.0,7.0,18.0,27.0,39.0,34.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사530137,27.0,28.0,67.0,82.0,116.0,113.0,45.0,38.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사530142,23.0,42.0,18.0,21.0,20.0,27.0,43.0,44.0,39.0,40.0,14.0,12.0,8.0,14.0,0.0,0.0,0.0,0.0,False
다사530143,22.0,21.0,35.0,25.0,34.0,33.0,33.0,37.0,39.0,52.0,21.0,22.0,9.0,10.0,0.0,0.0,0.0,0.0,False
다사531126,28.0,42.0,23.0,0.0,16.0,0.0,42.0,13.0,13.0,9.0,8.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,False
다사531127,8.0,10.0,0.0,0.0,9.0,13.0,12.0,10.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사531128,32.0,28.0,16.0,19.0,61.0,67.0,64.0,54.0,31.0,29.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사531129,26.0,24.0,21.0,27.0,71.0,77.0,47.0,48.0,30.0,25.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사531130,49.0,52.0,44.0,47.0,52.0,62.0,66.0,59.0,31.0,34.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사531131,41.0,35.0,26.0,18.0,36.0,52.0,55.0,56.0,20.0,19.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사531132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사532127,27.0,17.0,17.0,25.0,28.0,28.0,43.0,37.0,23.0,22.0,0.0,15.0,6.0,9.0,0.0,0.0,0.0,0.0,False
다사532128,43.0,30.0,50.0,41.0,49.0,50.0,65.0,76.0,54.0,53.0,29.0,40.0,9.0,11.0,0.0,0.0,0.0,0.0,True
다사532129,10.0,16.0,11.0,14.0,32.0,34.0,27.0,22.0,7.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사532130,116.0,164.0,61.0,37.0,24.0,28.0,27.0,26.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사532131,15.0,17.0,23.0,15.0,32.0,35.0,28.0,29.0,19.0,21.0,9.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사532141,18.0,16.0,18.0,13.0,15.0,18.0,31.0,23.0,14.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사532142,26.0,12.0,36.0,15.0,13.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사532143,14.0,7.0,28.0,12.0,19.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사532144,8.0,6.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사533128,14.0,10.0,13.0,16.0,24.0,23.0,20.0,31.0,19.0,27.0,20.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사533129,18.0,10.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사533130,38.0,32.0,19.0,27.0,34.0,43.0,55.0,51.0,26.0,26.0,7.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사533131,41.0,44.0,53.0,40.0,58.0,52.0,79.0,67.0,53.0,57.0,25.0,49.0,11.0,27.0,0.0,0.0,0.0,0.0,True
다사533132,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사533134,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사533139,20.0,20.0,20.0,22.0,26.0,17.0,22.0,31.0,27.0,25.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사533140,47.0,28.0,25.0,15.0,22.0,21.0,42.0,46.0,38.0,37.0,15.0,25.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사533141,23.0,26.0,12.0,22.0,25.0,26.0,37.0,34.0,30.0,31.0,21.0,13.0,7.0,7.0,0.0,0.0,0.0,0.0,False
다사533142,48.0,28.0,46.0,36.0,47.0,52.0,67.0,71.0,62.0,62.0,15.0,31.0,10.0,18.0,0.0,0.0,0.0,0.0,True
다사533143,28.0,32.0,20.0,19.0,35.0,29.0,47.0,43.0,25.0,27.0,10.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,False
다사533144,33.0,30.0,26.0,27.0,39.0,36.0,48.0,55.0,41.0,48.0,28.0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,False
다사534073,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사534127,23.0,23.0,26.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사534128,67.0,100.0,43.0,24.0,28.0,7.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사534129,49.0,69.0,35.0,9.0,8.0,0.0,17.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사534130,49.0,41.0,28.0,26.0,50.0,55.0,66.0,61.0,38.0,37.0,16.0,13.0,0.0,9.0,0.0,0.0,0.0,0.0,False
다사534131,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사534132,14.0,6.0,15.0,0.0,19.0,9.0,14.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사534133,7.0,7.0,6.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사534134,8.0,12.0,11.0,13.0,10.0,8.0,17.0,17.0,15.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사534135,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사534137,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사534138,33.0,20.0,27.0,17.0,22.0,28.0,35.0,36.0,17.0,21.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사534139,19.0,17.0,12.0,20.0,33.0,27.0,28.0,26.0,10.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사534140,0.0,9.0,9.0,0.0,0.0,0.0,12.0,10.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사534141,35.0,31.0,30.0,27.0,39.0,51.0,54.0,48.0,40.0,38.0,13.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,False
다사534142,41.0,27.0,21.0,16.0,27.0,30.0,53.0,63.0,24.0,27.0,20.0,20.0,0.0,11.0,0.0,0.0,0.0,0.0,False
다사534143,55.0,40.0,40.0,30.0,49.0,37.0,57.0,76.0,51.0,53.0,33.0,29.0,0.0,7.0,0.0,0.0,0.0,0.0,True
다사535060,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사535074,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사535129,0.0,16.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사535130,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사535131,9.0,11.0,6.0,0.0,0.0,0.0,8.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사535132,12.0,15.0,10.0,6.0,12.0,0.0,23.0,12.0,12.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사535133,23.0,16.0,29.0,8.0,31.0,11.0,30.0,17.0,21.0,9.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사535137,17.0,9.0,27.0,28.0,20.0,22.0,14.0,18.0,12.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사535138,32.0,22.0,26.0,28.0,26.0,19.0,39.0,51.0,16.0,20.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사535139,36.0,33.0,19.0,14.0,32.0,31.0,57.0,52.0,25.0,23.0,10.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사535140,15.0,23.0,12.0,12.0,18.0,20.0,33.0,29.0,12.0,8.0,10.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사535142,10.0,0.0,0.0,0.0,8.0,7.0,7.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사536035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사536075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사536113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사536114,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사536129,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사536130,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사536131,19.0,20.0,21.0,24.0,32.0,30.0,46.0,37.0,22.0,27.0,15.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,False
다사536132,52.0,56.0,45.0,45.0,55.0,65.0,93.0,72.0,51.0,62.0,27.0,28.0,0.0,12.0,0.0,0.0,0.0,0.0,True
다사536133,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사536137,29.0,38.0,67.0,57.0,56.0,51.0,41.0,56.0,36.0,32.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사536138,21.0,18.0,41.0,36.0,41.0,40.0,29.0,29.0,27.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사536139,42.0,26.0,21.0,27.0,35.0,31.0,48.0,47.0,23.0,19.0,10.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,False
다사536140,19.0,28.0,10.0,11.0,19.0,24.0,29.0,28.0,17.0,18.0,6.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사537076,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사537103,0.0,10.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사537106,7.0,9.0,0.0,0.0,11.0,0.0,25.0,12.0,10.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사537107,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사537114,7.0,6.0,8.0,0.0,0.0,6.0,9.0,12.0,10.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사537117,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사537118,0.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사537130,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사537132,6.0,9.0,14.0,8.0,11.0,12.0,14.0,16.0,6.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사537133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사537135,23.0,10.0,18.0,22.0,18.0,16.0,22.0,32.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사537136,56.0,39.0,72.0,63.0,69.0,57.0,56.0,78.0,44.0,44.0,6.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,True
다사537137,8.0,14.0,17.0,18.0,17.0,20.0,15.0,17.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사537138,8.0,13.0,28.0,28.0,19.0,14.0,21.0,18.0,12.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사537139,25.0,26.0,20.0,14.0,30.0,36.0,38.0,36.0,22.0,24.0,11.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사537140,27.0,30.0,20.0,15.0,49.0,50.0,40.0,39.0,23.0,26.0,12.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,False
다사538103,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사538104,7.0,0.0,13.0,0.0,7.0,0.0,7.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사538106,16.0,19.0,13.0,0.0,15.0,0.0,14.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사538107,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사538113,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사538118,0.0,0.0,10.0,0.0,8.0,0.0,21.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사538119,6.0,0.0,0.0,0.0,9.0,0.0,19.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사538120,7.0,0.0,10.0,0.0,12.0,0.0,15.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사538124,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사538125,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사538126,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사538127,21.0,8.0,13.0,0.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사538135,9.0,11.0,10.0,20.0,11.0,13.0,13.0,18.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사539067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사539068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사539069,7.0,0.0,6.0,0.0,0.0,0.0,6.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사539070,8.0,8.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사539104,16.0,0.0,13.0,0.0,21.0,0.0,19.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사539107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
